CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2022-28223,N/A,Tekon KIO devices through 2022-03-30 allow an authenticated admin user to escalate privileges to root by uploading a malicious Lua plugin.,9.1,0.10%,2022-03-30,2022-04-05
CVE-2022-28209,N/A,An issue was discovered in Mediawiki through 1.37.1. The check for the override-antispoof permission in the AntiSpoof extension is incorrect.,9.8,0.26%,2022-03-30,2023-05-21
CVE-2022-28206,N/A,An issue was discovered in MediaWiki through 1.37.1. ImportPlanValidator.php in the FileImporter extension mishandles the check for edit rights.,9.8,0.27%,2022-03-30,2023-05-21
CVE-2022-28205,N/A,An issue was discovered in MediaWiki through 1.37.1. The CentralAuth extension mishandles a ttl issue for groups expiring in the future.,9.8,0.26%,2022-03-30,2023-05-21
CVE-2022-28202,N/A,"An XSS issue was discovered in MediaWiki before 1.35.6, 1.36.x before 1.36.4, and 1.37.x before 1.37.2. The widthheight, widthheightpage, and nbytes properties of messages are not escaped when used in galleries or Special:RevisionDelete.",6.1,0.29%,2022-03-30,2023-05-21
CVE-2022-28160,N/A,Jenkins Tests Selector Plugin 1.3.3 and earlier allows users with Item/Configure permission to read arbitrary files on the Jenkins controller.,6.5,0.29%,2022-03-29,2023-11-03
CVE-2022-28159,N/A,"Jenkins Tests Selector Plugin 1.3.3 and earlier does not escape the Properties File Path option for Choosing Tests parameters, resulting in a stored cross-site scripting (XSS) vulnerability exploitable by attackers with Item/Configure permission.",5.4,3.94%,2022-03-29,2023-11-03
CVE-2022-28158,N/A,A missing permission check in Jenkins Pipeline: Phoenix AutoTest Plugin 1.3 and earlier allows attackers with Overall/Read permission to enumerate credentials IDs of credentials stored in Jenkins.,6.5,0.25%,2022-03-29,2023-11-03
CVE-2022-28157,N/A,Jenkins Pipeline: Phoenix AutoTest Plugin 1.3 and earlier allows attackers with Item/Configure permission to upload arbitrary files from the Jenkins controller via FTP to an attacker-specified FTP server.,6.5,0.19%,2022-03-29,2023-11-03
CVE-2022-28156,N/A,Jenkins Pipeline: Phoenix AutoTest Plugin 1.3 and earlier allows attackers with Item/Configure permission to copy arbitrary files and directories from the Jenkins controller to the agent workspace.,6.5,0.18%,2022-03-29,2023-11-03
CVE-2022-28155,N/A,Jenkins Pipeline: Phoenix AutoTest Plugin 1.3 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.,8.1,1.72%,2022-03-29,2023-11-03
CVE-2022-28154,N/A,Jenkins Coverage/Complexity Scatter Plot Plugin 1.1.1 and earlier does not configure its XML parser to prevent XML external entity (XXE) attacks.,8.1,1.43%,2022-03-29,2023-11-03
CVE-2022-28153,N/A,"Jenkins SiteMonitor Plugin 0.6 and earlier does not escape URLs of sites to monitor in tooltips, resulting in a stored cross-site scripting (XSS) vulnerability exploitable by attackers with Item/Configure permission.",5.4,3.94%,2022-03-29,2023-11-03
CVE-2022-28152,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins Job and Node ownership Plugin 0.13.0 and earlier allows attackers to restore the default ownership of a job.,4.3,0.04%,2022-03-29,2023-11-03
CVE-2022-28151,N/A,A missing permission check in Jenkins Job and Node ownership Plugin 0.13.0 and earlier allows attackers with Item/Read permission to change the owners and item-specific permissions of a job.,4.3,0.14%,2022-03-29,2023-11-03
CVE-2022-28150,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins Job and Node ownership Plugin 0.13.0 and earlier allows attackers to change the owners and item-specific permissions of a job.,8.8,0.04%,2022-03-29,2023-11-03
CVE-2022-28149,N/A,"Jenkins Job and Node ownership Plugin 0.13.0 and earlier does not escape the names of the secondary owners, resulting in a stored cross-site scripting (XSS) vulnerability exploitable by attackers with Item/Configure permission.",5.4,3.94%,2022-03-29,2023-11-03
CVE-2022-28148,N/A,"The file browser in Jenkins Continuous Integration with Toad Edge Plugin 2.3 and earlier may interpret some paths to files as absolute on Windows, resulting in a path traversal vulnerability allowing attackers with Item/Read permission to obtain the contents of arbitrary files on Windows controllers.",6.5,0.10%,2022-03-29,2023-11-17
CVE-2022-28147,N/A,A missing permission check in Jenkins Continuous Integration with Toad Edge Plugin 2.3 and earlier allows attackers with Overall/Read permission to check for the existence of an attacker-specified file path on the Jenkins controller file system.,4.3,0.43%,2022-03-29,2023-11-17
CVE-2022-28146,N/A,Jenkins Continuous Integration with Toad Edge Plugin 2.3 and earlier allows attackers with Item/Configure permission to read arbitrary files on the Jenkins controller by specifying an input folder on the Jenkins controller as a parameter to its build steps.,6.5,0.18%,2022-03-29,2023-11-17
CVE-2022-28145,N/A,"Jenkins Continuous Integration with Toad Edge Plugin 2.3 and earlier does not apply Content-Security-Policy headers to report files it serves, resulting in a stored cross-site scripting (XSS) exploitable by attackers with Item/Configure permission or otherwise able to control report contents.",5.4,3.94%,2022-03-29,2023-11-17
CVE-2022-28144,N/A,"Jenkins Proxmox Plugin 0.7.0 and earlier does not perform a permission check in several HTTP endpoints, allowing attackers with Overall/Read permission to connect to an attacker-specified host using attacker-specified username and password (perform a connection test), disable SSL/TLS validation for the entire Jenkins controller JVM as part of the connection test (see CVE-2022-28142), and test a rollback with attacker-specified parameters.",6.5,0.05%,2022-03-29,2023-11-17
CVE-2022-28143,N/A,"A cross-site request forgery (CSRF) vulnerability in Jenkins Proxmox Plugin 0.7.0 and earlier allows attackers to connect to an attacker-specified host using attacker-specified username and password (perform a connection test), disable SSL/TLS validation for the entire Jenkins controller JVM as part of the connection test (see CVE-2022-28142), and test a rollback with attacker-specified parameters.",6.5,0.03%,2022-03-29,2023-11-17
CVE-2022-28142,N/A,Jenkins Proxmox Plugin 0.6.0 and earlier disables SSL/TLS certificate validation globally for the Jenkins controller JVM when configured to ignore SSL/TLS issues.,7.5,0.03%,2022-03-29,2023-11-17
CVE-2022-28141,N/A,Jenkins Proxmox Plugin 0.5.0 and earlier stores the Proxmox Datacenter password unencrypted in the global config.xml file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,6.5,0.33%,2022-03-29,2023-11-17
