CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2022-26315,N/A,"qrcp through 0.8.4, in receive mode, allows ../ Directory Traversal via the file name specified by the uploader.",5.3,0.18%,2022-02-28,2022-03-09
CVE-2022-26181,N/A,Dropbox Lepton v1.2.1-185-g2a08b77 was discovered to contain a heap-buffer-overflow in the function aligned_dealloc():src/lepton/bitops.cc:108.,7.8,0.19%,2022-02-28,2022-03-09
CVE-2022-26159,N/A,"The auto-completion plugin in Ametys CMS before 4.5.0 allows a remote unauthenticated attacker to read documents such as plugins/web/service/search/auto-completion/<domain>/en.xml (and similar pathnames for other languages), which contain all characters typed by all users, including the content of private pages. For example, a private page may contain usernames, e-mail addresses, and possibly passwords.",5.3,91.04%,2022-02-28,2022-03-07
CVE-2022-26158,N/A,An issue was discovered in the web application in Cherwell Service Management (CSM) 10.2.3. It accepts and reflects arbitrary domains supplied via a client-controlled Host header. Injection of a malicious URL in the Host: header of the HTTP Request results in a 302 redirect to an attacker-controlled page.,6.1,0.27%,2022-02-28,2022-03-08
CVE-2022-26157,N/A,An issue was discovered in the web application in Cherwell Service Management (CSM) 10.2.3. The ASP.NET_Sessionid cookie is not protected by the Secure flag. This makes it prone to interception by an attacker if traffic is sent over unencrypted channels.,5.3,0.17%,2022-02-28,2022-03-08
CVE-2022-26156,N/A,"An issue was discovered in the web application in Cherwell Service Management (CSM) 10.2.3. Injection of a malicious payload within the RelayState= parameter of the HTTP request body results in the hijacking of the form action. Form-action hijacking vulnerabilities arise when an application places user-supplied input into the action URL of an HTML form. An attacker can use this vulnerability to construct a URL that, if visited by another application user, will modify the action URL of a form to point to the attacker's server.",6.1,0.27%,2022-02-28,2022-03-08
CVE-2022-26155,N/A,An issue was discovered in the web application in Cherwell Service Management (CSM) 10.2.3. XSS can occur via a payload in the SAMLResponse parameter of the HTTP request body.,6.1,0.62%,2022-02-28,2022-03-08
CVE-2022-26149,N/A,"MODX Revolution through 2.8.3-pl allows remote authenticated administrators to execute arbitrary code by uploading an executable file, because the Uploadable File Types setting can be changed by an administrator.",7.2,3.81%,2022-02-26,2023-03-27
CVE-2022-26146,N/A,Tricentis qTest before 10.4 allows stored XSS by an authenticated attacker.,5.4,0.59%,2022-02-26,2022-03-07
CVE-2022-25838,N/A,"Laravel Fortify before 1.11.1 allows reuse within a short time window, thus calling into question the ""OT"" part of the ""TOTP"" concept.",8.1,0.31%,2022-02-24,2022-03-08
CVE-2022-25809,N/A,"Improper Neutralization of audio output from 3rd and 4th Generation Amazon Echo Dot devices allows arbitrary voice command execution on these devices via a malicious skill (in the case of remote attackers) or by pairing a malicious Bluetooth device (in the case of physically proximate attackers), aka an ""Alexa versus Alexa (AvA)"" attack.",9.8,7.45%,2022-02-24,2022-03-09
CVE-2022-25643,N/A,seatd-launch in seatd 0.6.x before 0.6.4 allows removing files with escalated privileges when installed setuid root. The attack vector is a user-supplied socket pathname.,9.8,1.46%,2022-02-24,2023-11-08
CVE-2022-25642,N/A,Obyte (formerly Byteball) Wallet before 3.4.1 allows XSS. A crafted chat message can lead to remote code execution.,6.1,1.65%,2022-02-28,2022-03-08
CVE-2022-25640,N/A,"In wolfSSL before 5.2.0, a TLS 1.3 server cannot properly enforce a requirement for mutual authentication. A client can simply omit the certificate_verify message from the handshake, and never present a certificate.",7.5,4.05%,2022-02-24,2022-03-04
CVE-2022-25638,N/A,"In wolfSSL before 5.2.0, certificate validation may be bypassed during attempted authentication by a TLS 1.3 client to a TLS 1.3 server. This occurs when the sig_algo field differs between the certificate_verify message and the certificate message.",6.5,0.06%,2022-02-24,2022-03-04
CVE-2022-25636,N/A,net/netfilter/nf_dup_netdev.c in the Linux kernel 5.4 through 5.6.10 allows local users to gain privileges because of a heap out-of-bounds write. This is related to nf_tables_offload.,7.8,0.48%,2022-02-24,2023-11-09
CVE-2022-25599,N/A,Cross-Site Request Forgery (CSRF) vulnerability leading to event deletion was discovered in Spiffy Calendar WordPress plugin (versions <= 4.9.0).,5.4,0.19%,2022-02-21,2022-03-01
CVE-2022-25418,N/A,Tenda AC9 V15.03.2.21_cn was discovered to contain a stack overflow via the function openSchedWifi.,10.0,0.39%,2022-02-24,2022-03-03
CVE-2022-25417,N/A,Tenda AC9 V15.03.2.21_cn was discovered to contain a stack overflow via the function saveparentcontrolinfo.,10.0,0.39%,2022-02-24,2022-03-03
CVE-2022-25414,N/A,Tenda AC9 V15.03.2.21_cn was discovered to contain a stack overflow via the parameter NPTR.,10.0,2.39%,2022-02-24,2022-03-03
CVE-2022-25413,N/A,Maxsite CMS v108 was discovered to contain a stored cross-site scripting (XSS) vulnerability via the parameter f_tags at /admin/page_edit/3.,5.4,0.25%,2022-02-28,2022-03-08
CVE-2022-25412,N/A,Maxsite CMS v180 was discovered to contain multiple arbitrary file deletion vulnerabilities in /admin_page/all-files-update-ajax.php via the dir and deletefile parameters.,8.1,0.35%,2022-02-28,2022-03-08
CVE-2022-25411,N/A,A Remote Code Execution (RCE) vulnerability at /admin/options in Maxsite CMS v180 allows attackers to execute arbitrary code via a crafted PHP file.,9.8,10.69%,2022-02-28,2022-03-08
CVE-2022-25410,N/A,Maxsite CMS v180 was discovered to contain a stored cross-site scripting (XSS) vulnerability via the parameter f_file_description at /admin/files.,5.4,0.25%,2022-02-28,2022-03-08
CVE-2022-25409,N/A,Hospital Management System v1.0 was discovered to contain a stored cross-site scripting (XSS) vulnerability via the demail parameter at /admin-panel1.php.,5.4,0.25%,2022-02-28,2022-03-08
