CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-45911,N/A,An issue was discovered in gif2apng 1.9. There is a heap-based buffer overflow in the main function. It allows an attacker to write 2 bytes outside the boundaries of the buffer.,7.8,0.09%,2021-12-28,2022-03-24
CVE-2021-45910,N/A,"An issue was discovered in gif2apng 1.9. There is a heap-based buffer overflow within the main function. It allows an attacker to write data outside of the allocated buffer. The attacker has control over a part of the address that data is written to, control over the written data, and (to some extent) control over the amount of data that is written.",7.8,0.09%,2021-12-28,2022-03-24
CVE-2021-45909,N/A,An issue was discovered in gif2apng 1.9. There is a heap-based buffer overflow vulnerability in the DecodeLZW function. It allows an attacker to write a large amount of arbitrary data outside the boundaries of a buffer.,7.8,0.09%,2021-12-28,2022-04-06
CVE-2021-45908,N/A,"An issue was discovered in gif2apng 1.9. There is a stack-based buffer overflow involving a while loop. An attacker has little influence over the data written to the stack, making it unlikely that the flow of control can be subverted.",7.8,0.17%,2021-12-28,2022-01-06
CVE-2021-45907,N/A,"An issue was discovered in gif2apng 1.9. There is a stack-based buffer overflow involving a for loop. An attacker has little influence over the data written to the stack, making it unlikely that the flow of control can be subverted.",7.8,0.17%,2021-12-28,2022-01-06
CVE-2021-45906,N/A,OpenWrt 21.02.1 allows XSS via the NAT Rules Name screen.,5.4,0.47%,2021-12-27,2023-05-24
CVE-2021-45905,N/A,OpenWrt 21.02.1 allows XSS via the Traffic Rules Name screen.,5.4,0.47%,2021-12-27,2023-05-24
CVE-2021-45904,N/A,OpenWrt 21.02.1 allows XSS via the Port Forwards Add Name screen.,5.4,0.47%,2021-12-27,2023-05-24
CVE-2021-45903,N/A,"A persistent cross-site scripting (XSS) issue in the web interface of SuiteCRM before 7.10.35, and 7.11.x and 7.12.x before 7.12.2, allows a remote attacker to introduce arbitrary JavaScript via attachments upload, a different vulnerability than CVE-2021-39267 and CVE-2021-39268.",6.1,0.39%,2021-12-28,2022-01-06
CVE-2021-45896,N/A,Nokia FastMile 3TG00118ABAD52 devices allow privilege escalation by an authenticated user via is_ctc_admin=1 to login_web_app.cgi and use of Import Config File.,8.8,0.45%,2021-12-27,2022-01-12
CVE-2021-45895,N/A,Netgen Tags Bundle 3.4.x before 3.4.11 and 4.0.x before 4.0.15 allows XSS in the Tags Admin interface.,6.1,0.23%,2021-12-27,2022-01-07
CVE-2021-45890,N/A,basic/BasicAuthProvider.java in AuthGuard before 0.9.0 allows authentication via an inactive identifier.,9.8,0.54%,2021-12-27,2022-01-07
CVE-2021-45885,N/A,"An issue was discovered in Stormshield Network Security (SNS) 4.2.2 through 4.2.7 (fixed in 4.2.8). Under a specific update-migration scenario, the first SSH password change does not properly clear the old password.",7.5,0.24%,2021-12-29,2022-01-11
CVE-2021-45884,N/A,"In Brave Desktop 1.17 through 1.33 before 1.33.106, when CNAME-based adblocking and a proxying extension with a SOCKS fallback are enabled, additional DNS requests are issued outside of the proxying extension using the system's DNS settings, resulting in information disclosure. NOTE: this issue exists because of an incomplete fix for CVE-2021-21323 and CVE-2021-22916.",7.5,0.32%,2021-12-27,2022-01-07
CVE-2021-45818,N/A,SAFARI Montage 8.7.32 is affected by a CRLF injection vulnerability which can lead to HTTP response splitting.,6.1,0.31%,2021-12-30,2023-01-20
CVE-2021-45815,N/A,Quectel UC20 UMTS/HSPA+ UC20 6.3.14 is affected by a Cross Site Scripting (XSS) vulnerability.,6.1,0.23%,2021-12-30,2022-01-10
CVE-2021-45814,N/A,Nettmp NNT 5.1 is affected by a SQL injection vulnerability. An attacker can bypass authentication and access the panel with an administrative account.,9.8,0.36%,2021-12-28,2022-01-07
CVE-2021-45813,N/A,SLICAN WebCTI 1.01 2015 is affected by a Cross Site Scripting (XSS) vulnerability. The attacker can steal the user's session by injecting malicious JavaScript codes which leads to Session Hijacking and cause user's credentials theft.,6.1,0.23%,2021-12-28,2022-01-12
CVE-2021-45812,N/A,NUUO Network Video Recorder NVRsolo 3.9.1 is affected by a Cross Site Scripting (XSS) vulnerability. An attacker can steal the user's session by injecting malicious JavaScript codes which leads to session hijacking.,6.1,0.20%,2021-12-28,2022-01-07
CVE-2021-45732,N/A,"Netgear Nighthawk R6700 version 1.0.4.120 makes use of a hardcoded credential. It does not appear that normal users are intended to be able to manipulate configuration backups due to the fact that they are encrypted/obfuscated. By extracting the configuration using readily available public tools, a user can reconfigure settings not intended to be manipulated, repackage the configuration, and restore a backup causing these settings to be changed.",8.8,0.28%,2021-12-30,2022-01-11
CVE-2021-45720,N/A,"An issue was discovered in the lru crate before 0.7.1 for Rust. The iterators have a use-after-free, as demonstrated by an access after a pop operation.",7.5,0.38%,2021-12-26,2022-02-09
CVE-2021-45719,N/A,An issue was discovered in the rusqlite crate 0.25.x before 0.25.4 and 0.26.x before 0.26.2 for Rust. update_hook has a use-after-free.,7.5,0.27%,2021-12-26,2022-01-05
CVE-2021-45718,N/A,An issue was discovered in the rusqlite crate 0.25.x before 0.25.4 and 0.26.x before 0.26.2 for Rust. rollback_hook has a use-after-free.,7.5,0.27%,2021-12-26,2022-01-05
CVE-2021-45717,N/A,An issue was discovered in the rusqlite crate 0.25.x before 0.25.4 and 0.26.x before 0.26.2 for Rust. commit_hook has a use-after-free.,7.5,0.27%,2021-12-26,2022-01-05
CVE-2021-45716,N/A,An issue was discovered in the rusqlite crate 0.25.x before 0.25.4 and 0.26.x before 0.26.2 for Rust. create_collation has a use-after-free.,7.5,0.27%,2021-12-26,2022-01-06
