CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2018-19777,N/A,"In Artifex MuPDF 1.14.0, there is an infinite loop in the function svg_dev_end_tile in fitz/svg-device.c, as demonstrated by mutool.",5.5,0.33%,2018-11-30,2024-09-12
CVE-2018-19763,N/A,There is a heap-based buffer over-read at writer.c (function: write_png_to_file) in libsixel 1.8.2 that will cause a denial of service.,5.5,0.14%,2018-11-30,2018-12-26
CVE-2018-19762,N/A,There is a heap-based buffer overflow at fromsixel.c (function: image_buffer_resize) in libsixel 1.8.2 that will cause a denial of service or possibly unspecified other impact.,7.8,0.18%,2018-11-30,2020-08-24
CVE-2018-19761,N/A,There is an illegal address access at fromsixel.c (function: sixel_decode_raw_impl) in libsixel 1.8.2 that will cause a denial of service.,5.5,0.14%,2018-11-30,2018-12-26
CVE-2018-19760,N/A,cfg_init in confuse.c in libConfuse 3.2.2 has a memory leak.,8.8,0.36%,2018-11-30,2019-10-03
CVE-2018-19759,N/A,There is a heap-based buffer over-read at stb_image_write.h (function: stbi_write_png_to_mem) in libsixel 1.8.2 that will cause a denial of service.,5.5,0.14%,2018-11-30,2018-12-26
CVE-2018-19758,N/A,There is a heap-based buffer over-read at wav.c in wav_write_header in libsndfile 1.0.28 that will cause a denial of service.,6.5,0.85%,2018-11-30,2020-10-29
CVE-2018-19757,N/A,There is a NULL pointer dereference at function sixel_helper_set_additional_message (status.c) in libsixel 1.8.2 that will cause a denial of service.,6.5,0.24%,2018-11-30,2018-12-26
CVE-2018-19756,N/A,There is a heap-based buffer over-read at stb_image.h (function: stbi__tga_load) in libsixel 1.8.2 that will cause a denial of service.,5.5,0.14%,2018-11-30,2018-12-26
CVE-2018-19755,N/A,There is an illegal address access at asm/preproc.c (function: is_mmacro) in Netwide Assembler (NASM) 2.14rc16 that will cause a denial of service (out-of-bounds array access) because a certain conversion can result in a negative integer.,5.5,0.14%,2018-11-30,2018-12-21
CVE-2018-19752,N/A,DomainMOD through 4.11.01 has XSS via the assets/add/registrar.php notes field for the Registrar.,4.8,0.16%,2018-11-29,2018-12-21
CVE-2018-19751,N/A,DomainMOD through 4.11.01 has XSS via the admin/ssl-fields/add.php notes field for Custom SSL Fields.,4.8,0.16%,2018-11-29,2018-12-21
CVE-2018-19750,N/A,DomainMOD through 4.11.01 has XSS via the admin/domain-fields/ notes field in an Add Custom Field action for Custom Domain Fields.,5.4,0.22%,2018-11-29,2018-12-27
CVE-2018-19749,N/A,DomainMOD through 4.11.01 has XSS via the assets/add/account-owner.php Owner name field.,4.8,0.16%,2018-11-29,2018-12-21
CVE-2018-19748,N/A,"app/plug/attachment/controller/admincontroller.php in SDCMS 1.6 allows reading arbitrary files via a /?m=plug&c=admin&a=index&p=attachment&root= directory traversal. The value of the root parameter must be base64 encoded (note that base64 encoding, instead of URL encoding, is very rare in a directory traversal attack vector).",7.5,0.43%,2018-11-29,2018-12-21
CVE-2018-19693,N/A,An issue was discovered in tp5cms through 2017-05-25. admin.php/system/set.html has XSS via the title parameter.,6.1,0.24%,2018-11-29,2018-12-27
CVE-2018-19692,N/A,An issue was discovered in tp5cms through 2017-05-25. admin.php/upload/picture.html allows remote attackers to execute arbitrary PHP code by uploading a .php file with the image/jpeg content type.,9.8,0.84%,2018-11-29,2018-12-27
CVE-2018-19666,N/A,The agent in OSSEC through 3.1.0 on Windows allows local users to gain NT AUTHORITY\SYSTEM access via Directory Traversal by leveraging full access to the associated OSSEC server.,7.8,0.03%,2018-11-29,2019-01-04
CVE-2018-19664,N/A,"libjpeg-turbo 2.0.1 has a heap-based buffer over-read in the put_pixel_rows function in wrbmp.c, as demonstrated by djpeg.",6.5,0.25%,2018-11-29,2019-11-13
CVE-2018-19662,N/A,An issue was discovered in libsndfile 1.0.28. There is a buffer over-read in the function i2alaw_array in alaw.c that will lead to a denial of service.,8.1,0.58%,2018-11-29,2020-10-29
CVE-2018-19661,N/A,An issue was discovered in libsndfile 1.0.28. There is a buffer over-read in the function i2ulaw_array in ulaw.c that will lead to a denial of service.,6.5,1.00%,2018-11-29,2020-10-29
CVE-2018-19655,N/A,"A stack-based buffer overflow in the find_green() function of dcraw through 9.28, as used in ufraw-batch and many other products, may allow a remote attacker to cause a control-flow hijack, denial-of-service, or unspecified other impact via a maliciously crafted raw photo file.",8.8,0.64%,2018-11-29,2020-08-24
CVE-2018-19654,N/A,"An issue was discovered in Sales & Company Management System (SCMS) through 2018-06-06. There is a discrepancy in username checking between a component that does string validation, and a component that is supposed to query a MySQL database. Thus, it is possible to register a new account with a duplicate username, as demonstrated by use of the test%c2 string when a test account already exists.",7.5,0.24%,2018-11-29,2020-06-02
CVE-2018-19651,N/A,admin/functions/remote.php in Interspire Email Marketer through 6.1.6 has Server Side Request Forgery (SSRF) via a what=importurl&url= request with an http or https URL. This also allows reading local files with a file: URL.,6.5,0.21%,2018-11-28,2018-12-20
CVE-2018-19646,N/A,"The Python CGI scripts in PWS in Imperva SecureSphere 13.0.10, 13.1.10, and 13.2.10 allow remote attackers to execute arbitrary OS commands because command-line arguments are mishandled.",10.0,2.61%,2018-11-28,2019-02-04
