CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2025-24891,Directory traversal,"Dumb Drop is a file upload application. Users with permission to upload to the service are able to exploit a path traversal vulnerability to overwrite arbitrary system files. As the container runs as root by default, there is no limit to what can be overwritten. With this, it's possible to inject malicious payloads into files ran on schedule or upon certain service actions. As the service is not required to run with authentication enabled, this may permit wholly unprivileged users root access. Otherwise, anybody with a PIN.",9.6,0.12%,2025-01-31,2025-01-31
CVE-2025-24886,N/A,"pwn.college is an education platform to learn about, and practice, core cybersecurity concepts in a hands-on fashion. Incorrect symlink checks on user specified dojos allows for users (admin not required) to perform an LFI from the CTFd container. When a user clones or updates repositories, a check is performed to see if the repository had contained any symlinks. A malicious user could craft a repository with symlinks pointed to sensitive files and then retrieve them using the CTFd website.",7.7,0.05%,2025-01-30,2025-01-30
CVE-2025-24885,Cross site scripting (XSS),"pwn.college is an education platform to learn about, and practice, core cybersecurity concepts in a hands-on fashion. Missing access control on rendering custom (unprivileged) dojo pages causes ability for users to create stored XSS.",7.6,0.03%,2025-01-30,2025-01-30
CVE-2025-24884,N/A,"kube-audit-rest is a simple logger of mutation/creation requests to the k8s api. If the ""full-elastic-stack"" example vector configuration was used for a real cluster, the previous values of kubernetes secrets would have been disclosed in the audit messages. This vulnerability is fixed in 1.0.16.",5.1,0.02%,2025-01-29,2025-01-29
CVE-2025-24883,N/A,go-ethereum (geth) is a golang execution layer implementation of the Ethereum protocol. A vulnerable node can be forced to shutdown/crash using a specially crafted message. This vulnerability is fixed in 1.14.13.,8.7,0.09%,2025-01-30,2025-01-30
CVE-2025-24882,N/A,regclient is a Docker and OCI Registry Client in Go. A malicious registry could return a different digest for a pinned manifest without detection. This vulnerability is fixed in 0.7.1.,5.2,0.03%,2025-01-29,2025-01-29
CVE-2025-24858,N/A,"Develocity (formerly Gradle Enterprise) before 2024.3.1 allows an attacker who has network access to a Develocity server to obtain the hashed password of the system user. The hash algorithm used by Develocity was chosen according to best practices for password storage and provides some protection against brute-force attempts. The applicable severity of this vulnerability depends on whether a Develocity server is accessible by external or unauthorized users, and the complexity of the System User password.",8.3,0.06%,2025-01-26,2025-01-26
CVE-2025-24831,N/A,Local privilege escalation due to unquoted search path vulnerability. The following products are affected: Acronis Cyber Protect Cloud Agent (Windows) before build 39378.,6.6,0.01%,2025-01-31,2025-02-18
CVE-2025-24830,N/A,Local privilege escalation due to DLL hijacking vulnerability. The following products are affected: Acronis Cyber Protect Cloud Agent (Windows) before build 39378.,6.3,0.02%,2025-01-31,2025-02-18
CVE-2025-24829,N/A,Local privilege escalation due to DLL hijacking vulnerability. The following products are affected: Acronis Cyber Protect Cloud Agent (Windows) before build 39378.,6.3,0.02%,2025-01-31,2025-02-18
CVE-2025-24828,N/A,Local privilege escalation due to DLL hijacking vulnerability. The following products are affected: Acronis Cyber Protect Cloud Agent (Windows) before build 39378.,6.3,0.02%,2025-01-31,2025-01-31
CVE-2025-24827,N/A,Local privilege escalation due to DLL hijacking vulnerability. The following products are affected: Acronis Cyber Protect Cloud Agent (Windows) before build 39378.,6.3,0.02%,2025-01-31,2025-02-18
CVE-2025-24826,N/A,Local privilege escalation due to insecure folder permissions. The following products are affected: Acronis Snap Deploy (Windows) before build 4625.,6.7,0.01%,2025-01-28,2025-01-28
CVE-2025-24814,N/A,"Core creation allows users to replace ""trusted"" configset files with arbitrary configuration

Solr instances that (1) use the ""FileSystemConfigSetService"" component (the default in ""standalone"" or ""user-managed"" mode), and (2) are running without authentication and authorization are vulnerable to a sort of privilege escalation wherein individual ""trusted"" configset files can be ignored in favor of potentially-untrusted replacements available elsewhere on the filesystem.  These replacement config files are treated as ""trusted"" and can use ""<lib>"" tags to add to Solr's classpath, which an attacker might use to load malicious code as a searchComponent or other plugin.

This issue affects all Apache Solr versions up through Solr 9.7.  Users can protect against the vulnerability by enabling authentication and authorization on their Solr clusters or switching to SolrCloud (and away from ""FileSystemConfigSetService"").  Users are also recommended to upgrade to Solr 9.8.0, which mitigates this issue by disabling use of ""<lib>"" tags by default.",5.4,0.08%,2025-01-27,2025-02-15
