CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-37760,N/A,A Session ID leak in the audit log in Graylog before 4.1.2 allows attackers to escalate privileges (to the access level of the leaked session ID).,9.8,0.50%,2021-07-31,2021-08-10
CVE-2021-37759,N/A,A Session ID leak in the DEBUG log file in Graylog before 4.1.2 allows attackers to escalate privileges (to the access level of the leaked session ID).,9.8,0.50%,2021-07-31,2021-08-10
CVE-2021-37746,N/A,"textview_uri_security_check in textview.c in Claws Mail before 3.18.0, and Sylpheed through 3.7.0, does not have sufficient link checks before accepting a click.",6.1,0.49%,2021-07-30,2021-09-20
CVE-2021-37743,N/A,app/View/GalaxyElements/ajax/index.ctp in MISP 2.4.147 allows Stored XSS when viewing galaxy cluster elements in JSON format.,5.4,0.26%,2021-07-30,2021-08-02
CVE-2021-37742,N/A,app/View/Elements/GalaxyClusters/view_relation_tree.ctp in MISP 2.4.147 allows Stored XSS when viewing galaxy cluster relationships.,5.4,0.26%,2021-07-30,2023-09-28
CVE-2021-37606,N/A,"Meow hash 0.5/calico does not sufficiently thwart key recovery by an attacker who can query whether there's a collision in the bottom bits of the hashes of two messages, as demonstrated by an attack against a long-running web service that allows the attacker to infer collisions by measuring timing differences.",5.3,0.11%,2021-07-30,2021-08-10
CVE-2021-37601,N/A,"muc.lib.lua in Prosody 0.11.0 through 0.11.9 allows remote attackers to obtain sensitive information (list of admins, members, owners, and banned entities of a Multi-User chat room) in some common configurations.",7.5,0.67%,2021-07-30,2022-07-12
CVE-2021-37600,N/A,"An integer overflow in util-linux through 2.37.1 can potentially cause a buffer overflow if an attacker were able to use system resources in a way that leads to a large number in the /proc/sysvipc/sem file. NOTE: this is unexploitable in GNU C Library environments, and possibly in all realistic environments.",5.5,0.04%,2021-07-30,2024-08-04
CVE-2021-37596,N/A,Telegram Web K Alpha 0.6.1 allows XSS via a document name.,6.1,0.22%,2021-07-30,2021-08-09
CVE-2021-37595,N/A,"In FreeRDP before 2.4.0 on Windows, wf_cliprdr_server_file_contents_request in client/Windows/wf_cliprdr.c has missing input checks for a FILECONTENTS_RANGE File Contents Request PDU.",9.8,0.45%,2021-07-30,2021-08-09
CVE-2021-37594,N/A,"In FreeRDP before 2.4.0 on Windows, wf_cliprdr_server_file_contents_request in client/Windows/wf_cliprdr.c has missing input checks for a FILECONTENTS_SIZE File Contents Request PDU.",9.8,0.46%,2021-07-30,2021-08-09
CVE-2021-37593,N/A,"PEEL Shopping version 9.4.0 allows remote SQL injection. A public user/guest (unauthenticated) can inject a malicious SQL query in order to affect the execution of predefined SQL commands. Upon a successful SQL injection attack, an attacker can read sensitive data from the database and possibly modify database data.",9.1,0.52%,2021-07-30,2021-09-21
