CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2019-1010258,N/A,"nanosvg library nanosvg after commit c1f6e209c16b18b46aa9f45d7e619acf42c29726 is affected by: Buffer Overflow. The impact is: Memory corruption leading to at least DoS. More severe impact vectors need more investigation. The component is: it's part of a svg processing library. function nsvg__parseColorRGB in src/nanosvg.h / line 1227. The attack vector is: It depends library usage. If input is passed from the network, then network connectivity is enough. Most likely an attack will require opening a specially crafted .svg file.",6.5,0.42%,2019-05-15,2021-07-21
CVE-2019-12507,N/A,An XSS vulnerability exists in PHPRelativePath (aka Relative Path) through 1.0.2 via the RelativePath.Example1.php path parameter.,6.1,0.24%,2019-05-31,2019-05-31
CVE-2019-12502,N/A,"There is a lack of CSRF countermeasures on MOBOTIX S14 MX-V4.2.1.61 cameras, as demonstrated by adding an admin account via the /admin/access URI.",9.3,0.19%,2019-05-31,2019-05-31
CVE-2019-12500,N/A,"The Xiaomi M365 scooter 2019-02-12 before 1.5.1 allows spoofing of ""suddenly accelerate"" commands. This occurs because Bluetooth Low Energy commands have no server-side authentication check. Other affected commands include suddenly braking, locking, and unlocking.",6.5,0.08%,2019-05-31,2020-08-24
CVE-2019-12499,N/A,"Firejail before 0.9.60 allows truncation (resizing to length 0) of the firejail binary on the host by running exploit code inside a firejail sandbox and having the sandbox terminated. To succeed, certain conditions need to be fulfilled: The jail (with the exploit code inside) needs to be started as root, and it also needs to be terminated as root from the host (either by stopping it ungracefully (e.g., SIGKILL), or by using the --shutdown control command). This is similar to CVE-2019-5736.",9.3,1.08%,2019-05-31,2020-08-24
CVE-2019-12496,N/A,An issue was discovered in Hybrid Group Gobot before 1.13.0. The mqtt subsystem skips verification of root CA certificates by default.,7.5,0.16%,2019-05-31,2024-02-09
CVE-2019-12495,N/A,An issue was discovered in Tiny C Compiler (aka TinyCC or TCC) 0.9.27. Compiling a crafted source file leads to a one-byte out-of-bounds write in the gsym_addr function in x86_64-gen.c. This occurs because tccasm.c mishandles section switches.,5.5,0.20%,2019-05-31,2019-06-03
CVE-2019-12493,N/A,"A stack-based buffer over-read exists in PostScriptFunction::transform in Function.cc in Xpdf 4.01.01 because GfxSeparationColorSpace and GfxDeviceNColorSpace mishandle tint transform functions. It can, for example, be triggered by sending a crafted PDF document to the pdftops tool. It might allow an attacker to cause Denial of Service or leak memory data.",7.1,0.33%,2019-05-31,2019-09-30
CVE-2019-12483,N/A,"An issue was discovered in GPAC 0.7.1. There is a heap-based buffer overflow in the function ReadGF_IPMPX_RemoveToolNotificationListener in odf/ipmpx_code.c in libgpac.a, as demonstrated by MP4Box.",7.8,0.24%,2019-05-30,2025-03-14
CVE-2019-12482,N/A,"An issue was discovered in GPAC 0.7.1. There is a NULL pointer dereference in the function gf_isom_get_original_format_type at isomedia/drm_sample.c in libgpac.a, as demonstrated by MP4Box.",7.5,0.38%,2019-05-30,2025-03-14
