CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-47174,Execute code,"Thorn SFTP gateway 3.4.x before 3.4.4 uses Pivotal Spring Framework for Java deserialization of untrusted data, which is not supported by Pivotal, a related issue to CVE-2016-1000027. Also, within the specific context of Thorn SFTP gateway, this leads to remote code execution.",9.8,2.91%,2023-10-31,2023-11-08
CVE-2023-47104,N/A,"tinyfiledialogs (aka tiny file dialogs) before 3.15.0 allows shell metacharacters (such as a backquote or a dollar sign) in titles, messages, and other input data. NOTE: this issue exists because of an incomplete fix for CVE-2020-36767, which only considered single and double quote characters.",9.8,0.41%,2023-10-30,2024-09-09
CVE-2023-47101,N/A,The installer (aka openvpn-client-installer) in Securepoint SSL VPN Client before 2.0.40 allows local privilege escalation during installation or repair.,7.8,0.04%,2023-10-30,2024-09-09
CVE-2023-47090,N/A,"NATS nats-server before 2.9.23 and 2.10.x before 2.10.2 has an authentication bypass. An implicit $G user in an authorization block can sometimes be used for unauthenticated access, even when the intention of the configuration was for each user to have an account. The earliest affected version is 2.2.0.",6.5,0.44%,2023-10-30,2023-11-08
CVE-2023-46993,N/A,"In TOTOLINK A3300R V17.0.0cu.557_B20221024 when dealing with setLedCfg request, there is no verification for the enable parameter, which can lead to command injection.",9.8,13.70%,2023-10-31,2024-09-06
CVE-2023-46992,N/A,TOTOLINK A3300R V17.0.0cu.557_B20221024 is vulnerable to Incorrect Access Control. Attackers are able to reset serveral critical passwords without authentication by visiting specific pages.,7.5,0.16%,2023-10-31,2024-10-28
CVE-2023-46979,N/A,TOTOLINK X6000R V9.4.0cu.852_B20230719 was discovered to contain a command injection vulnerability via the enable parameter in the setLedCfg function.,9.8,13.70%,2023-10-31,2024-09-06
CVE-2023-46978,N/A,TOTOLINK X6000R V9.4.0cu.852_B20230719 is vulnerable to Incorrect Access Control.Attackers can reset login password & WIFI passwords without authentication.,7.5,0.16%,2023-10-31,2024-09-06
CVE-2023-46977,N/A,TOTOLINK LR1200GB V9.1.0u.6619_B20230130 was discovered to contain a stack overflow via the password parameter in the function loginAuth.,9.8,0.30%,2023-10-31,2024-09-06
CVE-2023-46976,N/A,TOTOLINK A3300R 17.0.0cu.557_B20221024 contains a command injection via the file_name parameter in the UploadFirmwareFile function.,9.8,13.70%,2023-10-31,2024-09-06
CVE-2023-46867,N/A,"In International Color Consortium DemoIccMAX 79ecb74, CIccXformMatrixTRC::GetCurve in IccCmm.cpp in libSampleICC.a has a NULL pointer dereference.",6.5,0.19%,2023-10-30,2024-09-09
CVE-2023-46866,N/A,"In International Color Consortium DemoIccMAX 79ecb74, CIccCLUT::Interp3d in IccProfLib/IccTagLut.cpp in libSampleICC.a attempts to access array elements at out-of-bounds indexes.",6.5,0.22%,2023-10-30,2024-09-09
CVE-2023-46865,N/A,/api/v1/company/upload-logo in CompanyController.php in crater through 6.0.6 allows a superadmin to execute arbitrary PHP code by placing this code into an image/png IDAT chunk of a Company Logo image.,7.2,27.44%,2023-10-30,2023-11-29
CVE-2023-46864,N/A,Peppermint Ticket Management through 0.2.4 allows remote attackers to read arbitrary files via a /api/v1/ticket/1/file/download?filepath=../ POST request.,5.3,0.15%,2023-10-30,2023-11-07
CVE-2023-46863,N/A,Peppermint Ticket Management before 0.2.4 allows remote attackers to read arbitrary files via a /api/v1/users/file/download?filepath=./../ POST request.,7.5,0.23%,2023-10-30,2023-11-07
CVE-2023-46862,N/A,"An issue was discovered in the Linux kernel through 6.5.9. During a race with SQ thread exit, an io_uring/fdinfo.c io_uring_show_fdinfo NULL pointer dereference can occur.",4.7,0.04%,2023-10-29,2024-01-11
CVE-2023-46858,N/A,"Moodle 4.3 allows /grade/report/grader/index.php?searchvalue= reflected XSS when logged in as a teacher. NOTE: the Moodle Security FAQ link states ""Some forms of rich content [are] used by teachers to enhance their courses ... admins and teachers can post XSS-capable content, but students can not.""",5.4,0.37%,2023-10-29,2024-08-02
CVE-2023-46854,N/A,"Proxmox proxmox-widget-toolkit before 4.0.9, as used in multiple Proxmox products, allows XSS via the edit notes feature.",6.1,0.20%,2023-10-28,2023-11-17
CVE-2023-46853,N/A,"In Memcached before 1.6.22, an off-by-one error exists when processing proxy requests in proxy mode, if \n is used instead of \r\n.",N/A,0.44%,2023-10-27,2023-10-29
CVE-2023-46852,N/A,"In Memcached before 1.6.22, a buffer overflow exists when processing multiget requests in proxy mode, if there are many spaces after the ""get"" substring.",7.5,0.34%,2023-10-27,2023-11-07
CVE-2023-46818,N/A,An issue was discovered in ISPConfig before 3.2.11p1. PHP code injection can be achieved in the language file editor by an admin if admin_allow_langedit is enabled.,7.2,70.79%,2023-10-27,2024-10-11
CVE-2023-46816,N/A,"An issue was discovered in SugarCRM 12 before 12.0.4 and 13 before 13.0.2. A Server Site Template Injection (SSTI) vulnerability has been identified in the GecControl action. By using a crafted request, custom PHP code can be injected via the GetControl action because of missing input validation. An attacker with regular user privileges can exploit this.",8.8,0.29%,2023-10-27,2023-11-07
CVE-2023-46815,N/A,"An issue was discovered in SugarCRM 12 before 12.0.4 and 13 before 13.0.2. An Unrestricted File Upload vulnerability has been identified in the Notes module. By using a crafted request, custom PHP code can be injected via the Notes module because of missing input validation. An attacker with regular user privileges can exploit this.",8.8,0.26%,2023-10-27,2023-11-07
