CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2024-31140,N/A,In JetBrains TeamCity before 2024.03 server administrators could remove arbitrary files from the server by installing tools,4.9,0.02%,2024-03-28,2024-12-16
CVE-2024-31139,N/A,In JetBrains TeamCity before 2024.03 xXE was possible in the Maven build steps detector,8.1,0.01%,2024-03-28,2024-12-16
CVE-2024-31138,N/A,In JetBrains TeamCity before 2024.03 xSS was possible via Agent Distribution settings,5.4,32.40%,2024-03-28,2024-04-08
CVE-2024-31137,N/A,In JetBrains TeamCity before 2024.03 reflected XSS was possible via Space connection configuration,6.8,0.09%,2024-03-28,2024-04-08
CVE-2024-31136,N/A,In JetBrains TeamCity before 2024.03 2FA could be bypassed by providing a special URL parameter,7.4,0.01%,2024-03-28,2024-12-16
CVE-2024-31135,N/A,In JetBrains TeamCity before 2024.03 open redirect was possible on the login page,6.1,0.10%,2024-03-28,2024-04-08
CVE-2024-31134,N/A,In JetBrains TeamCity before 2024.03 authenticated users without administrative permissions could register other users when self-registration was disabled,6.5,0.01%,2024-03-28,2024-12-16
CVE-2024-31123,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in WebDorado SpiderFAQ allows Reflected XSS.This issue affects SpiderFAQ: from n/a through 1.3.2.,7.1,0.18%,2024-03-31,2024-04-01
CVE-2024-31122,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Prism IT Systems User Rights Access Manager allows Reflected XSS.This issue affects User Rights Access Manager: from n/a through 1.1.2.,5.8,0.18%,2024-03-31,2024-04-01
CVE-2024-31121,N/A,Contributor Cross Site Scripting (XSS) in HeartThis <= 0.1.0 versions.,6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31120,N/A,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in wpdevart Responsive Image Gallery, Gallery Album allows Stored XSS.This issue affects Responsive Image Gallery, Gallery Album: from n/a through 2.0.3.",6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31117,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Moises Heberle WooCommerce Bookings Calendar.This issue affects WooCommerce Bookings Calendar: from n/a through 1.0.36.,6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31116,N/A,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in 10Web 10Web Map Builder for Google Maps.This issue affects 10Web Map Builder for Google Maps: from n/a through 1.0.74.,7.6,0.45%,2024-03-31,2024-04-01
CVE-2024-31115,N/A,Unrestricted Upload of File with Dangerous Type vulnerability in QuanticaLabs Chauffeur Taxi Booking System for WordPress.This issue affects Chauffeur Taxi Booking System for WordPress: from n/a through 7.2.,10.0,0.63%,2024-03-31,2024-05-08
CVE-2024-31114,N/A,Unrestricted Upload of File with Dangerous Type vulnerability in biplob018 Shortcode Addons.This issue affects Shortcode Addons: from n/a through 3.2.5.,9.1,0.83%,2024-03-31,2024-04-01
CVE-2024-31112,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Stephanie Leary Convert Post Types allows Reflected XSS.This issue affects Convert Post Types: from n/a through 1.4.,7.1,0.18%,2024-03-31,2024-04-01
CVE-2024-31110,N/A,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Katz Web Services, Inc. Contact Form 7 Newsletter allows Reflected XSS.This issue affects Contact Form 7 Newsletter: from n/a through 2.2.",7.1,0.18%,2024-03-31,2024-04-01
CVE-2024-31108,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in iFlyChat Team iFlyChat – WordPress Chat iflychat allows Stored XSS.This issue affects iFlyChat – WordPress Chat: from n/a through 4.7.2.,6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31107,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in DiSo Development Team OpenID allows Reflected XSS.This issue affects OpenID: from n/a through 3.6.1.,7.1,0.19%,2024-03-31,2024-04-01
CVE-2024-31106,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Yooslider Yoo Slider allows Reflected XSS.This issue affects Yoo Slider: from n/a through 2.1.1.,7.1,0.19%,2024-03-31,2024-04-01
CVE-2024-31104,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GetResponse GetResponse for WordPress allows Stored XSS.This issue affects GetResponse for WordPress: from n/a through 5.5.33.,6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31103,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Kanban for WordPress Kanban Boards for WordPress allows Reflected XSS.This issue affects Kanban Boards for WordPress: from n/a through 2.5.21.,7.1,0.18%,2024-03-31,2024-04-01
CVE-2024-31102,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Scimone Ignazio Prenotazioni allows Stored XSS.This issue affects Prenotazioni: from n/a through 1.7.4.,5.9,0.17%,2024-03-31,2024-04-01
CVE-2024-31101,N/A,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in August Infotech AI Twitter Feeds (Twitter widget & shortcode) allows Stored XSS.This issue affects AI Twitter Feeds (Twitter widget & shortcode): from n/a through 2.4.,6.5,0.17%,2024-03-31,2024-04-01
CVE-2024-31100,N/A,Cross-Site Request Forgery (CSRF) vulnerability in Festi-Team Popup Cart Lite for WooCommerce.This issue affects Popup Cart Lite for WooCommerce: from n/a through 1.1.,5.4,0.07%,2024-03-31,2024-04-01
