CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2016-9644,N/A,"The __get_user_asm_ex macro in arch/x86/include/asm/uaccess.h in the Linux kernel 4.4.22 through 4.4.28 contains extended asm statements that are incompatible with the exception table, which allows local users to obtain root access on non-SMEP platforms via a crafted application.  NOTE: this vulnerability exists because of incorrect backporting of the CVE-2016-9178 patch to older kernels.",9.3,0.17%,2016-11-28,2017-01-07
CVE-2016-9567,N/A,"The mDNIe system service on Samsung Mobile S7 devices with M(6.0) software does not properly restrict setmDNIeScreenCurtain API calls, enabling attackers to control a device's screen. This can be exploited via a crafted application to eavesdrop after phone shutdown or record a conversation. The Samsung ID is SVE-2016-6343.",5.5,0.20%,2016-11-23,2016-11-29
CVE-2016-9564,N/A,Buffer overflow in send_redirect() in Boa Webserver 0.92r allows remote attackers to DoS via an HTTP GET request requesting a long URI with only '/' and '.' characters.,7.5,0.62%,2016-11-30,2016-12-03
CVE-2016-9563,N/A,"BC-BMT-BPM-DSK in SAP NetWeaver AS JAVA 7.5 allows remote authenticated users to conduct XML External Entity (XXE) attacks via the sap.com~tc~bpem~him~uwlconn~provider~web/bpemuwlconn URI, aka SAP Security Note 2296909.",6.5,42.89%,2016-11-23,2025-02-07
CVE-2016-9562,N/A,"SAP NetWeaver AS JAVA 7.4 allows remote attackers to cause a Denial of Service (null pointer exception and icman outage) via an HTTPS request to the sap.com~P4TunnelingApp!web/myServlet URI, aka SAP Security Note 2313835.",7.5,1.37%,2016-11-23,2021-04-20
CVE-2016-9555,N/A,"The sctp_sf_ootb function in net/sctp/sm_statefuns.c in the Linux kernel before 4.8.8 lacks chunk-length checking for the first chunk, which allows remote attackers to cause a denial of service (out-of-bounds slab access) or possibly have unspecified other impact via crafted SCTP data.",10.0,32.28%,2016-11-28,2023-01-19
CVE-2016-9540,N/A,"tools/tiffcp.c in libtiff 4.0.6 has an out-of-bounds write on tiled images with odd tile width versus image width. Reported as MSVR 35103, aka ""cpStripToTile heap-buffer-overflow.""",9.8,1.19%,2016-11-22,2018-01-05
CVE-2016-9539,N/A,tools/tiffcrop.c in libtiff 4.0.6 has an out-of-bounds read in readContigTilesIntoBuffer(). Reported as MSVR 35092.,9.8,1.06%,2016-11-22,2016-12-10
CVE-2016-9538,N/A,tools/tiffcrop.c in libtiff 4.0.6 reads an undefined buffer in readContigStripsIntoBuffer() because of a uint16 integer overflow. Reported as MSVR 35100.,9.8,1.58%,2016-11-22,2017-11-04
CVE-2016-9537,N/A,"tools/tiffcrop.c in libtiff 4.0.6 has out-of-bounds write vulnerabilities in buffers. Reported as MSVR 35093, MSVR 35096, and MSVR 35097.",9.8,1.19%,2016-11-22,2018-01-05
CVE-2016-9536,N/A,"tools/tiff2pdf.c in libtiff 4.0.6 has out-of-bounds write vulnerabilities in heap allocated buffers in t2p_process_jpeg_strip(). Reported as MSVR 35098, aka ""t2p_process_jpeg_strip heap-buffer-overflow.""",9.8,1.19%,2016-11-22,2018-01-05
CVE-2016-9535,N/A,"tif_predict.h and tif_predict.c in libtiff 4.0.6 have assertions that can lead to assertion failures in debug mode, or buffer overflows in release mode, when dealing with unusual tile size like YCbCr with subsampling. Reported as MSVR 35105, aka ""Predictor heap-buffer-overflow.""",9.8,1.49%,2016-11-22,2018-01-05
CVE-2016-9534,N/A,"tif_write.c in libtiff 4.0.6 has an issue in the error code path of TIFFFlushData1() that didn't reset the tif_rawcc and tif_rawcp members. Reported as MSVR 35095, aka ""TIFFFlushData1 heap-buffer-overflow.""",9.8,1.28%,2016-11-22,2018-01-05
CVE-2016-9533,N/A,"tif_pixarlog.c in libtiff 4.0.6 has out-of-bounds write vulnerabilities in heap allocated buffers. Reported as MSVR 35094, aka ""PixarLog horizontalDifference heap-buffer-overflow.""",9.8,1.11%,2016-11-22,2018-01-05
CVE-2016-9481,N/A,"In framework/modules/core/controllers/expCommentController.php of Exponent CMS 2.4.0, content_id input is passed into showComments. The method showComments is defined in the expCommentControllercontroller with the parameter '$this->params['content_id']' used directly in SQL. Impact is a SQL injection.",9.8,0.41%,2016-11-29,2017-07-28
CVE-2016-9480,N/A,"libdwarf 2016-10-21 allows context-dependent attackers to obtain sensitive information or cause a denial of service by using the ""malformed dwarf file"" approach, related to a ""Heap Buffer Over-read"" issue affecting the dwarf_util.c component, aka DW201611-006.",9.1,0.44%,2016-11-29,2016-12-22
