CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2016-1000156,N/A,Mailcwp remote file upload vulnerability incomplete fix v1.100,9.8,16.39%,2016-12-14,2016-12-15
CVE-2016-10088,N/A,"The sg implementation in the Linux kernel through 4.9 does not properly restrict write operations in situations where the KERNEL_DS option is set, which allows local users to read or write to arbitrary kernel memory locations or cause a denial of service (use-after-free) by leveraging access to a /dev/sg device, related to block/bsg.c and drivers/scsi/sg.c.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-9576.",7.0,0.03%,2016-12-30,2023-06-07
CVE-2016-10085,N/A,admin/languages.php in Piwigo through 2.8.3 allows remote authenticated administrators to conduct File Inclusion attacks via the tab parameter.,7.2,2.05%,2016-12-30,2017-01-03
CVE-2016-10084,N/A,admin/batch_manager.php in Piwigo through 2.8.3 allows remote authenticated administrators to conduct File Inclusion attacks via the $page['tab'] variable (aka the mode parameter).,7.2,2.05%,2016-12-30,2017-01-03
CVE-2016-10083,N/A,Cross-site scripting (XSS) vulnerability in admin/plugin.php in Piwigo through 2.8.3 allows remote attackers to inject arbitrary web script or HTML via a crafted filename that is mishandled in a certain error case.,6.1,0.34%,2016-12-30,2017-01-03
CVE-2016-10082,N/A,include/functions_installer.inc.php in Serendipity through 2.0.5 is vulnerable to File Inclusion and a possible Code Execution attack during a first-time installation because it fails to sanitize the dbType POST parameter before adding it to an include() call in the bundled-libs/serendipity_generateFTPChecksums.php file.,9.8,1.64%,2016-12-30,2017-01-03
CVE-2016-10081,N/A,"/usr/bin/shutter in Shutter through 0.93.1 allows user-assisted remote attackers to execute arbitrary commands via a crafted image name that is mishandled during a ""Run a plugin"" action.",9.3,3.39%,2016-12-29,2021-08-29
CVE-2016-10074,N/A,"The mail transport (aka Swift_Transport_MailTransport) in Swift Mailer before 5.4.5 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code via a \"" (backslash double quote) in a crafted e-mail address in the (1) From, (2) ReturnPath, or (3) Sender header.",9.8,78.72%,2016-12-30,2017-11-04
CVE-2016-10072,N/A,"WampServer 3.0.6 has two files called 'wampmanager.exe' and 'unins000.exe' with a weak ACL for Modify. This could potentially allow an authorized but non-privileged local user to execute arbitrary code with elevated privileges on the system. To properly exploit this vulnerability, the local attacker must insert an executable file called wampmanager.exe or unins000.exe and replace the original files. The next time one of these programs is launched by a more privileged user, malicious code chosen by the local attacker will run. NOTE: the vendor disputes the relevance of this report, taking the position that a configuration in which ""'someone' (an attacker) is able to replace files on a PC"" is not ""the fault of WampServer.",7.5,0.11%,2016-12-27,2024-08-06
CVE-2016-10045,N/A,The isMail transport in PHPMailer before 5.2.20 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code by leveraging improper interaction between the escapeshellarg function and internal escaping performed in the mail function in PHP. NOTE: this vulnerability exists because of an incorrect fix for CVE-2016-10033.,9.8,93.79%,2016-12-30,2021-09-30
