CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2019-13114,Denial of service,http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character.,6.5,0.27%,2019-06-30,2023-01-13
CVE-2019-13113,Denial of service,Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file.,6.5,0.26%,2019-06-30,2023-02-28
CVE-2019-13112,Denial of service,A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file.,6.5,0.17%,2019-06-30,2023-02-28
CVE-2019-13111,N/A,A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file.,5.5,0.08%,2019-06-30,2023-03-03
CVE-2019-13110,N/A,A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file.,6.5,0.11%,2019-06-30,2023-02-02
CVE-2019-13109,N/A,"An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction.",6.5,0.11%,2019-06-30,2023-03-24
CVE-2019-13108,N/A,"An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset.",6.5,0.43%,2019-06-30,2023-03-24
CVE-2019-13107,N/A,"Multiple integer overflows exist in MATIO before 1.5.16, related to mat.c, mat4.c, mat5.c, mat73.c, and matvar_struct.c",9.8,0.67%,2019-06-30,2023-03-24
CVE-2019-13086,N/A,core/MY_Security.php in CSZ CMS 1.2.2 before 2019-06-20 has member/login/check SQL injection by sending a crafted HTTP User-Agent header and omitting the csrf_csz parameter.,9.8,61.94%,2019-06-30,2019-07-03
CVE-2019-13085,N/A,XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000030ecfa.,7.8,0.20%,2019-06-30,2019-07-03
CVE-2019-13084,N/A,XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000026b739.,7.8,0.20%,2019-06-30,2019-07-03
CVE-2019-13083,N/A,XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x0000000000384e2a.,7.8,0.20%,2019-06-30,2019-07-03
CVE-2019-13082,N/A,"Chamilo LMS 1.11.8 and 2.x allows remote code execution through an lp_upload.php unauthenticated file upload feature. It extracts a ZIP archive before checking its content, and once it has been extracted, does not check files in a recursive way. This means that by putting a .php file in a folder and then this folder in a ZIP archive, the server will accept this file without any checks. Because one can access this file from the website, it is remote code execution. This is related to a scorm imsmanifest.xml file, the import_package function, and extraction in $courseSysDir.$newDir.",9.8,3.51%,2019-06-30,2019-07-03
CVE-2019-13075,N/A,"Tor Browser through 8.5.3 has an information exposure vulnerability. It allows remote attackers to detect the browser's language via vectors involving an IFRAME element, because text in that language is included in the title attribute of a LINK element for a non-HTML page. This is related to a behavior of Firefox before 68.",5.3,0.16%,2019-06-30,2019-07-08
CVE-2019-13072,N/A,Stored XSS in the Filters page (Name field) in ZoneMinder 1.32.3 allows a malicious user to embed and execute JavaScript code in the browser of any user who navigates to this page.,5.4,0.27%,2019-06-30,2023-01-30
CVE-2019-13068,N/A,public/app/features/panel/panel_ctrl.ts in Grafana before 6.2.5 allows HTML Injection in panel drilldown links (via the Title or url field).,5.4,6.60%,2019-06-30,2023-03-27
CVE-2019-13067,N/A,"njs through 0.3.3, used in NGINX, has a buffer over-read in nxt_utf8_decode in nxt/nxt_utf8.c. This issue occurs after the fix for CVE-2019-12207 is in place.",9.8,0.37%,2019-06-30,2022-03-24
CVE-2019-13055,N/A,"Certain Logitech Unifying devices allow attackers to dump AES keys and addresses, leading to the capability of live decryption of Radio Frequency transmissions, as demonstrated by an attack against a Logitech K360 keyboard.",6.5,0.18%,2019-06-29,2019-07-08
CVE-2019-13054,N/A,"The Logitech R500 presentation clicker allows attackers to determine the AES key, leading to keystroke injection. On Windows, any text may be injected by using ALT+NUMPAD input to bypass the restriction on the characters A through Z.",6.5,0.06%,2019-06-29,2020-08-24
CVE-2019-13053,N/A,"Logitech Unifying devices allow keystroke injection, bypassing encryption. The attacker must press a ""magic"" key combination while sniffing cryptographic data from a Radio Frequency transmission. NOTE: this issue exists because of an incomplete fix for CVE-2016-10761.",6.5,0.05%,2019-06-29,2020-08-24
CVE-2019-13052,N/A,Logitech Unifying devices allow live decryption if the pairing of a keyboard to a receiver is sniffed.,6.5,0.09%,2019-06-29,2020-08-24
CVE-2019-13050,N/A,"Interaction between the sks-keyserver code through 1.2.0 of the SKS keyserver network, and GnuPG through 2.2.16, makes it risky to have a GnuPG keyserver configuration line referring to a host on the SKS keyserver network. Retrieving data from this network may cause a persistent denial of service, because of a Certificate Spamming Attack.",7.5,0.74%,2019-06-29,2021-06-29
CVE-2019-13049,N/A,"An integer wrap in kernel/sys/syscall.c in ToaruOS 1.10.10 allows users to map arbitrary kernel pages into userland process space via TOARU_SYS_FUNC_MMAP, leading to escalation of privileges.",7.8,0.15%,2019-06-29,2022-09-29
CVE-2019-13048,N/A,"kernel/sys/syscall.c in ToaruOS through 1.10.9 allows a denial of service upon a critical error in certain sys_sbrk allocation patterns (involving PAGE_SIZE, and a value less than PAGE_SIZE).",5.5,0.14%,2019-06-29,2022-09-29
CVE-2019-13047,N/A,"kernel/sys/syscall.c in ToaruOS through 1.10.9 has incorrect access control in sys_sysfunc case 9 for TOARU_SYS_FUNC_SETHEAP, allowing arbitrary kernel pages to be mapped into user land, leading to root access.",7.8,0.16%,2019-06-29,2022-09-29
