CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2022-41975,N/A,RealVNC VNC Server before 6.11.0 and VNC Viewer before 6.22.826 on Windows allow local privilege escalation via MSI installer Repair mode.,7.8,0.04%,2022-09-30,2022-10-04
CVE-2022-41870,N/A,AP Manager in Innovaphone before 13r2 Service Release 17 allows command injection via a modified service ID during app upload.,7.2,0.33%,2022-09-30,2022-10-11
CVE-2022-41850,N/A,roccat_report_event in drivers/hid/hid-roccat.c in the Linux kernel through 5.19.12 has a race condition and resultant use-after-free in certain situations where a report is received while copying a report->value is in progress.,4.7,0.04%,2022-09-30,2024-03-25
CVE-2022-41849,N/A,"drivers/video/fbdev/smscufx.c in the Linux kernel through 5.19.12 has a race condition and resultant use-after-free if a physically proximate attacker removes a USB device while calling open(), aka a race condition between ufx_ops_open and ufx_usb_disconnect.",4.2,0.04%,2022-09-30,2024-03-25
CVE-2022-41848,N/A,"drivers/char/pcmcia/synclink_cs.c in the Linux kernel through 5.19.12 has a race condition and resultant use-after-free if a physically proximate attacker removes a PCMCIA device while calling ioctl, aka a race condition between mgslpc_ioctl and mgslpc_detach.",4.2,0.02%,2022-09-30,2022-10-04
CVE-2022-41847,N/A,"An issue was discovered in Bento4 1.6.0-639. A memory leak exists in AP4_StdcFileByteStream::Create(AP4_FileByteStream*, char const*, AP4_FileByteStream::Mode, AP4_ByteStream*&) in System/StdC/Ap4StdCFileByteStream.cpp.",5.5,0.18%,2022-09-30,2022-10-28
CVE-2022-41846,N/A,An issue was discovered in Bento4 1.6.0-639. There ie excessive memory consumption in the function AP4_DataBuffer::ReallocateBuffer in Core/Ap4DataBuffer.cpp.,5.5,0.02%,2022-09-30,2022-10-28
CVE-2022-41845,N/A,An issue was discovered in Bento4 1.6.0-639. There ie excessive memory consumption in the function AP4_Array<AP4_ElstEntry>::EnsureCapacity in Core/Ap4Array.h.,5.5,0.03%,2022-09-30,2022-10-03
CVE-2022-41844,N/A,"An issue was discovered in Xpdf 4.04. There is a crash in XRef::fetch(int, int, Object*, int) in xpdf/XRef.cc, a different vulnerability than CVE-2018-16369 and CVE-2019-16088.",5.5,0.04%,2022-09-30,2022-10-28
CVE-2022-41843,N/A,"An issue was discovered in Xpdf 4.04. There is a crash in convertToType0 in fofi/FoFiType1C.cc, a different vulnerability than CVE-2022-38928.",5.5,0.05%,2022-09-30,2022-10-03
CVE-2022-41842,N/A,"An issue was discovered in Xpdf 4.04. There is a crash in gfseek(_IO_FILE*, long, int) in goo/gfile.cc.",5.5,0.24%,2022-09-30,2022-10-28
CVE-2022-41841,N/A,"An issue was discovered in Bento4 through 1.6.0-639. A NULL pointer dereference occurs in AP4_File::ParseStream in Core/Ap4File.cpp, which is called from AP4_File::AP4_File.",5.5,0.02%,2022-09-30,2022-10-03
CVE-2022-41828,N/A,"In Amazon AWS Redshift JDBC Driver (aka amazon-redshift-jdbc-driver or redshift-jdbc42) before 2.1.0.8, the Object Factory does not check the class type when instantiating an object from a class name.",8.1,74.52%,2022-09-29,2022-11-07
CVE-2022-41604,N/A,"Check Point ZoneAlarm Extreme Security before 15.8.211.19229 allows local users to escalate privileges. This occurs because of weak permissions for the %PROGRAMDATA%\CheckPoint\ZoneAlarm\Data\Updates directory, and a self-protection driver bypass that allows creation of a junction directory. This can be leveraged to perform an arbitrary file move as NT AUTHORITY\SYSTEM.",8.8,0.01%,2022-09-27,2022-09-30
CVE-2022-41571,N/A,An issue was discovered in EyesOfNetwork (EON) through 5.3.11. Local file inclusion can occur.,9.8,0.25%,2022-09-27,2022-09-28
CVE-2022-41570,N/A,An issue was discovered in EyesOfNetwork (EON) through 5.3.11. Unauthenticated SQL injection can occur.,9.8,0.07%,2022-09-27,2022-09-28
CVE-2022-41440,N/A,Billing System Project v1.0 was discovered to contain a SQL injection vulnerability via the id parameter at /phpinventory/editcategory.php.,7.2,0.05%,2022-09-30,2022-10-04
CVE-2022-41439,N/A,Billing System Project v1.0 was discovered to contain a SQL injection vulnerability via the id parameter at /phpinventory/edituser.php.,7.2,0.05%,2022-09-30,2022-10-04
CVE-2022-41437,N/A,Billing System Project v1.0 was discovered to contain a remote code execution (RCE) vulnerability via the component /php_action/createProduct.php.,7.2,0.82%,2022-09-30,2022-10-04
CVE-2022-41352,N/A,"An issue was discovered in Zimbra Collaboration (ZCS) 8.8.15 and 9.0. An attacker can upload arbitrary files through amavis via a cpio loophole (extraction to /opt/zimbra/jetty/webapps/zimbra/public) that can lead to incorrect access to any other user accounts. Zimbra recommends pax over cpio. Also, pax is in the prerequisites of Zimbra on Ubuntu; however, pax is no longer part of a default Red Hat installation after RHEL 6 (or CentOS 6). Once pax is installed, amavis automatically prefers it over cpio.",9.8,75.45%,2022-09-26,2025-02-25
CVE-2022-41347,N/A,"An issue was discovered in Zimbra Collaboration (ZCS) 8.8.x and 9.x (e.g., 8.8.15). The Sudo configuration permits the zimbra user to execute the NGINX binary as root with arbitrary parameters. As part of its intended functionality, NGINX can load a user-defined configuration file, which includes plugins in the form of .so files, which also execute as root.",7.8,0.06%,2022-09-26,2022-09-28
CVE-2022-41343,N/A,"registerFont in FontMetrics.php in Dompdf before 2.0.1 allows remote file inclusion because a URI validation failure does not halt font registration, as demonstrated by a @font-face rule.",7.5,64.80%,2022-09-25,2022-11-21
CVE-2022-41340,N/A,"The secp256k1-js package before 1.1.0 for Node.js implements ECDSA without required r and s validation, leading to signature forgery.",7.5,0.04%,2022-09-24,2022-09-28
CVE-2022-41322,N/A,"In Kitty before 0.26.2, insufficient validation in the desktop notification escape sequence can lead to arbitrary code execution. The user must display attacker-controlled content in the terminal, then click on a notification popup.",7.8,0.83%,2022-09-23,2023-03-03
CVE-2022-41320,N/A,Veritas System Recovery (VSR) versions 18 and 21 store a network destination password in the Windows registry during configuration of the backup configuration. This vulnerability could provide a Windows user (who has sufficient privileges) to access a network file system that they were not authorized to access.,6.5,0.25%,2022-09-23,2022-09-26
