CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-35973,N/A,"NETGEAR WAC104 devices before 1.0.4.15 are affected by an authentication bypass vulnerability in /usr/sbin/mini_httpd, allowing an unauthenticated attacker to invoke any action by adding the &currentsetting.htm substring to the HTTP query, a related issue to CVE-2020-27866. This directly allows the attacker to change the web UI password, and eventually to enable debug mode (telnetd) and gain a shell on the device as the admin limited-user account (however, escalation to root is simple because of weak permissions on the /etc/ directory).",10.0,1.45%,2021-06-30,2022-07-12
CVE-2021-35971,N/A,Veeam Backup and Replication 10 before 10.0.1.4854 P20210609 and 11 before 11.0.0.837 P20210507 mishandles deserialization during Microsoft .NET remoting.,9.8,0.78%,2021-06-30,2021-07-06
CVE-2021-35970,N/A,Talk 4 in Coral before 4.12.1 allows remote attackers to discover e-mail addresses and other sensitive information via GraphQL because permission checks use an incorrect data type.,7.5,0.61%,2021-06-30,2022-07-12
CVE-2021-35959,N/A,"In Plone 5.0 through 5.2.4, Editors are vulnerable to XSS in the folder contents view, if a Contributor has created a folder with a SCRIPT tag in the description field.",5.4,0.50%,2021-06-30,2021-07-02
CVE-2021-35958,N/A,TensorFlow through 2.5.0 allows attackers to overwrite arbitrary files via a crafted archive when tf.keras.utils.get_file is used with extract=True. NOTE: the vendor's position is that tf.keras.utils.get_file is not intended for untrusted archives,9.1,9.73%,2021-06-30,2024-08-04
CVE-2021-35956,N/A,"Stored cross-site scripting (XSS) in the embedded webserver of AKCP sensorProbe before SP480-20210624 enables remote authenticated attackers to introduce arbitrary JavaScript via the Sensor Description, Email (from/to/cc), System Name, and System Location fields.",5.4,0.98%,2021-06-30,2021-07-06
CVE-2021-35941,N/A,"Western Digital WD My Book Live (2.x and later) and WD My Book Live Duo (all versions) have an administrator API that can perform a system factory restore without authentication, as exploited in the wild in June 2021, a different vulnerability than CVE-2018-18472.",7.5,3.80%,2021-06-29,2022-07-12
CVE-2021-35525,N/A,"PostSRSd before 1.11 allows a denial of service (subprocess hang) if Postfix sends certain long data fields such as multiple concatenated email addresses. NOTE: the PostSRSd maintainer acknowledges ""theoretically, this error should never occur ... I'm not sure if there's a reliable way to trigger this condition by an external attacker, but it is a security bug in PostSRSd nevertheless.""",5.3,0.11%,2021-06-28,2021-09-20
CVE-2021-35523,N/A,"Securepoint SSL VPN Client v2 before 2.0.32 on Windows has unsafe configuration handling that enables local privilege escalation to NT AUTHORITY\SYSTEM. A non-privileged local user can modify the OpenVPN configuration stored under ""%APPDATA%\Securepoint SSL VPN"" and add a external script file that is executed as privileged user.",7.8,0.08%,2021-06-28,2021-07-02
CVE-2021-35514,N/A,Narou (aka Narou.rb) before 3.8.0 allows Ruby Code Injection via the title name or author name of a novel.,9.8,0.51%,2021-06-28,2021-07-02
CVE-2021-35513,N/A,Mermaid before 8.11.0 allows XSS when the antiscript feature is used.,6.1,0.31%,2021-06-27,2021-07-01
CVE-2021-35502,N/A,app/View/Elements/genericElements/IndexTable/Fields/generic_field.ctp in MISP 2.4.144 does not sanitize certain data related to generic-template:index.,9.8,0.43%,2021-06-25,2021-07-01
CVE-2021-35501,N/A,"PandoraFMS <=7.54 allows Stored XSS by placing a payload in the name field of a visual console. When a user or an administrator visits the console, the XSS payload will be executed.",5.4,0.38%,2021-06-25,2021-09-14
CVE-2021-35475,N/A,SAS Environment Manager 2.5 allows XSS through the Name field when creating/editing a server. The XSS will prompt when editing the Configuration Properties.,5.4,0.64%,2021-06-25,2021-07-01
CVE-2021-35474,N/A,"Stack-based Buffer Overflow vulnerability in cachekey plugin of Apache Traffic Server. This issue affects Apache Traffic Server 7.0.0 to 7.1.12, 8.0.0 to 8.1.1, 9.0.0 to 9.0.1.",9.8,10.49%,2021-06-30,2021-09-20
CVE-2021-35456,N/A,Online Pet Shop We App 1.0 is vulnerable to remote SQL injection and shell upload,9.8,0.82%,2021-06-28,2021-07-01
