CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2024-47641,N/A,Improper Neutralization of Input During Web Page Generation (XSS or 'Cross-site Scripting') vulnerability in WPDeveloperr Confetti Fall Animation allows Stored XSS.This issue affects Confetti Fall Animation: from n/a through 1.3.0.,6.5,0.08%,2024-09-30,2024-10-04
CVE-2024-47536,N/A,"Citizen is a MediaWiki skin that makes extensions part of the cohesive experience. A user with the editmyprivateinfo right or who can otherwise change their name can XSS themselves by setting their ""real name"" to an XSS payload. This vulnerability is fixed in 2.31.0.",4.8,0.16%,2024-09-30,2024-10-04
CVE-2024-47532,N/A,"RestrictedPython is a restricted execution environment for Python to run untrusted code. A user can gain access to protected (and potentially sensible) information indirectly via AttributeError.obj and the string module. The problem will be fixed in version 7.3. As a workaround, If the application does not require access to the module string, it can remove it from RestrictedPython.Utilities.utility_builtins or otherwise do not make it available in the restricted execution environment.",8.7,0.30%,2024-09-30,2024-11-15
CVE-2024-47531,N/A,"Scout is a web-based visualizer for VCF-files. Due to the lack of sanitization in the filename, it is possible bypass intended file extension and make users download malicious files with any extension. With malicious content injected inside the file data and users unknowingly downloading it and opening may lead to the compromise of users' devices or data. This vulnerability is fixed in 4.89.",4.6,0.07%,2024-09-30,2024-11-15
CVE-2024-47530,N/A,"Scout is a web-based visualizer for VCF-files. Open redirect vulnerability allows performing phishing attacks on users by redirecting them to malicious page. /login API endpoint is vulnerable to open redirect attack via next parameter due to absence of sanitization logic. Additionally, due to lack of scheme validation, HTTPS Downgrade Attack can be performed on the users. This vulnerability is fixed in 4.89.",6.1,0.08%,2024-09-30,2024-11-15
CVE-2024-47337,N/A,Missing Authorization vulnerability in Stuart Wilson Joy Of Text Lite.This issue affects Joy Of Text Lite: from n/a through 2.3.1.,4.3,0.07%,2024-09-26,2024-09-26
CVE-2024-47330,N/A,"Missing Authorization vulnerability in Supsystic Slider by Supsystic, Supsystic Social Share Buttons by Supsystic.This issue affects Slider by Supsystic: from n/a through 1.8.6; Social Share Buttons by Supsystic: from n/a through 2.2.9.",8.8,0.11%,2024-09-26,2024-10-02
CVE-2024-47315,N/A,Cross-Site Request Forgery (CSRF) vulnerability in GiveWP.This issue affects GiveWP: from n/a through 3.15.1.,8.8,0.04%,2024-09-25,2024-09-30
CVE-2024-47305,N/A,Cross-Site Request Forgery (CSRF) vulnerability in Dnesscarkey Use Any Font allows Cross Site Request Forgery.This issue affects Use Any Font: from n/a through 6.3.08.,8.8,0.04%,2024-09-25,2024-10-02
CVE-2024-47303,N/A,Improper Neutralization of Input During Web Page Generation (XSS or 'Cross-site Scripting') vulnerability in Livemesh Livemesh Addons for Elementor allows Stored XSS.This issue affects Livemesh Addons for Elementor: from n/a through 8.5.,6.5,0.08%,2024-09-25,2024-10-02
