CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-24830,N/A,Improper Authentication vulnerability in Apache Software Foundation Apache IoTDB.This issue affects iotdb-web-workbench component: from 0.13.0 before 0.13.3.,7.5,1.98%,2023-01-30,2023-03-08
CVE-2023-24829,N/A,"Incorrect Authorization vulnerability in Apache Software Foundation Apache IoTDB.This issue affects the iotdb-web-workbench component from 0.13.0 before 0.13.3. iotdb-web-workbench is an optional component of IoTDB, providing a web console of the database. This problem is fixed from version 0.13.3 of iotdb-web-workbench onwards.",8.8,0.58%,2023-01-31,2023-02-08
CVE-2023-24623,N/A,"Paranoidhttp before 0.3.0 allows SSRF because [::] is equivalent to the 127.0.0.1 address, but does not match the filter for private addresses.",7.5,0.19%,2023-01-30,2023-02-07
CVE-2023-24622,N/A,"isInList in the safeurl-python package before 1.2 for Python has an insufficiently restrictive regular expression for external domains, leading to SSRF.",5.3,0.17%,2023-01-30,2023-02-07
CVE-2023-24612,N/A,The PdfBook extension through 2.0.5 before b07b6a64 for MediaWiki allows command injection via an option.,9.8,8.27%,2023-01-30,2023-02-07
CVE-2023-24508,N/A,"Baicells Nova 227, Nova 233, and Nova 243 LTE TDD eNodeB devices with firmware through RTS/RTD 3.6.6 are vulnerable to remote shell code exploitation via HTTP command injections. Commands are executed using pre-login execution and executed with root permissions. The following methods below have been tested and validated by a 3rd party analyst and has been confirmed exploitable special thanks to Rustam Amin for providing the steps to reproduce.",9.6,0.27%,2023-01-26,2023-02-08
CVE-2023-24495,N/A,"A Server Side Request Forgery (SSRF) vulnerability exists in Tenable.sc due to improper validation of session & user-accessible input data. A privileged, authenticated remote attacker could interact with external and internal services covertly.",6.5,0.12%,2023-01-26,2023-02-06
CVE-2023-24494,N/A,"A stored cross-site scripting (XSS) vulnerability exists in Tenable.sc due to improper validation of user-supplied input before returning it to users. An authenticated, remote attacker can exploit this by convincing a user to click a specially crafted URL, to execute arbitrary script code in a user's browser session.",5.4,0.20%,2023-01-26,2023-02-02
CVE-2023-24493,N/A,"A formula injection vulnerability exists in Tenable.sc due to improper validation of user-supplied input before returning it to users. An authenticated attacker could leverage the reporting system to export reports containing formulas, which would then require a victim to approve and execute on a host.",5.7,0.30%,2023-01-26,2023-02-02
CVE-2023-24459,N/A,A missing permission check in Jenkins BearyChat Plugin 3.0.2 and earlier allows attackers with Overall/Read permission to connect to an attacker-specified URL.,6.5,0.14%,2023-01-26,2023-02-02
CVE-2023-24458,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins BearyChat Plugin 3.0.2 and earlier allows attackers to connect to an attacker-specified URL.,8.8,0.32%,2023-01-26,2023-02-02
CVE-2023-24457,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins Keycloak Authentication Plugin 2.3.0 and earlier allows attackers to trick users into logging in to the attacker's account.,6.5,0.17%,2023-01-26,2023-02-02
CVE-2023-24456,N/A,Jenkins Keycloak Authentication Plugin 2.3.0 and earlier does not invalidate the previous session on login.,9.8,0.33%,2023-01-26,2023-02-02
CVE-2023-24455,N/A,"Jenkins visualexpert Plugin 1.3 and earlier does not restrict the names of files in methods implementing form validation, allowing attackers with Item/Configure permission to check for the existence of an attacker-specified file path on the Jenkins controller file system.",4.3,2.34%,2023-01-26,2023-02-02
