CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2017-1002151,N/A,Pagure 3.3.0 and earlier is vulnerable to loss of confidentially due to improper authorization,7.5,0.24%,2017-09-14,2022-12-21
CVE-2017-1002150,N/A,python-fedora 0.8.0 and lower is vulnerable to an open redirect resulting in loss of CSRF protection,6.1,0.20%,2017-09-14,2022-12-21
CVE-2017-1002100,N/A,"Default access permissions for Persistent Volumes (PVs) created by the Kubernetes Azure cloud provider in versions 1.6.0 to 1.6.5 are set to ""container"" which exposes a URI that can be accessed without authentication on the public internet. Access to the URI string requires privileged access to the Kubernetes cluster or authenticated access to the Azure portal.",6.5,0.39%,2017-09-14,2017-09-29
CVE-2017-1002028,N/A,"Vulnerability in wordpress plugin wordpress-gallery-transformation v1.0, SQL injection is in ./wordpress-gallery-transformation/gallery.php via $jpic parameter being unsanitized before being passed into an SQL query.",9.8,0.63%,2017-09-14,2017-09-20
CVE-2017-1002027,N/A,"Vulnerability in wordpress plugin rk-responsive-contact-form v1.0, The variable $delid isn't sanitized before being passed into an SQL query in file ./rk-responsive-contact-form/include/rk_user_list.php.",9.8,1.14%,2017-09-14,2017-09-20
CVE-2017-1002026,N/A,"Vulnerability in wordpress plugin Event Expresso Free v3.1.37.11.L, The function edit_event_category does not sanitize user-supplied input via the $id parameter before passing it into an SQL statement.",8.8,0.92%,2017-09-14,2019-07-31
CVE-2017-1002025,N/A,"Vulnerability in wordpress plugin add-edit-delete-listing-for-member-module v1.0, The plugin author does not sanitize user supplied input via $act before passing it into an SQL statement.",7.2,0.98%,2017-09-14,2017-09-21
CVE-2017-1002024,N/A,"Vulnerability in web application Kind Editor v4.1.12, kindeditor/php/upload_json.php does not check authentication before allow users to upload files.",4.3,0.30%,2017-09-14,2019-10-03
CVE-2017-1002023,N/A,"Vulnerability in wordpress plugin Easy Team Manager v1.3.2, The code does not sanitize id before making it part of an SQL statement in file ./easy-team-manager/inc/easy_team_manager_desc_edit.php",9.8,10.81%,2017-09-14,2017-09-21
CVE-2017-1002022,N/A,"Vulnerability in wordpress plugin surveys v1.01.8, The code in questions.php does not sanitize the survey variable before placing it inside of an SQL query.",9.8,11.41%,2017-09-14,2017-09-18
CVE-2017-1002021,N/A,"Vulnerability in wordpress plugin surveys v1.01.8, The code in individual_responses.php does not sanitize the survey_id variable before placing it inside of an SQL query.",9.8,11.41%,2017-09-14,2017-09-18
CVE-2017-1002020,N/A,"Vulnerability in wordpress plugin surveys v1.01.8, The code in survey_form.php does not sanitize the action variable before placing it inside of an SQL query.",9.8,11.41%,2017-09-14,2017-09-19
CVE-2017-1002019,N/A,"Vulnerability in wordpress plugin eventr v1.02.2, The edit.php form and event_form.php code do not sanitize input, this allows for blind SQL injection via the event parameter.",9.8,6.31%,2017-09-14,2017-09-18
CVE-2017-1002018,N/A,"Vulnerability in wordpress plugin eventr v1.02.2, The edit.php form and attendees.php code do not sanitize input, this allows for blind SQL injection via the event parameter.",9.8,3.45%,2017-09-14,2017-09-18
CVE-2017-1002017,N/A,"Vulnerability in wordpress plugin gift-certificate-creator v1.0, The code in gc-list.php doesn't sanitize user input to prevent a stored XSS vulnerability.",6.1,0.56%,2017-09-14,2017-09-21
CVE-2017-1002016,N/A,"Vulnerability in wordpress plugin flickr-picture-backup v0.7, The code in flickr-picture-download.php doesn't check to see if the user is authenticated or that they have permission to upload files.",9.8,15.22%,2017-09-14,2019-12-11
CVE-2017-1002015,N/A,"Vulnerability in wordpress plugin image-gallery-with-slideshow v1.5.2, Blind SQL Injection in image-gallery-with-slideshow/admin_setting.php via selectMulGallery parameter.",9.8,3.45%,2017-09-14,2017-09-20
CVE-2017-1002014,N/A,"Vulnerability in wordpress plugin image-gallery-with-slideshow v1.5.2, Blind SQL Injection in image-gallery-with-slideshow/admin_setting.php via gallery_name parameter.",9.8,3.45%,2017-09-14,2017-09-20
CVE-2017-1002013,N/A,"Vulnerability in wordpress plugin image-gallery-with-slideshow v1.5.2, Blind SQL Injection via imgid parameter in image-gallery-with-slideshow/admin_setting.php.",9.8,3.45%,2017-09-14,2017-09-20
CVE-2017-1002012,N/A,"Vulnerability in wordpress plugin image-gallery-with-slideshow v1.5.2, In image-gallery-with-slideshow/admin_setting.php the following snippet of code does not sanitize input via the gid variable before passing it into an SQL statement.",9.8,10.81%,2017-09-14,2019-10-03
CVE-2017-1002011,N/A,"Vulnerability in wordpress plugin image-gallery-with-slideshow v1.5.2, There is a stored XSS vulnerability via the $value->gallery_name and $value->gallery_description where anyone with privileges to modify or add galleries/images and inject javascript into the database.",5.4,0.66%,2017-09-14,2017-09-20
CVE-2017-1002010,N/A,"Vulnerability in wordpress plugin Membership Simplified v1.58, The code in membership-simplified-for-oap-members-only/updateDB.php is vulnerable to blind SQL injection because it doesn't sanitize user input via recordId in the delete_media function.",9.8,6.31%,2017-09-14,2017-09-21
CVE-2017-1002009,N/A,"Vulnerability in wordpress plugin Membership Simplified v1.58, The code in membership-simplified-for-oap-members-only/updateDB.php is vulnerable to blind SQL injection because it doesn't sanitize user input via recordId in the delete function.",9.8,6.31%,2017-09-14,2017-09-21
CVE-2017-1002008,N/A,"Vulnerability in wordpress plugin membership-simplified-for-oap-members-only v1.58, The file download code located membership-simplified-for-oap-members-only/download.php does not check whether a user is logged in and has download privileges.",9.8,41.08%,2017-09-14,2019-12-11
CVE-2017-1002007,N/A,"Vulnerability in wordpress plugin DTracker v1.5, The code dtracker/save_mail.php doesn't check that the user is authorized before injecting new contacts into the wp_contact table.",7.5,4.62%,2017-09-14,2019-10-03
