CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2020-25065,N/A,"An issue was discovered on LG mobile devices with Android OS 4.4, 5.0, 5.1, 6.0, 7.0, 7.1, 8.0, 8.1, 9.0, and 10 software. Key logging may occur because of an obsolete API. The LG ID is LVE-SMP-170010 (August 2020).",7.8,0.12%,2020-08-31,2020-09-01
CVE-2020-25064,N/A,"An issue was discovered on LG mobile devices with Android OS 4.4, 5.0, 5.1, 6.0, 7.0, 7.1, 8.0, 8.1, 9.0, and 10 software. Certain automated testing is mishandled. The LG ID is LVE-SMP-200019 (August 2020).",7.5,0.09%,2020-08-31,2020-09-01
CVE-2020-25063,N/A,"An issue was discovered on LG mobile devices with Android OS 7.2, 8.0, 8.1, 9, and 10 software. An application crash can occur because of incorrect application-level input validation. The LG ID is LVE-SMP-200018 (July 2020).",7.5,0.11%,2020-08-31,2020-09-01
CVE-2020-25062,N/A,An issue was discovered on LG mobile devices with Android OS 9 and 10 software. LGTelephonyProvider allows a bypass of intended privilege restrictions. The LG ID is LVE-SMP-200017 (July 2020).,9.8,0.15%,2020-08-31,2021-07-21
CVE-2020-25061,N/A,An issue was discovered on LG mobile devices with Android OS 9 and 10 software on the VZW network. lge_property allows property overwrites. The LG ID is LVE-SMP-200016 (July 2020).,9.8,0.15%,2020-08-31,2020-09-01
CVE-2020-25060,N/A,"An issue was discovered on LG mobile devices with Android OS 7.2, 8.0, 8.1, 9, and 10 software. Local users can gain privileges because of LAF and SBL1 flaws. The LG ID is LVE-SMP-200015 (July 2020).",7.8,0.02%,2020-08-31,2021-07-21
CVE-2020-25059,N/A,"An issue was discovered on LG mobile devices with Android OS 7.2, 8.0, 8.1, 9, and 10 software. A service crash may occur because of incorrect input validation. The LG ID is LVE-SMP-200013 (July 2020).",7.5,0.11%,2020-08-31,2020-09-01
CVE-2020-25058,N/A,"An issue was discovered on LG mobile devices with Android OS 8.0, 8.1, 9, and 10 software. The network_management service does not properly restrict configuration changes. The LG ID is LVE-SMP-200012 (July 2020).",9.8,0.15%,2020-08-31,2020-09-01
CVE-2020-25057,N/A,An issue was discovered on LG mobile devices with Android OS 10 software. MDMService does not properly restrict APK installations. The LG ID is LVE-SMP-200011 (July 2020).,9.8,0.15%,2020-08-31,2020-09-01
CVE-2020-25056,N/A,"An issue was discovered on Samsung mobile devices with Q(10.0) (Galaxy S20) software. Because HAL improperly checks versions, bootloading by the S.LSI NFC chipset is mishandled. The Samsung ID is SVE-2020-16169 (August 2020).",7.5,0.09%,2020-08-31,2020-09-03
