CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-39261,N/A,In JetBrains IntelliJ IDEA before 2023.2 plugin for Space was requesting excessive permissions,7.8,0.01%,2023-07-26,2023-08-02
CVE-2023-39175,N/A,In JetBrains TeamCity before 2023.05.2 reflected XSS via GitHub integration was possible,6.1,12.96%,2023-07-25,2023-08-01
CVE-2023-39174,N/A,In JetBrains TeamCity before 2023.05.2 a ReDoS attack was possible via integration with issue trackers,7.5,0.00%,2023-07-25,2023-08-01
CVE-2023-39173,N/A,In JetBrains TeamCity before 2023.05.2 a token with limited permissions could be used to gain full account access,8.8,0.04%,2023-07-25,2023-08-01
CVE-2023-39156,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins Bazaar Plugin 1.22 and earlier allows attackers to delete previously created Bazaar SCM tags.,5.3,0.05%,2023-07-26,2023-08-01
CVE-2023-39155,N/A,"Jenkins Chef Identity Plugin 2.0.3 and earlier does not mask the user.pem key form field, increasing the potential for attackers to observe and capture it.",5.3,0.08%,2023-07-26,2023-08-01
CVE-2023-39154,N/A,"Incorrect permission checks in Jenkins Qualys Web App Scanning Connector Plugin 2.0.10 and earlier allow attackers with global Item/Configure permission to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.",6.5,0.05%,2023-07-26,2023-07-31
CVE-2023-39153,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins GitLab Authentication Plugin 1.17.1 and earlier allows attackers to trick users into logging in to the attacker's account.,5.4,0.06%,2023-07-26,2023-07-31
CVE-2023-39152,N/A,"Always-incorrect control flow implementation in Jenkins Gradle Plugin 2.8 may result in credentials not being masked (i.e., replaced with asterisks) in the build log in some circumstances.",6.5,0.11%,2023-07-26,2023-07-31
CVE-2023-39151,N/A,"Jenkins 2.415 and earlier, LTS 2.401.2 and earlier does not sanitize or properly encode URLs in build logs when transforming them into hyperlinks, resulting in a stored cross-site scripting (XSS) vulnerability exploitable by attackers able to control build log contents.",5.4,0.82%,2023-07-26,2023-08-03
CVE-2023-39130,N/A,GNU gdb (GDB) 13.0.50.20220805-git was discovered to contain a heap buffer overflow via the function pe_as16() at /gdb/coff-pe-read.c.,5.5,0.04%,2023-07-25,2023-08-03
CVE-2023-39129,N/A,GNU gdb (GDB) 13.0.50.20220805-git was discovered to contain a heap use after free via the function add_pe_exported_sym() at /gdb/coff-pe-read.c.,5.5,0.04%,2023-07-25,2023-08-03
CVE-2023-39128,N/A,GNU gdb (GDB) 13.0.50.20220805-git was discovered to contain a stack overflow via the function ada_decode at /gdb/ada-lang.c.,5.5,0.04%,2023-07-25,2023-08-03
CVE-2023-39122,N/A,BMC Control-M through 9.0.20.200 allows SQL injection via the /RF-Server/report/deleteReport report-id parameter. This is fixed in 9.0.21 (and is also fixed by a patch for 9.0.20.200).,9.8,0.23%,2023-07-31,2023-08-04
CVE-2023-39023,N/A,university compass v2.2.0 and below was discovered to contain a code injection vulnerability in the component org.compass.core.executor.DefaultExecutorManager.configure. This vulnerability is exploited via passing an unchecked argument.,9.8,0.44%,2023-07-28,2023-08-03
CVE-2023-39022,N/A,oscore v2.2.6 and below was discovered to contain a code injection vulnerability in the component com.opensymphony.util.EJBUtils.createStateless. This vulnerability is exploited via passing an unchecked argument.,9.8,0.44%,2023-07-28,2023-08-03
CVE-2023-39021,N/A,wix-embedded-mysql v4.6.1 and below was discovered to contain a code injection vulnerability in the component com.wix.mysql.distribution.Setup.apply. This vulnerability is exploited via passing an unchecked argument.,9.8,0.44%,2023-07-28,2023-08-03
CVE-2023-39020,N/A,stanford-parser v3.9.2 and below was discovered to contain a code injection vulnerability in the component edu.stanford.nlp.io.getBZip2PipedInputStream. This vulnerability is exploited via passing an unchecked argument.,9.8,0.44%,2023-07-28,2024-10-10
CVE-2023-39018,N/A,FFmpeg 0.7.0 and below was discovered to contain a code injection vulnerability in the component net.bramp.ffmpeg.FFmpeg.<constructor>. This vulnerability is exploited via passing an unchecked argument. NOTE: this is disputed by multiple third parties because there are no realistic use cases in which FFmpeg.java uses untrusted input for the path of the executable file.,9.8,0.41%,2023-07-28,2024-08-02
CVE-2023-39017,N/A,quartz-jobs 2.3.2 and below was discovered to contain a code injection vulnerability in the component org.quartz.jobs.ee.jms.SendQueueMessageJob.execute. This vulnerability is exploited via passing an unchecked argument. NOTE: this is disputed by multiple parties because it is not plausible that untrusted user input would reach the code location where injection must occur.,9.8,0.49%,2023-07-28,2024-08-02
CVE-2023-39016,N/A,bboss-persistent v6.0.9 and below was discovered to contain a code injection vulnerability in the component com.frameworkset.common.poolman.util.SQLManager.createPool. This vulnerability is exploited via passing an unchecked argument.,9.8,0.41%,2023-07-28,2024-07-30
CVE-2023-39015,N/A,webmagic-extension v0.9.0 and below was discovered to contain a code injection vulnerability via the component us.codecraft.webmagic.downloader.PhantomJSDownloader.,9.8,0.41%,2023-07-28,2023-08-03
CVE-2023-39013,N/A,Duke v1.2 and below was discovered to contain a code injection vulnerability via the component no.priv.garshol.duke.server.CommonJTimer.init.,9.8,0.41%,2023-07-28,2023-08-03
CVE-2023-39010,N/A,BoofCV 0.42 was discovered to contain a code injection vulnerability via the component boofcv.io.calibration.CalibrationIO.load. This vulnerability is exploited by loading a crafted camera calibration file.,9.8,0.41%,2023-07-28,2023-10-03
CVE-2023-38992,N/A,jeecg-boot v3.5.1 was discovered to contain a SQL injection vulnerability via the title parameter at /sys/dict/loadTreeData.,9.8,30.36%,2023-07-28,2023-08-03
