CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2017-1002153,N/A,"Koji 1.13.0 does not properly validate SCM paths, allowing an attacker to work around blacklisted paths for build submission.",7.5,0.35%,2017-10-06,2023-03-01
CVE-2017-1000383,N/A,"GNU Emacs version 25.3.1 (and other versions most likely) ignores umask when creating a backup save file (""[ORIGINAL_FILENAME]~"") resulting in files that may be world readable or otherwise accessible in ways not intended by the user running the emacs binary.",5.5,0.04%,2017-10-31,2017-11-27
CVE-2017-1000382,N/A,"VIM version 8.0.1187 (and other versions most likely) ignores umask when creating a swap file (""[ORIGINAL_FILENAME].swp"") resulting in files that may be world readable or otherwise accessible in ways not intended by the user running the vi binary.",5.5,0.06%,2017-10-31,2017-11-27
CVE-2017-1000257,N/A,"An IMAP FETCH response line indicates the size of the returned data, in number of bytes. When that response says the data is zero bytes, libcurl would pass on that (non-existing) data with a pointer and the size (zero) to the deliver-data function. libcurl's deliver-data function treats zero as a magic number and invokes strlen() on the data to figure out the length. The strlen() is called on a heap based buffer that might not be zero terminated so libcurl might read beyond the end of it into whatever memory lies after (or just crash) and then deliver that to the application as if it was actually downloaded.",9.1,0.93%,2017-10-31,2018-11-13
CVE-2017-1000256,N/A,"libvirt version 2.3.0 and later is vulnerable to a bad default configuration of ""verify-peer=no"" passed to QEMU by libvirt resulting in a failure to validate SSL/TLS certificates by default.",8.1,0.23%,2017-10-31,2020-11-16
CVE-2017-1000255,N/A,"On Linux running on PowerPC hardware (Power8 or later) a user process can craft a signal frame and then do a sigreturn so that the kernel will take an exception (interrupt), and use the r1 value *from the signal frame* as the kernel stack pointer. As part of the exception entry the content of the signal frame is written to the kernel stack, allowing an attacker to overwrite arbitrary locations with arbitrary values. The exception handling does produce an oops, and a panic if panic_on_oops=1, but only after kernel memory has been over written. This flaw was introduced in commit: ""5d176f751ee3 (powerpc: tm: Enable transactional memory (TM) lazily for userspace)"" which was merged upstream into v4.9-rc1. Please note that kernels built with CONFIG_PPC_TRANSACTIONAL_MEM=n are not vulnerable.",6.6,0.05%,2017-10-30,2018-04-11
CVE-2017-1000254,N/A,"libcurl may read outside of a heap allocated buffer when doing FTP. When libcurl connects to an FTP server and successfully logs in (anonymous or not), it asks the server for the current directory with the `PWD` command. The server then responds with a 257 response containing the path, inside double quotes. The returned path name is then kept by libcurl for subsequent uses. Due to a flaw in the string parser for this directory name, a directory name passed like this but without a closing double quote would lead to libcurl not adding a trailing NUL byte to the buffer holding the name. When libcurl would then later access the string, it could read beyond the allocated heap buffer and crash or wrongly access data beyond the buffer, thinking it was part of the path. A malicious server could abuse this fact and effectively prevent libcurl-based clients to work with it - the PWD command is always issued on new FTP connections and the mistake has a high chance of causing a segfault. The simple fact that this has issue remained undiscovered for this long could suggest that malformed PWD responses are rare in benign servers. We are not aware of any exploit of this flaw. This bug was introduced in commit [415d2e7cb7](https://github.com/curl/curl/commit/415d2e7cb7), March 2005. In libcurl version 7.56.0, the parser always zero terminates the string but also rejects it if not terminated properly with a final double quote.",7.5,1.48%,2017-10-06,2021-06-29
CVE-2017-1000253,N/A,"Linux distributions that have not patched their long-term kernels with https://git.kernel.org/linus/a87938b2e246b81b4fb713edb371a9fa3c5c3c86 (committed on April 14, 2015). This kernel vulnerability was fixed in April 2015 by commit a87938b2e246b81b4fb713edb371a9fa3c5c3c86 (backported to Linux 3.10.77 in May 2015), but it was not recognized as a security threat. With CONFIG_ARCH_BINFMT_ELF_RANDOMIZE_PIE enabled, and a normal top-down address allocation strategy, load_elf_binary() will attempt to map a PIE binary into an address range immediately below mm->mmap_base. Unfortunately, load_elf_ binary() does not take account of the need to allocate sufficient space for the entire binary which means that, while the first PT_LOAD segment is mapped below mm->mmap_base, the subsequent PT_LOAD segment(s) end up being mapped above mm->mmap_base into the are that is supposed to be the ""gap"" between the stack and the binary.",7.8,63.38%,2017-10-05,2025-01-22
CVE-2017-1000120,N/A,[ERPNext][Frappe Version <= 7.1.27] SQL injection vulnerability in frappe.share.get_users allows remote authenticated users to execute arbitrary SQL commands via the fields parameter.,8.8,0.39%,2017-10-05,2017-10-13
CVE-2017-1000119,N/A,October CMS build 412 is vulnerable to PHP code execution in the file upload functionality resulting in site compromise and possibly other applications on the server.,7.2,75.09%,2017-10-05,2020-08-03
