CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2015-5611,N/A,"Unspecified vulnerability in Uconnect before 15.26.1, as used in certain Fiat Chrysler Automobiles (FCA) from 2013 to 2015 models, allows remote attackers in the same cellular network to control vehicle movement, cause human harm or physical damage, or modify dashboard settings via vectors related to modification of entertainment-system firmware and access of the CAN bus due to insufficient ""Radio security protection,"" as demonstrated on a 2014 Jeep Cherokee Limited FWD.",8.3,9.57%,2015-07-21,2016-12-24
CVE-2015-5610,N/A,"The RSM (aka RSMWinService) service in SolarWinds N-Able N-Central before 9.5.1.4514 uses the same password decryption key across different customers' installations, which makes it easier for remote authenticated users to obtain the cleartext domain-administrator password by locating the encrypted password within HTML source code and then leveraging knowledge of this key from another installation.",4.0,0.61%,2015-07-21,2016-11-28
CVE-2015-5605,N/A,"The regular-expression implementation in Google V8, as used in Google Chrome before 44.0.2403.89, mishandles interrupts, which allows remote attackers to cause a denial of service (application crash) via crafted JavaScript code, as demonstrated by an error in garbage collection during allocation of a stack-overflow exception message.",5.0,1.35%,2015-07-23,2018-10-30
CVE-2015-5530,N/A,Multiple cross-site request forgery (CSRF) vulnerabilities in Free Reprintables ArticleFR 3.0.6 allow remote attackers to hijack the authentication of administrators for requests that add an administrator account via a request to dashboard/users/create/.,6.8,0.57%,2015-07-16,2015-07-21
CVE-2015-5529,N/A,"Multiple cross-site scripting (XSS) vulnerabilities in Free Reprintables ArticleFR 3.0.6 allow remote attackers to inject arbitrary web script or HTML via the (1) name parameter to dashboard/settings/categories/, (2) title or (3) rel parameter to dashboard/settings/links/, or (4) url parameter to dashboard/tools/pingservers/.",4.3,6.18%,2015-07-16,2015-07-21
CVE-2015-5528,N/A,Cross-site scripting (XSS) vulnerability in the save_order function in class-floating-social-bar.php in the Floating Social Bar plugin before 1.1.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the items[] parameter in an fsb_save_order action to wp-admin/admin-ajax.php.,4.3,0.50%,2015-07-16,2016-12-22
CVE-2015-5521,N/A,Cross-site scripting (XSS) vulnerability in BlackCat CMS 1.1.2 allows remote attackers to inject arbitrary web script or HTML via the name in a new group to backend/groups/index.php.,4.8,0.07%,2015-07-14,2023-01-30
CVE-2015-5520,N/A,"Cross-site scripting (XSS) vulnerability in the Users module in Orchard 1.7.3 through 1.8.2 and 1.9.x before 1.9.1 allows remote attackers to inject arbitrary web script or HTML via the username when creating a new user account, which is not properly handled when deleting an account.",4.3,12.28%,2015-07-14,2015-07-17
CVE-2015-5519,N/A,Cross-site scripting (XSS) vulnerability in the applyConvolution demo in WideImage 11.02.19 allows remote attackers to inject arbitrary web script or HTML via the matrix parameter to demo/index.php.,4.3,0.36%,2015-07-14,2015-08-13
CVE-2015-5477,N/A,named in ISC BIND 9.x before 9.9.7-P2 and 9.10.x before 9.10.2-P3 allows remote attackers to cause a denial of service (REQUIRE assertion failure and daemon exit) via TKEY queries.,7.8,92.83%,2015-07-29,2017-11-10
CVE-2015-5464,N/A,The Gemalto SafeNet Luna HSM allows remote authenticated users to bypass intended key-export restrictions by leveraging (1) crypto-user or (2) crypto-officer access to an HSM partition.,1.3,0.06%,2015-07-22,2016-03-31
CVE-2015-5461,N/A,Open redirect vulnerability in the Redirect function in stageshow_redirect.php in the StageShow plugin before 5.0.9 for WordPress allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the url parameter.,6.4,3.77%,2015-07-08,2016-12-07
CVE-2015-5460,N/A,Cross-site scripting (XSS) vulnerability in app/views/events/_menu.html.erb in Snorby 2.6.2 allows remote attackers to inject arbitrary web script or HTML via the title (cls.name variable) when creating a classification.,4.3,0.79%,2015-07-08,2019-06-25
