CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2019-20202,N/A,"An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_char_content() tries to use realloc on a block that was not allocated, leading to an invalid free and segmentation fault.",6.5,0.40%,2019-12-31,2020-01-06
CVE-2019-20201,N/A,"An issue was discovered in ezXML 0.8.3 through 0.8.6. The ezxml_parse_* functions mishandle XML entities, leading to an infinite loop in which memory allocations occur.",6.5,0.40%,2019-12-31,2021-07-21
CVE-2019-20200,N/A,"An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_decode, while parsing crafted a XML file, performs incorrect memory handling, leading to a heap-based buffer over-read in the ""normalize line endings"" feature.",6.5,0.52%,2019-12-31,2020-01-06
CVE-2019-20199,N/A,"An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_decode, while parsing a crafted XML file, performs incorrect memory handling, leading to NULL pointer dereference while running strlen() on a NULL pointer.",6.5,0.79%,2019-12-31,2020-08-24
CVE-2019-20198,N/A,"An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_ent_ok() mishandles recursion, leading to stack consumption for a crafted XML file.",6.5,0.57%,2019-12-31,2020-08-24
CVE-2019-20197,N/A,"In Nagios XI 5.6.9, an authenticated user is able to execute arbitrary OS commands via shell metacharacters in the id parameter to schedulereport.php, in the context of the web-server user account.",9.0,57.83%,2019-12-31,2020-01-07
CVE-2019-20176,N/A,"In Pure-FTPd 1.0.49, a stack exhaustion issue was discovered in the listdir function in ls.c.",7.5,0.32%,2019-12-31,2023-01-20
CVE-2019-20175,N/A,"An issue was discovered in ide_dma_cb() in hw/ide/core.c in QEMU 2.4.0 through 4.2.0. The guest system can crash the QEMU process in the host system via a special SCSI_IOCTL_SEND_COMMAND. It hits an assertion that implies that the size of successful DMA transfers there must be a multiple of 512 (the size of a sector). NOTE: a member of the QEMU security team disputes the significance of this issue because a ""privileged guest user has many ways to cause similar DoS effect, without triggering this assert.",7.5,0.56%,2019-12-31,2024-08-05
CVE-2019-20172,N/A,"Kernel/VM/MemoryManager.cpp in SerenityOS before 2019-12-30 does not reject syscalls with pointers into the kernel-only virtual address space, which allows local users to gain privileges by overwriting a return address that was found on the kernel stack.",7.8,0.14%,2019-12-31,2022-12-08
CVE-2019-20171,N/A,An issue was discovered in GPAC version 0.5.2 and 0.9.0-development-20191109. There are memory leaks in metx_New in isomedia/box_code_base.c and abst_Read in isomedia/box_code_adobe.c.,5.5,0.19%,2019-12-31,2025-03-04
CVE-2019-20170,N/A,An issue was discovered in GPAC version 0.8.0 and 0.9.0-development-20191109. There is an invalid pointer dereference in the function GF_IPMPX_AUTH_Delete() in odf/ipmpx_code.c.,5.5,0.32%,2019-12-31,2022-10-14
CVE-2019-20169,N/A,An issue was discovered in GPAC version 0.8.0 and 0.9.0-development-20191109. There is a use-after-free in the function trak_Read() in isomedia/box_code_base.c.,5.5,0.29%,2019-12-31,2020-01-02
CVE-2019-20168,N/A,An issue was discovered in GPAC version 0.8.0 and 0.9.0-development-20191109. There is a use-after-free in the function gf_isom_box_dump_ex() in isomedia/box_funcs.c.,5.5,0.19%,2019-12-31,2020-01-02
CVE-2019-20167,N/A,An issue was discovered in GPAC version 0.8.0 and 0.9.0-development-20191109. There is a NULL pointer dereference in the function senc_Parse() in isomedia/box_code_drm.c.,5.5,0.17%,2019-12-31,2020-01-02
CVE-2019-20166,N/A,An issue was discovered in GPAC version 0.8.0 and 0.9.0-development-20191109. There is a NULL pointer dereference in the function gf_isom_dump() in isomedia/box_dump.c.,5.5,0.17%,2019-12-31,2020-01-02
