CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-40330,N/A,"git_connect_git in connect.c in Git before 2.30.1 allows a repository path to contain a newline character, which may result in unexpected cross-protocol requests, as demonstrated by the git://localhost:1234/%0d%0a%0d%0aGET%20/%20HTTP/1.1 substring.",7.5,0.52%,2021-08-31,2022-11-07
CVE-2021-40178,N/A,Zoho ManageEngine Log360 before Build 5224 allows stored XSS via the LOGO_PATH key value in the logon settings.,6.1,7.91%,2021-08-29,2021-09-01
CVE-2021-40177,N/A,Zoho ManageEngine Log360 before Build 5225 allows remote code execution via BCP file overwrite.,9.8,6.01%,2021-08-29,2021-09-01
CVE-2021-40176,N/A,Zoho ManageEngine Log360 before Build 5225 allows stored XSS.,6.1,7.91%,2021-08-29,2021-09-01
CVE-2021-40175,N/A,Zoho ManageEngine Log360 before Build 5219 allows unrestricted file upload with resultant remote code execution.,9.8,6.59%,2021-08-29,2021-09-01
CVE-2021-40174,N/A,Zoho ManageEngine Log360 before Build 5224 allows a CSRF attack for disabling the logon security settings.,8.8,0.65%,2021-08-29,2021-09-01
CVE-2021-40173,N/A,Zoho ManageEngine Cloud Security Plus before Build 4117 allows a CSRF attack on the server proxy settings.,8.8,0.65%,2021-08-29,2021-09-01
CVE-2021-40172,N/A,Zoho ManageEngine Log360 before Build 5219 allows a CSRF attack on proxy settings.,8.8,0.65%,2021-08-29,2021-09-01
CVE-2021-40153,N/A,"squashfs_opendir in unsquash-1.c in Squashfs-Tools 4.5 stores the filename in the directory entry; this is then used by unsquashfs to create the new file during the unsquash. The filename is not validated for traversal outside of the destination directory, and thus allows writing to locations outside of the destination.",8.1,0.47%,2021-08-27,2023-05-30
CVE-2021-40147,N/A,"EmTec ZOC before 8.02.2 allows \e[201~ pastes, a different vulnerability than CVE-2021-32198.",9.8,0.50%,2021-08-26,2021-09-07
CVE-2021-40145,N/A,"gdImageGd2Ptr in gd_gd2.c in the GD Graphics Library (aka LibGD) through 2.3.2 has a double free. NOTE: the vendor's position is ""The GD2 image format is a proprietary image format of libgd. It has to be regarded as being obsolete, and should only be used for development and testing purposes.",7.5,0.41%,2021-08-26,2024-08-04
CVE-2021-40142,N/A,"In OPC Foundation Local Discovery Server (LDS) before 1.04.402.463, remote attackers can cause a denial of service (DoS) by sending carefully crafted messages that lead to Access of a Memory Location After the End of a Buffer.",7.5,0.57%,2021-08-27,2022-09-03
CVE-2021-40089,N/A,"An issue was discovered in PrimeKey EJBCA before 7.6.0. The General Purpose Custom Publisher, which is normally run to invoke a local script upon a publishing operation, was still able to run if the System Configuration setting Enable External Script Access was disabled. With this setting disabled it's not possible to create new such publishers, but existing publishers would continue to run.",2.3,0.05%,2021-08-25,2021-09-09
CVE-2021-40088,N/A,"An issue was discovered in PrimeKey EJBCA before 7.6.0. CMP RA Mode can be configured to use a known client certificate to authenticate enrolling clients. The same RA client certificate is used for revocation requests as well. While enrollment enforces multi tenancy constraints (by verifying that the client certificate has access to the CA and Profiles being enrolled against), this check was not performed when authenticating revocation operations, allowing a known tenant to revoke a certificate belonging to another tenant.",5.4,0.13%,2021-08-25,2021-09-07
CVE-2021-40087,N/A,"An issue was discovered in PrimeKey EJBCA before 7.6.0. When audit logging changes to the alias configurations of various protocols that use an enrollment secret, any modifications to the secret were logged in cleartext in the audit log (that can only be viewed by an administrator). This affects use of any of the following protocols: SCEP, CMP, or EST.",4.0,0.10%,2021-08-25,2021-09-07
CVE-2021-40086,N/A,"An issue was discovered in PrimeKey EJBCA before 7.6.0. As part of the configuration of the aliases for SCEP, CMP, EST, and Auto-enrollment, the enrollment secret was reflected on a page (that can only be viewed by an administrator). While hidden from direct view, checking the page source would reveal the secret.",3.5,0.21%,2021-08-25,2022-07-12
CVE-2021-40085,N/A,"An issue was discovered in OpenStack Neutron before 16.4.1, 17.x before 17.2.1, and 18.x before 18.1.1. Authenticated attackers can reconfigure dnsmasq via a crafted extra_dhcp_opts value.",6.5,0.31%,2021-08-31,2022-06-13
CVE-2021-40084,N/A,"opensysusers through 0.6 does not safely use eval on files in sysusers.d that may contain shell metacharacters. For example, it allows command execution via a crafted GECOS field whereas systemd-sysusers (a program with the same specification) does not do that.",9.8,1.28%,2021-08-25,2022-07-12
CVE-2021-40083,N/A,"Knot Resolver before 5.3.2 is prone to an assertion failure, triggerable by a remote attacker in an edge case (NSEC3 with too many iterations used for a positive wildcard proof).",7.5,0.27%,2021-08-25,2021-08-30
CVE-2021-39615,N/A,"D-Link DSR-500N version 1.02 contains hard-coded credentials for undocumented user accounts in the '/etc/passwd' file.If an attacker succeeds in recovering the cleartext password of the identified hash value, he will be able to log in via SSH or Telnet and thus gain access to the underlying embedded Linux operating system on the device. Fixed in version 2.12/2. NOTE: This vulnerability only affects products that are no longer supported by the maintainer",10.0,2.20%,2021-08-23,2024-08-04
CVE-2021-39614,N/A,"D-Link DVX-2000MS contains hard-coded credentials for undocumented user accounts in the '/etc/passwd' file. As weak passwords have been used, the plaintext passwords can be recovered from the hash values.",9.8,1.28%,2021-08-23,2021-08-30
CVE-2021-39613,N/A,"D-Link DVG-3104MS version 1.0.2.0.3, 1.0.2.0.4, and 1.0.2.0.4E contains hard-coded credentials for undocumented user accounts in the '/etc/passwd' file. As weak passwords have been used, the plaintext passwords can be recovered from the hash values. NOTE: This vulnerability only affects products that are no longer supported by the maintainer",9.8,1.03%,2021-08-23,2024-08-04
CVE-2021-39609,N/A,Cross Site Scripting (XSS) vulnerability exiss in FlatCore-CMS 2.0.7 via the upload image function.,5.4,0.45%,2021-08-23,2022-07-28
CVE-2021-39608,N/A,"Remote Code Execution (RCE) vulnerabilty exists in FlatCore-CMS 2.0.7 via the upload addon plugin, which could let a remote malicious user exeuct arbitrary php code.",9.0,10.95%,2021-08-23,2021-09-14
CVE-2021-39602,N/A,"A Buffer Overflow vulnerabilty exists in Miniftpd 1.0 in the do_mkd function in the ftpproto.c file, which could let a remote malicious user cause a Denial of Service.",6.5,0.34%,2021-08-23,2021-08-30
