CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-31935,N/A,OX App Suite 7.10.4 and earlier allows XSS via a crafted distribution list (payload in the common name) that is mishandled in the scheduling view.,6.1,0.17%,2021-04-30,2021-05-07
CVE-2021-31934,N/A,OX App Suite 7.10.4 and earlier allows XSS via a crafted contact object (payload in the position or company field) that is mishandled in the App Suite UI on a smartphone.,6.1,0.17%,2021-04-30,2021-05-07
CVE-2021-31933,N/A,"A remote code execution vulnerability exists in Chamilo through 1.11.14 due to improper input sanitization of a parameter used for file uploads, and improper file-extension filtering for certain filenames (e.g., .phar or .pht). A remote authenticated administrator is able to upload a file containing arbitrary PHP code into specific directories via main/inc/lib/fileUpload.lib.php directory traversal to achieve PHP code execution.",7.2,12.33%,2021-04-30,2022-06-28
CVE-2021-31926,N/A,"AMP Application Deployment Service in CubeCoders AMP 2.1.x before 2.1.1.2 allows a remote, authenticated user to open ports in the local system firewall by crafting an HTTP(S) request directly to the applicable API endpoint (despite not having permission to make changes to the system's network configuration).",6.5,0.15%,2021-04-30,2021-07-28
CVE-2021-31919,N/A,"An issue was discovered in the rkyv crate before 0.6.0 for Rust. When an archive is created via serialization, the archive content may contain uninitialized values of certain parts of a struct.",7.5,0.35%,2021-04-30,2022-07-12
CVE-2021-31879,N/A,"GNU Wget through 1.21.1 does not omit the Authorization header upon a redirect to a different origin, a related issue to CVE-2018-1000007.",6.1,0.08%,2021-04-29,2022-05-13
CVE-2021-31875,N/A,"In mjs_json.c in Cesanta MongooseOS mJS 1.26, a maliciously formed JSON string can trigger an off-by-one heap-based buffer overflow in mjs_json_parse, which can potentially lead to redirection of control flow. NOTE: the original reporter disputes the significance of this finding because ""there isn’t very much of an opportunity to exploit this reliably for an information leak, so there isn’t any real security impact.""",9.8,0.55%,2021-04-29,2024-08-03
CVE-2021-31873,N/A,An issue was discovered in klibc before 2.0.9. Additions in the malloc() function may result in an integer overflow and a subsequent heap buffer overflow.,9.8,0.29%,2021-04-30,2023-11-07
CVE-2021-31872,N/A,An issue was discovered in klibc before 2.0.9. Multiple possible integer overflows in the cpio command on 32-bit systems may result in a buffer overflow or other security impact.,9.8,0.20%,2021-04-30,2022-04-19
CVE-2021-31871,N/A,An issue was discovered in klibc before 2.0.9. An integer overflow in the cpio command may result in a NULL pointer dereference on 64-bit systems.,7.5,0.26%,2021-04-30,2022-04-19
CVE-2021-31870,N/A,An issue was discovered in klibc before 2.0.9. Multiplication in the calloc() function may result in an integer overflow and a subsequent heap buffer overflow.,9.8,0.20%,2021-04-30,2022-04-19
CVE-2021-31866,N/A,Redmine before 4.0.9 and 4.1.x before 4.1.3 allows an attacker to learn the values of internal authentication keys by observing timing differences in string comparison operations within SysController and MailHandlerController.,5.3,0.44%,2021-04-28,2021-06-01
CVE-2021-31865,N/A,"Redmine before 4.0.9, 4.1.x before 4.1.3, and 4.2.x before 4.2.1 allows users to circumvent the allowed filename extensions of uploaded attachments.",5.3,0.39%,2021-04-28,2022-07-12
CVE-2021-31864,N/A,"Redmine before 4.0.9, 4.1.x before 4.1.3, and 4.2.x before 4.2.1 allows attackers to bypass the add_issue_notes permission requirement by leveraging the incoming mail handler.",5.3,0.22%,2021-04-28,2022-07-12
CVE-2021-31863,N/A,"Insufficient input validation in the Git repository integration of Redmine before 4.0.9, 4.1.x before 4.1.3, and 4.2.x before 4.2.1 allows Redmine users to read arbitrary local files accessible by the application server process.",7.5,0.45%,2021-04-28,2021-06-01
CVE-2021-31856,N/A,A SQL Injection vulnerability in the REST API in Layer5 Meshery 0.5.2 allows an attacker to execute arbitrary SQL commands via the /experimental/patternfiles endpoint (order parameter in GetMesheryPatterns in models/meshery_pattern_persister.go).,9.8,81.44%,2021-04-28,2021-05-06
CVE-2021-31826,N/A,Shibboleth Service Provider 3.x before 3.2.2 is prone to a NULL pointer dereference flaw involving the session recovery feature. The flaw is exploitable (for a daemon crash) on systems not using this feature if a crafted cookie is supplied.,7.5,1.50%,2021-04-27,2021-05-07
CVE-2021-31815,N/A,"GAEN (aka Google/Apple Exposure Notifications) through 2021-04-27 on Android allows attackers to obtain sensitive information, such as a user's location history, in-person social graph, and (sometimes) COVID-19 infection status, because Rolling Proximity Identifiers and MAC addresses are written to the Android system log, and many Android devices have applications (preinstalled by the hardware manufacturer or network operator) that read system log data and send it to third parties. NOTE: a news outlet (The Markup) states that they received a vendor response indicating that fix deployment ""began several weeks ago and will be complete in the coming days.""",3.3,0.01%,2021-04-28,2021-05-07
CVE-2021-31804,N/A,LeoCAD before 21.03 sometimes allows a use-after-free during the opening of a new document.,5.5,0.19%,2021-04-26,2021-05-14
CVE-2021-31803,N/A,cPanel before 94.0.3 allows self-XSS via EasyApache 4 Save Profile (SEC-581).,6.1,0.39%,2021-04-26,2021-05-06
CVE-2021-31802,N/A,NETGEAR R7000 1.0.11.116 devices have a heap-based Buffer Overflow that is exploitable from the local network without authentication. The vulnerability exists within the handling of an HTTP request. An attacker can leverage this to execute code as root. The problem is that a user-provided length value is trusted during a backup.cgi file upload. The attacker must add a \n before the Content-Length header.,8.8,9.12%,2021-04-26,2021-05-06
CVE-2021-31795,N/A,"The PowerVR GPU kernel driver in pvrsrvkm.ko through 2021-04-24 for the Linux kernel, as used on Alcatel 1S phones, allows attackers to overwrite heap memory via PhysmemNewRamBackedPMR.",7.0,0.05%,2021-04-24,2021-05-06
CVE-2021-31794,N/A,Settings.aspx?view=About in Directum 5.8.2 allows XSS via the HTTP User-Agent header.,6.1,0.35%,2021-04-24,2021-05-01
CVE-2021-31792,N/A,XSS in the client account page in SuiteCRM before 7.11.19 allows an attacker to inject JavaScript via the name field,5.4,0.63%,2021-04-30,2021-05-03
CVE-2021-31791,N/A,"In Hardware Sentry KM before 10.0.01 for BMC PATROL, a cleartext password may be discovered after a failure or timeout of a command.",7.5,0.15%,2021-04-23,2021-05-07
