CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2015-3459,N/A,"The communication module on the Hospira LifeCare PCA Infusion System before 7.0 does not require authentication for root TELNET sessions, which allows remote attackers to modify the pump configuration via unspecified commands.",10.0,16.88%,2015-04-29,2017-01-03
CVE-2015-3458,N/A,"The fetchView function in the Mage_Core_Block_Template_Zend class in Magento Community Edition (CE) 1.9.1.0 and Enterprise Edition (EE) 1.14.1.0 does not restrict the stream wrapper used in a template path, which allows remote administrators to include and execute arbitrary PHP files via the phar:// stream wrapper, related to the setScriptPath function.  NOTE: it is not clear whether this issue crosses privilege boundaries, since administrators might already have privileges to include arbitrary files.",6.5,2.22%,2015-04-29,2016-12-06
CVE-2015-3457,Gain privilege,Magento Community Edition (CE) 1.9.1.0 and Enterprise Edition (EE) 1.14.1.0 allow remote attackers to bypass authentication via the forwarded parameter.,5.0,3.56%,2015-04-29,2016-12-06
CVE-2015-3448,Information leak,"REST client for Ruby (aka rest-client) before 1.7.3 logs usernames and passwords, which allows local users to obtain sensitive information by reading the log.",2.1,0.15%,2015-04-29,2016-12-06
CVE-2015-3447,Cross site scripting (XSS),Multiple cross-site scripting (XSS) vulnerabilities in macIpSpoofView.html in Dell SonicWall SonicOS 7.5.0.12 and 6.x allow remote attackers to inject arbitrary web script or HTML via the (1) searchSpoof or (2) searchSpoofIpDet parameter.,4.3,0.70%,2015-04-29,2018-10-09
CVE-2015-3417,N/A,"Use-after-free vulnerability in the ff_h264_free_tables function in libavcodec/h264.c in FFmpeg before 2.3.6 allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted H.264 data in an MP4 file, as demonstrated by an HTML VIDEO element that references H.264 data.",6.8,0.94%,2015-04-24,2017-07-01
CVE-2015-3416,N/A,"The sqlite3VXPrintf function in printf.c in SQLite before 3.8.9 does not properly handle precision and width values during floating-point conversions, which allows context-dependent attackers to cause a denial of service (integer overflow and stack-based buffer overflow) or possibly have unspecified other impact via large integers in a crafted printf function call in a SELECT statement.",7.5,5.51%,2015-04-24,2022-08-16
CVE-2015-3415,N/A,"The sqlite3VdbeExec function in vdbe.c in SQLite before 3.8.9 does not properly implement comparison operators, which allows context-dependent attackers to cause a denial of service (invalid free operation) or possibly have unspecified other impact via a crafted CHECK clause, as demonstrated by CHECK(0&O>O) in a CREATE TABLE statement.",7.5,5.79%,2015-04-24,2022-08-16
CVE-2015-3414,N/A,"SQLite before 3.8.9 does not properly implement the dequoting of collation-sequence names, which allows context-dependent attackers to cause a denial of service (uninitialized memory access and application crash) or possibly have unspecified other impact via a crafted COLLATE clause, as demonstrated by COLLATE"""""""""""""""" at the end of a SELECT statement.",7.5,5.79%,2015-04-24,2022-08-16
CVE-2015-3404,N/A,"The Certify module before 6.x-2.3 for Drupal does not properly perform node access checks, which allows remote authenticated users to bypass intended access restrictions and obtain sensitive PDF certificate information via vectors related to ""showing (and creating) the PDF certificates.""",4.0,0.12%,2015-04-22,2016-12-06
CVE-2015-3393,N/A,Open redirect vulnerability in the Commerce WeDeal module before 7.x-1.3 for Drupal allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via an unspecified parameter.,5.8,0.33%,2015-04-21,2017-09-08
CVE-2015-3392,N/A,Cross-site scripting (XSS) vulnerability in the Ajax Timeline module before 7.x-1.1 for Drupal allows remote authenticated users to inject arbitrary web script or HTML via a node title.,3.5,0.23%,2015-04-21,2017-09-08
CVE-2015-3391,N/A,The Path Breadcrumbs module before 7.x-3.2 for Drupal allows remote attackers to bypass intended access restrictions and obtain sensitive node titles by reading a 403 Not Found page.,5.0,0.26%,2015-04-21,2018-04-07
CVE-2015-3390,N/A,"Cross-site scripting (XSS) vulnerability in the Facebook Album Fetcher module for Drupal allows remote authenticated users with the ""access administration pages"" permission to inject arbitrary web script or HTML via unspecified vectors.",3.5,0.20%,2015-04-21,2017-09-08
CVE-2015-3389,N/A,Cross-site scripting (XSS) vulnerability in the Download counts report page in the Public Download Count module (pubdlcnt) 7.x-1.x-dev and earlier for Drupal allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.,3.5,0.20%,2015-04-21,2017-09-08
CVE-2015-3388,N/A,Cross-site request forgery (CSRF) vulnerability in the Commerce Balanced Payments module for Drupal allows remote attackers to hijack the authentication of arbitrary users for requests that delete the user's configured bank accounts via unspecified vectors.,5.8,0.13%,2015-04-21,2016-12-06
CVE-2015-3387,N/A,Multiple cross-site scripting (XSS) vulnerabilities in the Taxonomy Tools module before 7.x-1.4 for Drupal allow remote authenticated users to inject arbitrary web script or HTML via a (1) node or (2) taxonomy term title.,3.5,0.20%,2015-04-21,2016-12-06
CVE-2015-3386,N/A,Cross-site scripting (XSS) vulnerability in the Node Access Product module for Drupal allows remote authenticated users to inject arbitrary web script or HTML via a node title.,3.5,0.21%,2015-04-21,2016-12-06
CVE-2015-3385,N/A,"Cross-site scripting (XSS) vulnerability in the Taxonomy Path module before 7.x-1.2 for Drupal allows remote authenticated users to inject arbitrary web script or HTML via the ""Link to path"" field formatter.",3.5,0.20%,2015-04-21,2016-12-06
CVE-2015-3384,N/A,Cross-site scripting (XSS) vulnerability in the Bank Account Listing Page in the Commerce Balanced Payments module for Drupal allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.,3.5,0.21%,2015-04-21,2016-12-06
CVE-2015-3383,N/A,Open redirect vulnerability in the Node basket module for Drupal allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via unspecified vectors.,5.8,0.25%,2015-04-21,2016-12-06
CVE-2015-3382,N/A,Multiple cross-site request forgery (CSRF) vulnerabilities in the Node basket module for Drupal allow remote attackers to hijack the authentication of arbitrary users for requests that (1) add or (2) remove nodes from a basket via unspecified vectors.,5.8,0.13%,2015-04-21,2016-12-06
CVE-2015-3381,N/A,Cross-site scripting (XSS) vulnerability in the Node basket module for Drupal allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.,3.5,0.21%,2015-04-21,2016-12-06
CVE-2015-3380,N/A,Multiple cross-site request forgery (CSRF) vulnerabilities in the Feature Set module for Drupal allow remote attackers to hijack the authentication of administrators for requests that (1) enable or (2) disable a module via unspecified vectors.,5.8,0.13%,2015-04-21,2016-12-06
CVE-2015-3379,N/A,"The Views module before 6.x-2.18, 6.x-3.x before 6.x-3.2, and 7.x-3.x before 7.x-3.10 for Drupal does not properly restrict access to the default views configurations, which allows remote authenticated users to obtain sensitive information via unspecified vectors.",4.0,0.25%,2015-04-21,2015-04-23
