CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-37365,N/A,Hnswlib 0.7.0 has a double free in init_index when the M argument is a large integer.,6.5,0.21%,2023-06-30,2023-07-07
CVE-2023-37360,N/A,"pacparser_find_proxy in Pacparser before 1.4.2 allows JavaScript injection, and possibly privilege escalation, when the attacker controls the URL (which may be realistic within enterprise security products).",6.1,0.15%,2023-06-30,2023-07-07
CVE-2023-37307,N/A,"In MISP before 2.4.172, title_for_layout is not properly sanitized in Correlations, CorrelationExclusions, and Layouts.",5.4,0.25%,2023-06-30,2024-02-05
CVE-2023-37306,N/A,MISP 2.4.172 mishandles different certificate file extensions in server sync. An attacker can obtain sensitive information because of the nature of the error messages.,7.5,0.14%,2023-06-30,2023-07-07
CVE-2023-37305,N/A,"An issue was discovered in the ProofreadPage (aka Proofread Page) extension for MediaWiki through 1.39.3. In includes/Page/PageContentHandler.php and includes/Page/PageDisplayHandler.php, hidden users can be exposed via public interfaces.",5.3,0.11%,2023-06-30,2024-11-26
CVE-2023-37304,N/A,An issue was discovered in the DoubleWiki extension for MediaWiki through 1.39.3. includes/DoubleWiki.php allows XSS via the column alignment feature.,5.4,0.30%,2023-06-30,2023-07-07
CVE-2023-37303,N/A,"An issue was discovered in the CheckUser extension for MediaWiki through 1.39.3. In certain situations, an attempt to block a user fails after a temporary browser hang and a DBQueryDisconnectedError error message.",9.8,0.30%,2023-06-30,2024-11-27
CVE-2023-37302,N/A,An issue was discovered in SiteLinksView.php in Wikibase in MediaWiki through 1.39.3. There is XSS via a crafted badge title attribute. This is also related to lack of escaping in wbTemplate (from resources/wikibase/templates.js) for quotes (which can be in a title attribute).,6.1,0.47%,2023-06-30,2023-07-07
CVE-2023-37301,N/A,"An issue was discovered in SubmitEntityAction in Wikibase in MediaWiki through 1.39.3. Because it doesn't use EditEntity for undo and restore, the intended interaction with AbuseFilter does not occur.",5.3,0.07%,2023-06-30,2024-11-27
CVE-2023-37300,N/A,An issue was discovered in the CheckUserLog API in the CheckUser extension for MediaWiki through 1.39.3. There is incorrect access control for visibility of hidden users.,5.3,0.12%,2023-06-30,2024-11-27
CVE-2023-37299,N/A,Joplin before 2.11.5 allows XSS via an AREA element of an image map.,6.1,0.26%,2023-06-30,2023-07-06
CVE-2023-37298,N/A,Joplin before 2.11.5 allows XSS via a USE element in an SVG document.,6.1,0.26%,2023-06-30,2023-07-06
CVE-2023-37256,N/A,"An issue was discovered in the Cargo extension for MediaWiki through 1.39.3. It allows one to store javascript: URLs in URL fields, and automatically links these URLs.",6.1,0.24%,2023-06-29,2024-11-26
CVE-2023-37255,N/A,"An issue was discovered in the CheckUser extension for MediaWiki through 1.39.3. In Special:CheckUser, a check of the ""get edits"" type is vulnerable to HTML injection through the User-Agent HTTP request header.",6.1,0.24%,2023-06-29,2023-07-06
CVE-2023-37254,N/A,An issue was discovered in the Cargo extension for MediaWiki through 1.39.3. XSS can occur in Special:CargoQuery via a crafted page item when using the default format.,6.1,0.24%,2023-06-29,2023-07-06
CVE-2023-37251,N/A,An issue was discovered in the GoogleAnalyticsMetrics extension for MediaWiki through 1.39.3. The googleanalyticstrackurl parser function does not properly escape JavaScript in the onclick handler and does not prevent use of javascript: URLs.,6.1,0.59%,2023-06-29,2023-07-06
CVE-2023-37237,N/A,"In Veritas NetBackup Appliance before 4.1.0.1 MR3, insecure permissions may allow an authenticated Admin to bypass shell restrictions and execute arbitrary operating system commands via SSH.",7.2,0.15%,2023-06-29,2023-07-07
CVE-2023-36812,N/A,"OpenTSDB is a open source, distributed, scalable Time Series Database (TSDB). OpenTSDB is vulnerable to Remote Code Execution vulnerability by writing user-controlled input to Gnuplot configuration file and running Gnuplot with the generated configuration. This issue has been patched in  commit `07c4641471c` and further refined in commit `fa88d3e4b`. These patches are available in the `2.4.2` release. Users are advised to upgrade. User unable to upgrade may disable Gunuplot via the config option`tsd.core.enable_ui = true` and remove the shell files `mygnuplot.bat` and `mygnuplot.sh`.",9.8,80.96%,2023-06-30,2023-09-08
CVE-2023-36810,N/A,"pypdf is a pure-python PDF library capable of splitting, merging, cropping, and transforming the pages of PDF files. An attacker who uses this vulnerability can craft a PDF which leads to unexpected long runtime. This quadratic runtime blocks the current process and can utilize a single core of the CPU by 100%. It does not affect memory usage. This issue has been addressed in PR 808 and versions from 1.27.9 include this fix. Users are advised to upgrade. There are no known workarounds for this vulnerability.",6.5,0.21%,2023-06-30,2023-07-14
CVE-2023-36807,N/A,"pypdf is a pure-python PDF library capable of splitting, merging, cropping, and transforming the pages of PDF files. In version 2.10.5 an attacker who uses this vulnerability can craft a PDF which leads to an infinite loop. This infinite loop blocks the current process and can utilize a single core of the CPU by 100%. It does not affect memory usage. That is, for example, the case if the user extracted metadata from such a malformed PDF. Versions prior to 2.10.5 throw an error, but do not hang forever. This issue was fixed with https://github.com/py-pdf/pypdf/pull/1331 which has been included in release 2.10.6. Users are advised to upgrade. Users unable to upgrade should modify `PyPDF2/generic/_data_structures.py::read_object` to an an error throwing case. See GHSA-hm9v-vj3r-r55m for details.",6.5,0.14%,2023-06-30,2023-07-10
CVE-2023-36675,N/A,"An issue was discovered in MediaWiki before 1.35.11, 1.36.x through 1.38.x before 1.38.7, and 1.39.x before 1.39.4. BlockLogFormatter.php in BlockLogFormatter allows XSS in the partial blocks feature.",6.1,1.02%,2023-06-26,2023-09-15
CVE-2023-36666,N/A,"INEX IXP-Manager before 6.3.1 allows XSS. list-preamble.foil.php, page-header-preamble.foil.php, edit-form.foil.php, page-header-preamble.foil.php, overview.foil.php, cust.foil.php, and view.foil.php may be affected.",6.1,0.21%,2023-06-25,2023-07-03
CVE-2023-36664,N/A,Artifex Ghostscript through 10.01.2 mishandles permission validation for pipe devices (with the %pipe% prefix or the | pipe character prefix).,7.8,3.60%,2023-06-25,2024-12-05
CVE-2023-36663,N/A,it-novum openITCOCKPIT (aka open IT COCKPIT) 4.6.4 before 4.6.5 allows SQL Injection (by authenticated users) via the sort parameter of the API interface.,8.8,0.77%,2023-06-25,2023-07-05
CVE-2023-36662,N/A,"The TechTime User Management components for Atlassian products allow stored XSS on the Bulk User Actions page. This affects User Management for Jira 2.0.0 through 2.17.1, User Management for Confluence 2.0.0 through 2.15.24, and User Management for Bitbucket 2.2.2 through 2.15.24.",5.4,0.50%,2023-06-26,2023-07-06
