CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2017-1000410,N/A,"The Linux kernel version 3.3-rc1 and later is affected by a vulnerability lies in the processing of incoming L2CAP commands - ConfigRequest, and ConfigResponse messages. This info leak is a result of uninitialized stack variables that may be returned to an attacker in their uninitialized state. By manipulating the code flows that precede the handling of these configuration messages, an attacker can also gain some control over which data will be held in the uninitialized stack variables. This can allow him to bypass KASLR, and stack canaries protection - as both pointers and stack canaries may be leaked in this manner. Combining this vulnerability (for example) with the previously disclosed RCE vulnerability in L2CAP configuration parsing (CVE-2017-1000251) may allow an attacker to exploit the RCE against kernels which were built with the above mitigations. These are the specifics of this vulnerability: In the function l2cap_parse_conf_rsp and in the function l2cap_parse_conf_req the following variable is declared without initialization: struct l2cap_conf_efs efs; In addition, when parsing input configuration parameters in both of these functions, the switch case for handling EFS elements may skip the memcpy call that will write to the efs variable: ... case L2CAP_CONF_EFS: if (olen == sizeof(efs)) memcpy(&efs, (void *)val, olen); ... The olen in the above if is attacker controlled, and regardless of that if, in both of these functions the efs variable would eventually be added to the outgoing configuration request that is being built: l2cap_add_conf_opt(&ptr, L2CAP_CONF_EFS, sizeof(efs), (unsigned long) &efs); So by sending a configuration request, or response, that contains an L2CAP_CONF_EFS element, but with an element length that is not sizeof(efs) - the memcpy to the uninitialized efs variable can be avoided, and the uninitialized variable would be returned to the attacker (16 bytes).",7.5,2.02%,2017-12-07,2019-04-08
CVE-2017-1000407,N/A,"The Linux Kernel 2.6.32 and later are affected by a denial of service, by flooding the diagnostic port 0x80 an exception can be triggered leading to a kernel panic.",7.4,0.31%,2017-12-11,2019-05-14
CVE-2017-1000385,N/A,The Erlang otp TLS server answers with different TLS alerts to different error types in the RSA PKCS #1 1.5 padding. This allows an attacker to decrypt content or sign messages with the server's private key (this is a variation of the Bleichenbacher attack).,5.9,81.46%,2017-12-12,2019-10-03
CVE-2017-18005,N/A,"Exiv2 0.26 has a Null Pointer Dereference in the Exiv2::DataValue::toLong function in value.cpp, related to crafted metadata in a TIFF file.",5.5,0.11%,2017-12-31,2023-01-13
CVE-2017-18004,N/A,Zurmo 3.2.3 allows XSS via the latitude or longitude parameter to maps/default/mapAndPoint.,5.4,0.21%,2017-12-31,2018-01-11
CVE-2017-18001,N/A,"Trustwave Secure Web Gateway (SWG) through 11.8.0.27 allows remote attackers to append an arbitrary public key to the device's SSH Authorized Keys data, and consequently obtain remote root access, via the publicKey parameter to the /sendKey URI.",10.0,21.68%,2017-12-31,2019-10-03
CVE-2017-17997,N/A,"In Wireshark before 2.2.12, the MRDISC dissector misuses a NULL pointer and crashes. This was addressed in epan/dissectors/packet-mrdisc.c by validating an IPv4 address. This vulnerability is similar to CVE-2017-9343.",7.5,0.70%,2017-12-30,2019-03-01
CVE-2017-17995,N/A,Biometric Shift Employee Management System has XSS via the Last_Name parameter in an index.php?user=ajax request.,5.4,0.21%,2017-12-30,2018-01-09
CVE-2017-17994,N/A,Biometric Shift Employee Management System has XSS via the criteria parameter in an index.php?user=competency_criteria request.,5.4,0.21%,2017-12-30,2018-01-09
CVE-2017-17993,N/A,Biometric Shift Employee Management System has XSS via the amount parameter in an index.php?user=addition_deduction request.,5.4,0.21%,2017-12-30,2018-01-09
