CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2015-4138,Information leak,"The WebUI component in Blue Coat SSL Visibility Appliance SV800, SV1800, SV2800, and SV3800 3.6.x through 3.8.x before 3.8.4 does not include the HTTPOnly flag in a Set-Cookie header for the administrator's cookie, which makes it easier for remote attackers to obtain potentially sensitive information via script access to this cookie, a different vulnerability than CVE-2015-2855.",4.3,0.36%,2015-05-30,2015-06-02
CVE-2015-4137,Sql Injection,SQL injection vulnerability in related.php in Milw0rm Clone Script 1.0 allows remote attackers to execute arbitrary SQL commands via the program parameter.,7.5,1.98%,2015-05-29,2016-12-06
CVE-2015-4135,Cross site scripting (XSS),Cross-site scripting (XSS) vulnerability in goto.php in phpwind 8.7 allows remote attackers to inject arbitrary web script or HTML via the url parameter.,4.3,0.37%,2015-05-28,2016-12-31
CVE-2015-4134,Open redirect,Open redirect vulnerability in goto.php in phpwind 8.7 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the url parameter.,5.8,0.37%,2015-05-28,2016-12-31
CVE-2015-4133,N/A,"Unrestricted file upload vulnerability in admin/scripts/FileUploader/php.php in the ReFlex Gallery plugin before 3.1.4 for WordPress allows remote attackers to execute arbitrary PHP code by uploading a file with a PHP extension, then accessing it via a direct request to the file in uploads/ directory.",7.5,59.61%,2015-05-28,2016-11-28
CVE-2015-4132,N/A,Multiple cross-site scripting (XSS) vulnerabilities in Aruba Networks ClearPass Policy Manager (CPPM) before 6.4.5 allow remote administrators to inject arbitrary web script or HTML via unspecified vectors.,3.5,0.34%,2015-05-28,2016-12-06
CVE-2015-4127,N/A,"Cross-site scripting (XSS) vulnerability in the church_admin plugin before 0.810 for WordPress allows remote attackers to inject arbitrary web script or HTML via the address parameter, as demonstrated by a request to index.php/2015/05/21/church_admin-registration-form/.",4.3,0.52%,2015-05-28,2016-12-31
CVE-2015-4092,N/A,"Buffer overflow in the XComms process in SAP Afaria 7.00.6620.2 SP5 allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via a crafted request, aka SAP Security Note 2153690.",7.5,2.11%,2015-05-26,2018-12-10
CVE-2015-4091,N/A,"XML external entity (XXE) vulnerability in SAP NetWeaver AS Java 7.4 allows remote attackers to send TCP requests to intranet servers or possibly have unspecified other impact via an XML request to tc~sld~wd~main/Main, related to ""CIM UPLOAD,"" aka SAP Security Note 2090851.",7.5,0.96%,2015-05-26,2018-12-10
CVE-2015-4084,N/A,Cross-site scripting (XSS) vulnerability in the Free Counter plugin 1.1 for WordPress allows remote attackers to inject arbitrary web script or HTML via the value_ parameter in a check_stat action to wp-admin/admin-ajax.php.,4.3,2.07%,2015-05-28,2018-10-09
CVE-2015-4069,N/A,The EdgeServiceImpl web service in Arcserve UDP before 5.0 Update 4 allows remote attackers to obtain sensitive credentials via a crafted SOAP request to the (1) getBackupPolicy or (2) getBackupPolicies method.,7.8,0.52%,2015-05-29,2016-12-06
