CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2017-1001000,N/A,"The register_routes function in wp-includes/rest-api/endpoints/class-wp-rest-posts-controller.php in the REST API in WordPress 4.7.x before 4.7.2 does not require an integer identifier, which allows remote attackers to modify arbitrary pages via a request for wp-json/wp/v2/posts followed by a numeric value and a non-numeric value, as demonstrated by the wp-json/wp/v2/posts/123?id=123helloworld URI.",7.5,80.37%,2017-04-03,2019-10-03
CVE-2017-1000361,N/A,DOMRpcImplementationNotAvailableException when sending Port-Status packets to OpenDaylight. Controller launches exceptions and consumes more CPU resources. Component: OpenDaylight is vulnerable to this flaw. Version: The tested versions are OpenDaylight 3.3 and 4.0.,7.5,0.49%,2017-04-24,2019-10-03
CVE-2017-1000360,N/A,StreamCorruptedException and NullPointerException in OpenDaylight odl-mdsal-xsql. Controller launches exceptions in the console. Component: OpenDaylight odl-mdsal-xsql is vulnerable to this flaw. Version: The tested versions are OpenDaylight 3.3 and 4.0.,5.3,0.39%,2017-04-24,2019-10-03
CVE-2017-1000359,N/A,Java out of memory error and significant increase in resource consumption. Component: OpenDaylight odl-mdsal-xsql is vulnerable to this flaw. Version: The tested versions are OpenDaylight 3.3 and 4.0.,5.3,0.45%,2017-04-24,2019-10-03
CVE-2017-1000358,N/A,Controller throws an exception and does not allow user to add subsequent flow for a particular switch. Component: OpenDaylight odl-restconf feature contains this flaw. Version: OpenDaylight 4.0 is affected by this flaw.,6.5,0.37%,2017-04-24,2019-10-03
CVE-2017-1000357,N/A,"Denial of Service attack when the switch rejects to receive packets from the controller. Component: This vulnerability affects OpenDaylight odl-l2switch-switch, which is the feature responsible for the OpenFlow communication. Version: OpenDaylight versions 3.3 (Lithium-SR3), 3.4 (Lithium-SR4), 4.0 (Beryllium), 4.1 (Beryllium-SR1), 4.2 (Beryllium-SR2), and 4.4 (Beryllium-SR4) are affected by this flaw. Java version is openjdk version 1.8.0_91.",7.5,0.49%,2017-04-24,2019-10-03
CVE-2017-8371,N/A,"Schneider Electric StruxureWare Data Center Expert before 7.4.0 uses cleartext RAM storage for passwords, which might allow remote attackers to obtain sensitive information via unspecified vectors.",6.8,0.17%,2017-04-30,2019-10-03
CVE-2017-8367,N/A,"Buffer overflow in Ether Software Easy MOV Converter 1.4.24, Easy DVD Creator, Easy MPEG/AVI/DIVX/WMV/RM to DVD, Easy Avi/Divx/Xvid to DVD Burner, Easy MPEG to DVD Burner, Easy WMV/ASF/ASX to DVD Burner, Easy RM RMVB to DVD Burner, Easy CD DVD Copy, MP3/AVI/MPEG/WMV/RM to Audio CD Burner, MP3/WAV/OGG/WMA/AC3 to CD Burner, MP3 WAV to CD Burner, My Video Converter, Easy AVI DivX Converter, Easy Video to iPod Converter, Easy Video to PSP Converter, Easy Video to 3GP Converter, Easy Video to MP4 Converter, and Easy Video to iPod/MP4/PSP/3GP Converter allows local attackers to cause a denial of service (SEH overwrite) or possibly have unspecified other impact via a long username.",7.8,1.56%,2017-04-30,2017-05-17
CVE-2017-8366,N/A,The strescape function in ec_strings.c in Ettercap 0.8.2 allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted filter that is mishandled by etterfilter.,9.8,0.60%,2017-04-30,2017-11-04
CVE-2017-8365,N/A,The i2les_array function in pcm.c in libsndfile 1.0.28 allows remote attackers to cause a denial of service (buffer over-read and application crash) via a crafted audio file.,6.5,1.33%,2017-04-30,2019-10-03
CVE-2017-8364,N/A,The read_buf function in stream.c in rzip 2.1 allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted archive.,7.8,0.26%,2017-04-30,2020-04-26
CVE-2017-8363,N/A,The flac_buffer_copy function in flac.c in libsndfile 1.0.28 allows remote attackers to cause a denial of service (heap-based buffer over-read and application crash) via a crafted audio file.,6.5,1.33%,2017-04-30,2019-10-03
CVE-2017-8362,N/A,The flac_buffer_copy function in flac.c in libsndfile 1.0.28 allows remote attackers to cause a denial of service (invalid read and application crash) via a crafted audio file.,6.5,1.33%,2017-04-30,2019-03-04
CVE-2017-8361,N/A,The flac_buffer_copy function in flac.c in libsndfile 1.0.28 allows remote attackers to cause a denial of service (buffer overflow and application crash) or possibly have unspecified other impact via a crafted audio file.,8.8,1.53%,2017-04-30,2019-03-05
CVE-2017-8359,N/A,Google gRPC before 2017-03-29 has an out-of-bounds write caused by a heap-based use-after-free related to the grpc_call_destroy function in core/lib/surface/call.c.,9.8,1.82%,2017-04-30,2017-12-12
CVE-2017-8358,N/A,LibreOffice before 2017-03-17 has an out-of-bounds write caused by a heap-based buffer overflow related to the ReadJPEG function in vcl/source/filter/jpeg/jpegc.cxx.,9.8,0.23%,2017-04-30,2017-05-20
CVE-2017-8357,N/A,"In ImageMagick 7.0.5-5, the ReadEPTImage function in ept.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8356,N/A,"In ImageMagick 7.0.5-5, the ReadSUNImage function in sun.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8355,N/A,"In ImageMagick 7.0.5-5, the ReadMTVImage function in mtv.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8354,N/A,"In ImageMagick 7.0.5-5, the ReadBMPImage function in bmp.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8353,N/A,"In ImageMagick 7.0.5-5, the ReadPICTImage function in pict.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8352,N/A,"In ImageMagick 7.0.5-5, the ReadXWDImage function in xwd.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8351,N/A,"In ImageMagick 7.0.5-5, the ReadPCDImage function in pcd.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8350,N/A,"In ImageMagick 7.0.5-5, the ReadJNGImage function in png.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
CVE-2017-8349,N/A,"In ImageMagick 7.0.5-5, the ReadSFWImage function in sfw.c allows attackers to cause a denial of service (memory leak) via a crafted file.",6.5,0.66%,2017-04-30,2019-10-03
