CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2020-16166,N/A,"The Linux kernel through 5.7.11 allows remote attackers to make observations that help to obtain sensitive information about the internal state of the network RNG, aka CID-f227e3ec3b5c. This is related to drivers/char/random.c and kernel/time/timer.c.",4.3,1.21%,2020-07-30,2022-04-26
CVE-2020-16165,N/A,The DAO/DTO implementation in SpringBlade through 2.7.1 allows SQL Injection in an ORDER BY clause. This is related to the /api/blade-log/api/list ascs and desc parameters.,9.8,0.25%,2020-07-30,2020-08-05
CVE-2020-16164,N/A,"An issue was discovered in RIPE NCC RPKI Validator 3.x through 3.1-2020.07.06.14.28. It allows remote attackers to bypass intended access restrictions or to cause a denial of service on dependent routing systems by strategically withholding RPKI Route Origin Authorisation "".roa"" files or X509 Certificate Revocation List files from the RPKI relying party's view. NOTE: some third parties may regard this as a preferred behavior, not a vulnerability",7.4,0.38%,2020-07-30,2024-08-04
CVE-2020-16163,N/A,"An issue was discovered in RIPE NCC RPKI Validator 3.x before 3.1-2020.07.06.14.28. RRDP fetches proceed even with a lack of validation of a TLS HTTPS endpoint. This allows remote attackers to bypass intended access restrictions, or to trigger denial of service to traffic directed to co-dependent routing systems. NOTE: third parties assert that the behavior is intentionally permitted by RFC 8182",9.1,0.59%,2020-07-30,2024-08-04
CVE-2020-16162,N/A,An issue was discovered in RIPE NCC RPKI Validator 3.x through 3.1-2020.07.06.14.28. Missing validation checks on CRL presence or CRL staleness in the X509-based RPKI certificate-tree validation procedure allow remote attackers to bypass intended access restrictions by using revoked certificates. NOTE: there may be counterarguments related to backwards compatibility,7.5,0.17%,2020-07-30,2024-08-04
CVE-2020-16157,N/A,A Stored XSS vulnerability exists in Nagios Log Server before 2.1.7 via the Notification Methods -> Email Users menu.,5.4,10.34%,2020-07-30,2023-01-27
CVE-2020-16143,N/A,The seafile-client client 7.0.8 for Seafile is vulnerable to DLL hijacking because it loads exchndl.dll from the current working directory.,7.8,0.05%,2020-07-29,2020-08-05
CVE-2020-16136,N/A,"In tgstation-server 4.4.0 and 4.4.1, an authenticated user with permission to download logs can download any file on the server machine (accessible by the owner of the server process) via directory traversal ../ sequences in /Administration/Logs/ requests. The attacker is unable to enumerate files, however.",7.7,1.58%,2020-07-31,2021-07-21
CVE-2020-16135,N/A,libssh 0.9.4 has a NULL pointer dereference in tftpserver.c if ssh_buffer_new returns NULL.,5.9,3.13%,2020-07-29,2022-05-12
CVE-2020-16118,N/A,"In GNOME Balsa before 2.6.0, a malicious server operator or man in the middle can trigger a NULL pointer dereference and client crash by sending a PREAUTH response to imap_mbox_connect in libbalsa/imap/imap-handle.c.",7.5,0.41%,2020-07-29,2023-02-03
CVE-2020-16117,N/A,"In GNOME evolution-data-server before 3.35.91, a malicious server can crash the mail client with a NULL pointer dereference by sending an invalid (e.g., minimal) CAPABILITY line on a connection attempt. This is related to imapx_free_capability and imapx_connect_to_server.",5.9,0.33%,2020-07-29,2020-08-11
CVE-2020-16095,N/A,The dlf (aka Kitodo.Presentation) extension before 3.1.2 for TYPO3 allows XSS.,6.1,0.33%,2020-07-29,2020-07-30
CVE-2020-16094,N/A,"In imap_scan_tree_recursive in Claws Mail through 3.17.6, a malicious IMAP server can trigger stack consumption because of unlimited recursion into subdirectories during a rebuild of the folder tree.",7.5,0.49%,2020-07-28,2022-01-04
CVE-2020-16088,N/A,"iked in OpenIKED, as used in OpenBSD through 6.7, allows authentication bypass because ca.c has the wrong logic for checking whether a public key matches.",9.8,0.16%,2020-07-28,2022-01-04
CVE-2020-15957,N/A,"An issue was discovered in DP3T-Backend-SDK before 1.1.1 for Decentralised Privacy-Preserving Proximity Tracing (DP3T). When it is configured to check JWT before uploading/publishing keys, it is possible to skip the signature check by providing a JWT token with alg=none.",7.5,0.19%,2020-07-30,2020-08-05
CVE-2020-15954,N/A,KDE KMail 19.12.3 (aka 5.13.3) engages in unencrypted POP3 communication during times when the UI indicates that encryption is in use.,6.5,0.14%,2020-07-27,2020-07-30
CVE-2020-15953,N/A,"LibEtPan through 1.9.4, as used in MailCore 2 through 0.6.3 and other products, has a STARTTLS buffering issue that affects IMAP, SMTP, and POP3. When a server sends a ""begin TLS"" response, the client reads additional data (e.g., from a meddler-in-the-middle attacker) and evaluates it in a TLS context, aka ""response injection.""",7.4,1.15%,2020-07-27,2023-01-20
CVE-2020-15945,N/A,"Lua 5.4.0 (fixed in 5.4.1) has a segmentation fault in changedline in ldebug.c (e.g., when called by luaG_traceexec) because it incorrectly expects that an oldpc value is always updated upon a return of the flow of control to a function.",5.5,0.17%,2020-07-24,2025-02-19
CVE-2020-15932,N/A,"Overwolf before 0.149.2.30 mishandles Symbolic Links during updates, causing elevation of privileges.",9.0,0.51%,2020-07-24,2020-08-05
CVE-2020-15924,N/A,There is a SQL Injection in Mida eFramework through 2.9.0 that leads to Information Disclosure. No authentication is required. The injection point resides in one of the authentication parameters.,7.5,0.76%,2020-07-24,2020-07-27
CVE-2020-15923,N/A,Mida eFramework through 2.9.0 allows unauthenticated ../ directory traversal.,7.8,3.16%,2020-07-24,2020-07-27
CVE-2020-15922,N/A,There is an OS Command Injection in Mida eFramework 2.9.0 that allows an attacker to achieve Remote Code Execution (RCE) with administrative (root) privileges. Authentication is required.,10.0,64.26%,2020-07-24,2022-01-01
