CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2022-34835,N/A,"In Das U-Boot through 2022.07-rc5, an integer signedness error and resultant stack-based buffer overflow in the ""i2c md"" command enables the corruption of the return address pointer of the do_i2c_md function.",9.8,0.20%,2022-06-30,2023-08-29
CVE-2022-34818,N/A,"Jenkins Failed Job Deactivator Plugin 1.2.1 and earlier does not perform permission checks in several views and HTTP endpoints, allowing attackers with Overall/Read permission to disable jobs.",4.3,0.07%,2022-06-30,2023-11-22
CVE-2022-34817,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins Failed Job Deactivator Plugin 1.2.1 and earlier allows attackers to disable jobs.,4.3,0.04%,2022-06-30,2023-11-22
CVE-2022-34816,N/A,Jenkins HPE Network Virtualization Plugin 1.0 stores passwords unencrypted in its global configuration file on the Jenkins controller where they can be viewed by users with access to the Jenkins controller file system.,6.5,0.06%,2022-06-30,2023-11-22
CVE-2022-34815,N/A,"A cross-site request forgery (CSRF) vulnerability in Jenkins Request Rename Or Delete Plugin 1.1.0 and earlier allows attackers to accept pending requests, thereby renaming or deleting jobs.",4.3,0.04%,2022-06-30,2023-11-22
CVE-2022-34814,N/A,"Jenkins Request Rename Or Delete Plugin 1.1.0 and earlier does not correctly perform a permission check in an HTTP endpoint, allowing attackers with Overall/Read permission to view an administrative configuration page listing pending requests.",4.3,0.08%,2022-06-30,2023-11-22
CVE-2022-34813,N/A,A missing permission check in Jenkins XPath Configuration Viewer Plugin 1.1.1 and earlier allows attackers with Overall/Read permission to create and delete XPath expressions.,4.3,0.07%,2022-06-30,2023-11-22
CVE-2022-34812,N/A,A cross-site request forgery (CSRF) vulnerability in Jenkins XPath Configuration Viewer Plugin 1.1.1 and earlier allows attackers to create and delete XPath expressions.,4.3,0.04%,2022-06-30,2023-11-22
CVE-2022-34811,N/A,A missing permission check in Jenkins XPath Configuration Viewer Plugin 1.1.1 and earlier allows attackers with Overall/Read permission to access the XPath Configuration Viewer page.,4.3,0.08%,2022-06-30,2023-11-22
CVE-2022-34810,N/A,A missing check in Jenkins RQM Plugin 2.8 and earlier allows attackers with Overall/Read permission to enumerate credentials IDs of credentials stored in Jenkins.,6.5,0.06%,2022-06-30,2023-11-22
CVE-2022-34809,N/A,Jenkins RQM Plugin 2.8 and earlier stores a password unencrypted in its global configuration file on the Jenkins controller where it can be viewed by users with access to the Jenkins controller file system.,6.5,0.06%,2022-06-30,2023-11-22
