CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2020-9466,N/A,The Export Users to CSV plugin through 1.4.2 for WordPress allows CSV Injection.,6.1,0.24%,2020-02-28,2021-07-21
CVE-2020-9465,Sql Injection,"An issue was discovered in EyesOfNetwork eonweb 5.1 through 5.3 before 5.3-3. The eonweb web interface is prone to a SQL injection, allowing an unauthenticated attacker to perform various tasks such as authentication bypass via the user_id field in a cookie.",9.8,78.58%,2020-02-28,2021-02-23
CVE-2020-9463,N/A,Centreon 19.10 allows remote authenticated users to execute arbitrary OS commands via shell metacharacters in the server_ip field in JSON data in an api/internal.php?object=centreon_configuration_remote request.,9.0,20.61%,2020-02-28,2020-03-03
CVE-2020-9459,Cross site scripting (XSS),"Multiple Stored Cross-site scripting (XSS) vulnerabilities in the Webnus Modern Events Calendar Lite plugin through 5.1.6 for WordPress allows remote authenticated users (with minimal permissions) to inject arbitrary JavaScript, HTML, or CSS via Ajax actions. This affects mec_save_notifications and import_settings.",5.4,0.15%,2020-02-28,2020-03-02
CVE-2020-9449,N/A,"An insecure random number generation vulnerability in BlaB! AX, BlaB! AX Pro, BlaB! WS (client), and BlaB! WS Pro (client) version 19.11 allows an attacker (with a guest or user session cookie) to escalate privileges by retrieving the cookie salt value and creating a valid session cookie for an arbitrary user or admin.",8.8,0.51%,2020-02-28,2020-03-04
CVE-2020-9447,N/A,"There is an XSS (cross-site scripting) vulnerability in GwtUpload 1.0.3 in the file upload functionality. Someone can upload a file with a malicious filename, which contains JavaScript code, which would result in XSS. Cross-site scripting enables attackers to steal data, change the appearance of a website, and perform other malicious activities like phishing or drive-by hacking.",6.1,0.22%,2020-02-28,2021-12-21
CVE-2020-9442,N/A,"OpenVPN Connect 3.1.0.361 on Windows has Insecure Permissions for %PROGRAMDATA%\OpenVPN Connect\drivers\tap\amd64\win10, which allows local users to gain privileges by copying a malicious drvstore.dll there.",7.8,1.05%,2020-02-28,2020-03-03
CVE-2020-9434,N/A,openssl_x509_check_ip_asc in lua-openssl 0.7.7-1 mishandles X.509 certificate validation because it uses lua_pushboolean for certain non-boolean return values.,9.1,0.12%,2020-02-27,2020-02-28
CVE-2020-9433,N/A,openssl_x509_check_email in lua-openssl 0.7.7-1 mishandles X.509 certificate validation because it uses lua_pushboolean for certain non-boolean return values.,9.1,0.12%,2020-02-27,2020-02-28
CVE-2020-9432,N/A,openssl_x509_check_host in lua-openssl 0.7.7-1 mishandles X.509 certificate validation because it uses lua_pushboolean for certain non-boolean return values.,9.1,0.12%,2020-02-27,2020-02-28
CVE-2020-9431,N/A,"In Wireshark 3.2.0 to 3.2.1, 3.0.0 to 3.0.8, and 2.6.0 to 2.6.14, the LTE RRC dissector could leak memory. This was addressed in epan/dissectors/packet-lte-rrc.c by adjusting certain append operations.",7.5,4.37%,2020-02-27,2021-07-21
CVE-2020-9430,N/A,"In Wireshark 3.2.0 to 3.2.1, 3.0.0 to 3.0.8, and 2.6.0 to 2.6.14, the WiMax DLMAP dissector could crash. This was addressed in plugins/epan/wimax/msg_dlmap.c by validating a length field.",7.5,3.37%,2020-02-27,2021-02-09
