CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2020-12479,N/A,TeamPass 2.1.27.36 allows any authenticated TeamPass user to trigger a PHP file include vulnerability via a crafted HTTP request with sources/users.queries.php newValue directory traversal.,8.8,4.05%,2020-04-29,2020-05-01
CVE-2020-12478,N/A,TeamPass 2.1.27.36 allows an unauthenticated attacker to retrieve files from the TeamPass web root. This may include backups or LDAP debug files.,7.5,14.59%,2020-04-29,2021-07-21
CVE-2020-12477,N/A,The REST API functions in TeamPass 2.1.27.36 allow any user with a valid API token to bypass IP address whitelist restrictions via an X-Forwarded-For client HTTP header to the getIp function.,7.5,0.92%,2020-04-29,2021-07-21
CVE-2020-12473,N/A,MonoX through 5.1.40.5152 allows admins to execute arbitrary programs by reconfiguring the Converter Executable setting from ffmpeg.exe to a different program.,9.0,0.43%,2020-04-29,2021-07-21
CVE-2020-12472,N/A,"MonoX through 5.1.40.5152 allows stored XSS via User Status, Blog Comments, or Blog Description.",5.4,0.21%,2020-04-29,2020-05-04
CVE-2020-12471,N/A,"MonoX through 5.1.40.5152 allows remote code execution via HTML5Upload.ashx or Pages/SocialNetworking/lng/en-US/PhotoGallery.aspx because of deserialization in ModuleGallery.HTML5Upload, ModuleGallery.SilverLightUploadModule, HTML5Upload, and SilverLightUploadHandler.",9.8,1.99%,2020-04-29,2020-05-04
CVE-2020-12470,N/A,MonoX through 5.1.40.5152 allows administrators to execute arbitrary code by modifying an ASPX template.,7.2,0.99%,2020-04-29,2020-05-04
CVE-2020-12469,N/A,admin/blocks.php in Subrion CMS through 4.2.1 allows PHP Object Injection (with resultant file deletion) via serialized data in the subpages value within a block to blocks/edit.,6.5,0.15%,2020-04-29,2020-05-05
CVE-2020-12468,N/A,Subrion CMS 4.2.1 allows CSV injection via a phrase value within a language. This is related to phrases/add/ and languages/download/.,7.8,0.20%,2020-04-29,2020-05-01
CVE-2020-12467,N/A,Subrion CMS 4.2.1 allows session fixation via an alphanumeric value in a session cookie.,6.5,0.20%,2020-04-29,2020-05-01
CVE-2020-12465,N/A,"An array overflow was discovered in mt76_add_fragment in drivers/net/wireless/mediatek/mt76/dma.c in the Linux kernel before 5.5.10, aka CID-b102f0c522cf. An oversized packet with too many rx fragments can corrupt memory of adjacent pages.",7.2,0.18%,2020-04-29,2023-10-12
CVE-2020-12464,N/A,"usb_sg_cancel in drivers/usb/core/message.c in the Linux kernel before 5.6.8 has a use-after-free because a transfer occurs without a reference, aka CID-056ad39ee925.",7.2,0.08%,2020-04-29,2023-10-12
CVE-2020-12462,N/A,The ninja-forms plugin before 3.4.24.2 for WordPress allows CSRF with resultant XSS.,6.1,0.19%,2020-04-29,2020-05-06
CVE-2020-12461,N/A,PHP-Fusion 9.03.50 allows SQL Injection because maincore.php has an insufficient protection mechanism. An attacker can develop a crafted payload that can be inserted into the sort_order GET parameter on the members.php members search page. This parameter allows for control over anything after the ORDER BY clause in the SQL query.,8.8,0.10%,2020-04-29,2020-05-05
CVE-2020-12459,N/A,"In certain Red Hat packages for Grafana 6.x through 6.3.6, the configuration files /etc/grafana/grafana.ini and /etc/grafana/ldap.toml (which contain a secret_key and a bind_password) are world readable.",5.5,0.09%,2020-04-29,2022-04-26
CVE-2020-12458,N/A,"An information-disclosure flaw was found in Grafana through 6.7.3. The database directory /var/lib/grafana and database file /var/lib/grafana/grafana.db are world readable. This can result in exposure of sensitive information (e.g., cleartext or encrypted datasource passwords).",5.5,0.09%,2020-04-29,2022-04-26
CVE-2020-12447,N/A,"A Local File Inclusion (LFI) issue on Onkyo TX-NR585 1000-0000-000-0008-0000 devices allows remote unauthenticated users on the network to read sensitive files via %2e%2e%2f directory traversal, as demonstrated by reading /etc/shadow.",7.5,49.22%,2020-04-29,2020-05-11
CVE-2020-12446,N/A,"The ene.sys driver in G.SKILL Trident Z Lighting Control through 1.00.08 exposes mapping and un-mapping of physical memory, reading and writing to Model Specific Register (MSR) registers, and input from and output to I/O ports to local non-privileged users. This leads to privilege escalation to NT AUTHORITY\SYSTEM.",7.8,0.01%,2020-04-29,2021-07-21
CVE-2020-12443,N/A,"BigBlueButton before 2.2.6 allows remote attackers to read arbitrary files because the presfilename (lowercase) value can be a .pdf filename while the presFilename (mixed case) value has a ../ sequence. This can be leveraged for privilege escalation via a directory traversal to bigbluebutton.properties. NOTE: this issue exists because of an ineffective mitigation to CVE-2020-12112 in which there was an attempted fix within an NGINX configuration file, without considering that the relevant part of NGINX is case-insensitive.",9.8,0.37%,2020-04-29,2020-05-06
CVE-2020-12442,N/A,"Ivanti Avalanche 6.3 allows a SQL injection that is vaguely associated with the Apache HTTP Server, aka Bug 683250.",9.8,11.10%,2020-04-28,2020-05-01
