CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2022-24266,N/A,Cuppa CMS v1.0 was discovered to contain a SQL injection vulnerability in /administrator/components/table_manager/ via the order_by parameter.,7.8,47.22%,2022-01-31,2022-02-03
CVE-2022-24265,N/A,Cuppa CMS v1.0 was discovered to contain a SQL injection vulnerability in /administrator/components/menu/ via the path=component/menu/&menu_filter=3 parameter.,7.8,42.59%,2022-01-31,2022-02-03
CVE-2022-24264,N/A,Cuppa CMS v1.0 was discovered to contain a SQL injection vulnerability in /administrator/components/table_manager/ via the search_word parameter.,7.8,42.59%,2022-01-31,2022-02-03
CVE-2022-24263,N/A,Hospital Management System v4.0 was discovered to contain a SQL injection vulnerability in /Hospital-Management-System-master/func.php via the email parameter.,9.8,2.04%,2022-01-31,2023-11-14
CVE-2022-24130,N/A,"xterm through Patch 370, when Sixel support is enabled, allows attackers to trigger a buffer overflow in set_sixel in graphics_sixel.c via crafted text.",5.5,0.15%,2022-01-31,2022-08-19
CVE-2022-24124,N/A,"The query API in Casdoor before 1.13.1 has a SQL injection vulnerability related to the field and value parameters, as demonstrated by api/get-organizations.",7.5,81.16%,2022-01-29,2022-04-05
CVE-2022-24123,N/A,MarkText through 0.16.3 does not sanitize the input of a mermaid block before rendering. This could lead to Remote Code Execution via a .md file containing a mutation Cross-Site Scripting (XSS) payload.,9.0,1.30%,2022-01-29,2022-02-04
CVE-2022-24122,N/A,"kernel/ucount.c in the Linux kernel 5.14 through 5.16.4, when unprivileged user namespaces are enabled, allows a use-after-free and privilege escalation because a ucounts object can outlive its namespace.",7.8,0.06%,2022-01-29,2023-12-28
CVE-2022-24071,N/A,A Built-in extension in Whale browser before 3.12.129.46 allows attackers to compromise the rendering process which could lead to controlling browser internal APIs.,4.3,0.21%,2022-01-28,2022-02-02
CVE-2022-24032,N/A,Adenza AxiomSL ControllerView through 10.8.1 is vulnerable to user enumeration. An attacker can identify valid usernames on the platform because a failed login attempt produces a different error message when the username is valid.,5.3,0.08%,2022-01-30,2022-02-04
CVE-2022-23993,N/A,"/usr/local/www/pkg.php in pfSense CE before 2.6.0 and pfSense Plus before 22.01 uses $_REQUEST['pkg_filter'] in a PHP echo call, causing XSS.",6.1,0.31%,2022-01-26,2022-04-29
CVE-2022-23990,N/A,Expat (aka libexpat) before 2.4.4 has an integer overflow in the doProlog function.,7.5,2.49%,2022-01-26,2022-10-31
CVE-2022-23979,N/A,Authenticated (admin+) Stored Cross-Site Scripting (XSS) vulnerability discovered in Ultimate Reviews WordPress plugin (versions <= 3.0.15).,4.8,0.32%,2022-01-28,2025-02-20
CVE-2022-23968,N/A,"Xerox VersaLink devices on specific versions of firmware before 2022-01-26 allow remote attackers to brick the device via a crafted TIFF file in an unauthenticated HTTP POST request. There is a permanent denial of service because image parsing causes a reboot, but image parsing is restarted as soon as the boot process finishes. However, this boot loop can be resolved by a field technician. The TIFF file must have an incomplete Image Directory. Affected firmware versions include xx.42.01 and xx.50.61. NOTE: the 2022-01-24 NeoSmart article included ""believed to affect all previous and later versions as of the date of this posting"" but a 2022-01-26 vendor statement reports ""the latest versions of firmware are not vulnerable to this issue.""",7.8,0.82%,2022-01-26,2022-02-03
CVE-2022-23959,N/A,"In Varnish Cache before 6.6.2 and 7.x before 7.0.2, Varnish Cache 6.0 LTS before 6.0.10, and and Varnish Enterprise (Cache Plus) 4.1.x before 4.1.11r6 and 6.0.x before 6.0.9r4, request smuggling can occur for HTTP/1 connections.",9.1,0.21%,2022-01-26,2022-08-02
CVE-2022-23945,N/A,Missing authentication on ShenYu Admin when register by HTTP. This issue affected Apache ShenYu 2.4.0 and 2.4.1.,7.5,1.13%,2022-01-25,2022-02-01
CVE-2022-23944,N/A,User can access /plugin api without authentication. This issue affected Apache ShenYu 2.4.0 and 2.4.1.,9.1,90.71%,2022-01-25,2022-02-01
CVE-2022-23935,N/A,"lib/Image/ExifTool.pm in ExifTool before 12.38 mishandles a $file =~ /\|$/ check, leading to command injection.",7.8,28.59%,2022-01-25,2022-05-19
CVE-2022-23889,N/A,"The comment function in YzmCMS v6.3 was discovered as being able to be operated concurrently, allowing attackers to create an unusually large number of comments.",5.3,0.22%,2022-01-28,2022-02-03
CVE-2022-23888,N/A,YzmCMS v6.3 was discovered to contain a Cross-Site Request Forgey (CSRF) via the component /yzmcms/comment/index/init.html.,8.8,0.36%,2022-01-28,2022-02-02
CVE-2022-23887,N/A,YzmCMS v6.3 was discovered to contain a Cross-Site Request Forgery (CSRF) which allows attackers to arbitrarily delete user accounts via /admin/admin_manage/delete.,6.5,0.18%,2022-01-28,2022-02-02
CVE-2022-23872,N/A,Emlog pro v1.1.1 was discovered to contain a stored cross-site scripting (XSS) vulnerability in the component /admin/configure.php via the parameter footer_info.,4.8,0.31%,2022-01-31,2022-09-30
CVE-2022-23863,N/A,Zoho ManageEngine Desktop Central before 10.1.2137.10 allows an authenticated user to change any user's login password.,6.5,2.95%,2022-01-28,2022-02-02
CVE-2022-23858,N/A,A flaw was found in the REST API. An improperly handled REST API call could allow any logged user to elevate privileges up to the system account. This affects StarWind Command Center build 6003 v2.,9.0,0.33%,2022-01-24,2022-12-09
CVE-2022-23857,N/A,"model/criteria/criteria.go in Navidrome before 0.47.5 is vulnerable to SQL injection attacks when processing crafted Smart Playlists. An authenticated user could abuse this to extract arbitrary data from the database, including the user table (which contains sensitive information such as the users' encrypted passwords).",6.5,0.23%,2022-01-24,2022-01-27
