CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2016-2052,Denial of service,"Multiple unspecified vulnerabilities in HarfBuzz before 1.0.6, as used in Google Chrome before 48.0.2564.82, allow attackers to cause a denial of service or possibly have other impact via crafted data, as demonstrated by a buffer over-read resulting from an inverted length check in hb-ot-font.cc, a different issue than CVE-2015-8947.",7.6,0.46%,2016-01-25,2017-07-01
CVE-2016-2051,Denial of service,"Multiple unspecified vulnerabilities in Google V8 before 4.8.271.17, as used in Google Chrome before 48.0.2564.82, allow attackers to cause a denial of service or possibly have other impact via unknown vectors.",9.8,0.27%,2016-01-25,2016-12-07
CVE-2016-2047,N/A,"The ssl_verify_server_cert function in sql-common/client.c in MariaDB before 5.5.47, 10.0.x before 10.0.23, and 10.1.x before 10.1.10; Oracle MySQL 5.5.48 and earlier, 5.6.29 and earlier, and 5.7.11 and earlier; and Percona Server do not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a ""/CN="" string in a field in a certificate, as demonstrated by ""/OU=/CN=bar.com/CN=foo.com.""",5.9,1.14%,2016-01-27,2019-12-27
CVE-2016-1985,N/A,"HPE Operations Manager 8.x and 9.0 on Windows allows remote attackers to execute arbitrary commands via a crafted serialized Java object, related to the Apache Commons Collections library.",10.0,3.23%,2016-01-30,2017-03-14
CVE-2016-1984,N/A,"The setUpSubtleUserAccount function in /bin/bw on Harman AMX devices before 2016-01-20 has a hardcoded password for the 1MB@tMaN account, which makes it easier for remote attackers to obtain access via a (1) SSH or (2) HTTP session, a different vulnerability than CVE-2015-8362.",10.0,3.69%,2016-01-22,2016-12-06
CVE-2016-1983,N/A,The client_host function in parsers.c in Privoxy before 3.0.24 allows remote attackers to cause a denial of service (invalid read and crash) via an empty HTTP Host header.,7.5,2.06%,2016-01-27,2016-12-06
CVE-2016-1982,N/A,The remove_chunked_transfer_coding function in filters.c in Privoxy before 3.0.24 allows remote attackers to cause a denial of service (invalid read and crash) via crafted chunk-encoded content.,7.5,2.06%,2016-01-27,2016-12-06
CVE-2016-1948,N/A,"Mozilla Firefox before 44.0 on Android does not ensure that HTTPS is used for a lightweight-theme installation, which allows man-in-the-middle attackers to replace a theme's images and colors by modifying the client-server data stream.",5.3,0.23%,2016-01-31,2017-09-10
CVE-2016-1947,N/A,"Mozilla Firefox 43.x mishandles attempts to connect to the Application Reputation service, which makes it easier for remote attackers to trigger an unintended download by leveraging the absence of reputation data.",4.7,0.58%,2016-01-31,2018-10-30
CVE-2016-1946,N/A,"The MoofParser::Metadata function in binding/MoofParser.cpp in libstagefright in Mozilla Firefox before 44.0 does not limit the size of read operations, which might allow remote attackers to cause a denial of service (integer overflow and buffer overflow) or possibly have unspecified other impact via crafted metadata.",10.0,2.94%,2016-01-31,2018-10-30
CVE-2016-1945,N/A,The nsZipArchive function in Mozilla Firefox before 44.0 might allow remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging incorrect use of a pointer during processing of a ZIP archive.,9.3,1.27%,2016-01-31,2018-10-30
CVE-2016-1944,N/A,"The Buffer11::NativeBuffer11::map function in ANGLE, as used in Mozilla Firefox before 44.0, might allow remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors.",10.0,3.39%,2016-01-31,2018-10-30
CVE-2016-1943,N/A,Mozilla Firefox before 44.0 on Android allows remote attackers to spoof the address bar via the scrollTo method.,4.7,0.48%,2016-01-31,2018-10-30
CVE-2016-1942,N/A,Mozilla Firefox before 44.0 allows user-assisted remote attackers to spoof a trailing substring in the address bar by leveraging a user's paste of a (1) wyciwyg: URI or (2) resource: URI.,7.4,0.73%,2016-01-31,2018-10-30
CVE-2016-1941,N/A,"The file-download dialog in Mozilla Firefox before 44.0 on OS X enables a certain button too quickly, which allows remote attackers to conduct clickjacking attacks via a crafted web site that triggers a single-click action in a situation where a double-click action was intended.",6.1,0.35%,2016-01-31,2017-09-10
CVE-2016-1940,N/A,Mozilla Firefox before 44.0 on Android allows remote attackers to spoof the address bar via a data: URL that is mishandled during (1) shortcut opening or (2) BOOKMARK intent processing.,5.3,0.35%,2016-01-31,2017-09-10
CVE-2016-1939,N/A,"Mozilla Firefox before 44.0 stores cookies with names containing vertical tab characters, which allows remote attackers to obtain sensitive information by reading HTTP Cookie headers.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2015-7208.",5.3,0.64%,2016-01-31,2018-10-30
CVE-2016-1938,N/A,"The s_mp_div function in lib/freebl/mpi/mpi.c in Mozilla Network Security Services (NSS) before 3.21, as used in Mozilla Firefox before 44.0, improperly divides numbers, which might make it easier for remote attackers to defeat cryptographic protection mechanisms by leveraging use of the (1) mp_div or (2) mp_exptmod function.",6.5,1.05%,2016-01-31,2018-10-30
CVE-2016-1937,N/A,The protocol-handler dialog in Mozilla Firefox before 44.0 allows remote attackers to conduct clickjacking attacks via a crafted web site that triggers a single-click action in a situation where a double-click action was intended.,6.1,0.43%,2016-01-31,2018-10-30
CVE-2016-1935,N/A,Buffer overflow in the BufferSubData function in Mozilla Firefox before 44.0 and Firefox ESR 38.x before 38.6 allows remote attackers to execute arbitrary code via crafted WebGL content.,9.3,0.97%,2016-01-31,2024-10-22
CVE-2016-1933,N/A,Integer overflow in the image-deinterlacing functionality in Mozilla Firefox before 44.0 allows remote attackers to cause a denial of service (memory consumption or application crash) via a crafted GIF image.,6.5,0.83%,2016-01-31,2018-10-30
CVE-2016-1931,N/A,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 44.0 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via vectors related to uninitialized memory encountered during brotli data compression, and other vectors.",10.0,4.35%,2016-01-31,2018-10-30
CVE-2016-1930,N/A,Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 44.0 and Firefox ESR 38.x before 38.6 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.,10.0,3.39%,2016-01-31,2024-10-22
CVE-2016-1929,N/A,"The XS engine in SAP HANA allows remote attackers to spoof log entries in trace files and consequently cause a denial of service (disk consumption and process crash) via a crafted HTTP request, related to an unspecified debug function, aka SAP Security Note 2241978.",9.3,1.33%,2016-01-20,2018-12-10
CVE-2016-1928,N/A,"Buffer overflow in the XS engine (hdbxsengine) in SAP HANA allows remote attackers to cause a denial of service or execute arbitrary code via a crafted HTTP request, related to JSON, aka SAP Security Note 2241978.",9.8,3.23%,2016-01-20,2018-12-10
