CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-27803,N/A,"A vulnerability was discovered in how p2p/p2p_pd.c in wpa_supplicant before 2.10 processes P2P (Wi-Fi Direct) provision discovery requests. It could result in denial of service or other impact (potentially execution of arbitrary code), for an attacker within radio range.",7.5,0.28%,2021-02-26,2022-05-23
CVE-2021-27799,N/A,ean_leading_zeroes in backend/upcean.c in Zint Barcode Generator 2.9.1 has a stack-based buffer overflow that is reachable from the C API through an application that includes the Zint Barcode Generator library code.,7.5,0.93%,2021-02-26,2021-03-10
CVE-2021-27671,N/A,"An issue was discovered in the comrak crate before 0.9.1 for Rust. XSS can occur because the protection mechanism for data: and javascript: URIs is case-sensitive, allowing (for example) Data: to be used in an attack.",6.1,0.22%,2021-02-25,2021-03-02
CVE-2021-27670,N/A,Appspace 6.2.4 allows SSRF via the api/v1/core/proxy/jsonprequest url parameter.,9.8,91.64%,2021-02-25,2021-03-02
CVE-2021-27645,N/A,"The nameserver caching daemon (nscd) in the GNU C Library (aka glibc or libc6) 2.29 through 2.33, when processing a request for netgroup lookup, may crash due to a double-free, potentially resulting in degraded service or Denial of Service on the local system. This is related to netgroupcache.c.",2.5,0.03%,2021-02-24,2022-11-04
CVE-2021-27583,N/A,"In Directus 8.x through 8.8.1, an attacker can discover whether a user is present in the database through the password reset feature. NOTE: This vulnerability only affects products that are no longer supported by the maintainer",5.3,0.23%,2021-02-23,2024-08-03
CVE-2021-27582,N/A,"org/mitre/oauth2/web/OAuthConfirmationController.java in the OpenID Connect server implementation for MITREid Connect through 1.3.3 contains a Mass Assignment (aka Autobinding) vulnerability. This arises due to unsafe usage of the @ModelAttribute annotation during the OAuth authorization flow, in which HTTP request parameters affect an authorizationRequest.",9.1,0.56%,2021-02-23,2022-12-02
CVE-2021-27579,N/A,"Snow Inventory Agent through 6.7.0 on Windows uses CPUID to report on processor types and versions that may be deployed and in use across an IT environment. A privilege-escalation vulnerability exists if CPUID is enabled, and thus it should be disabled via configuration settings.",7.8,0.06%,2021-02-23,2022-07-12
CVE-2021-27568,N/A,"An issue was discovered in netplex json-smart-v1 through 2015-10-23 and json-smart-v2 through 2.4. An exception is thrown from a function, but it is not caught, as demonstrated by NumberFormatException. When it is not caught, it may cause programs using the library to crash or expose sensitive information.",5.9,0.94%,2021-02-23,2023-02-15
CVE-2021-27564,N/A,"A stored XSS issue exists in Appspace 6.2.4. After a user is authenticated and enters an XSS payload under the groups section of the network tab, it is stored as the group name. Whenever another member visits that group, this payload executes.",5.4,0.24%,2021-02-22,2021-02-26
CVE-2021-27559,N/A,The Contact page in Monica 2.19.1 allows stored XSS via the Nickname field.,5.4,0.19%,2021-02-22,2021-02-23
CVE-2021-27550,N/A,"Polaris Office v9.102.66 is affected by a divide-by-zero error in PolarisOffice.exe and EngineDLL.dll that may cause a local denial of service. To exploit the vulnerability, someone must open a crafted PDF file.",5.5,0.18%,2021-02-23,2021-02-26
CVE-2021-27549,N/A,Genymotion Desktop through 3.2.0 leaks the host's clipboard data to the Android application by default. NOTE: the vendor's position is that this is intended behavior that can be changed through the Settings > Device screen,5.3,0.22%,2021-02-22,2024-08-03
CVE-2021-27516,N/A,URI.js (aka urijs) before 1.19.6 mishandles certain uses of backslash such as http:\/ and interprets the URI as a relative path.,7.5,1.20%,2021-02-22,2022-11-29
CVE-2021-27515,N/A,url-parse before 1.5.0 mishandles certain uses of backslash such as http:\/ and interprets the URI as a relative path.,5.3,0.22%,2021-02-22,2023-02-23
CVE-2021-27514,N/A,"EyesOfNetwork 5.3-10 uses an integer of between 8 and 10 digits for the session ID, which might be leveraged for brute-force authentication bypass (such as in CVE-2021-27513 exploitation).",9.8,13.67%,2021-02-22,2021-02-26
CVE-2021-27513,N/A,"The module admin_ITSM in EyesOfNetwork 5.3-10 allows remote authenticated users to upload arbitrary .xml.php files because it relies on ""le filtre userside.""",8.8,17.84%,2021-02-22,2021-02-26
CVE-2021-27509,N/A,"In Visualware MyConnection Server before 11.0b build 5382, each published report is not associated with its own access code.",7.5,0.28%,2021-02-19,2021-03-01
CVE-2021-27405,N/A,A ReDoS (regular expression denial of service) flaw was found in the @progfay/scrapbox-parser package before 6.0.3 for Node.js.,7.5,0.56%,2021-02-19,2021-03-30
CVE-2021-27404,N/A,Askey RTF8115VW BR_SV_g11.11_RTF_TEF001_V6.54_V014 devices allow injection of a Host HTTP header.,6.1,0.16%,2021-02-19,2021-02-25
CVE-2021-27403,N/A,Askey RTF8115VW BR_SV_g11.11_RTF_TEF001_V6.54_V014 devices allow cgi-bin/te_acceso_router.cgi curWebPage XSS.,6.1,0.69%,2021-02-19,2021-02-25
CVE-2021-27379,N/A,"An issue was discovered in Xen through 4.11.x, allowing x86 Intel HVM guest OS users to achieve unintended read/write DMA access, and possibly cause a denial of service (host OS crash) or gain privileges. This occurs because a backport missed a flush, and thus IOMMU updates were not always correct. NOTE: this issue exists because of an incomplete fix for CVE-2020-15565.",7.8,0.29%,2021-02-18,2022-05-27
CVE-2021-27378,N/A,"An issue was discovered in the rand_core crate before 0.6.2 for Rust. Because read_u32_into and read_u64_into mishandle certain buffer-length checks, a random number generator may be seeded with too little data.",9.8,0.47%,2021-02-18,2022-07-12
CVE-2021-27377,N/A,"An issue was discovered in the yottadb crate before 1.2.0 for Rust. For some memory-allocation patterns, ydb_subscript_next_st and ydb_subscript_prev_st have a use-after-free.",9.8,0.51%,2021-02-18,2021-02-25
