CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-44429,N/A,"Serva 4.4.0 allows remote attackers to cause a denial of service (daemon crash) via a TFTP read (RRQ) request, aka opcode 1, a related issue to CVE-2013-0145.",7.5,0.54%,2021-11-29,2021-11-30
CVE-2021-44428,N/A,"Pinkie 2.15 allows remote attackers to cause a denial of service (daemon crash) via a TFTP read (RRQ) request, aka opcode 1.",7.5,0.86%,2021-11-29,2021-11-30
CVE-2021-44427,N/A,"An unauthenticated SQL Injection vulnerability in Rosario Student Information System (aka rosariosis) before 8.1.1 allows remote attackers to execute PostgreSQL statements (e.g., SELECT, INSERT, UPDATE, and DELETE) through /Side.php via the syear parameter.",9.8,80.26%,2021-11-29,2021-11-30
CVE-2021-44230,N/A,"PortSwigger Burp Suite Enterprise Edition before 2021.11 on Windows has weak file permissions for the embedded H2 database, which might lead to privilege escalation. This issue can be exploited by an adversary who has already compromised a valid Windows account on the server via separate means. In this scenario, the compromised account may have inherited read access to sensitive configuration, database, and log files.",6.5,0.20%,2021-11-30,2021-12-01
CVE-2021-44225,N/A,"In Keepalived through 2.2.4, the D-Bus policy does not sufficiently restrict the message destination, allowing any user to inspect and manipulate any property. This leads to access-control bypass in some situations in which an unrelated D-Bus system service has a settable (writable) property",5.5,0.07%,2021-11-26,2023-04-10
CVE-2021-44223,N/A,WordPress before 5.8 lacks support for the Update URI plugin header. This makes it easier for remote attackers to execute arbitrary code via a supply-chain attack against WordPress installations that use any plugin for which the slug satisfies the naming constraints of the WordPress.org Plugin Directory but is not yet present in that directory.,9.8,43.00%,2021-11-25,2021-11-30
CVE-2021-44219,N/A,Gin-Vue-Admin before 2.4.6 mishandles a SQL database.,9.8,0.34%,2021-11-24,2021-11-30
CVE-2021-44203,N/A,"Stored cross-site scripting (XSS) was possible in protection plan details. The following products are affected: Acronis Cyber Protect 15 (Windows, Linux) before build 28035",5.4,0.41%,2021-11-29,2021-11-30
CVE-2021-44202,N/A,"Stored cross-site scripting (XSS) was possible in activity details. The following products are affected: Acronis Cyber Protect 15 (Windows, Linux) before build 28035",5.4,0.41%,2021-11-29,2021-11-30
CVE-2021-44201,N/A,"Cross-site scripting (XSS) was possible in notification pop-ups. The following products are affected: Acronis Cyber Protect 15 (Windows, Linux) before build 28035",6.1,0.43%,2021-11-29,2021-11-30
CVE-2021-44200,N/A,"Self cross-site scripting (XSS) was possible on devices page. The following products are affected: Acronis Cyber Protect 15 (Windows, Linux) before build 28035",5.4,0.41%,2021-11-29,2021-11-30
CVE-2021-44199,N/A,"DLL hijacking could lead to denial of service. The following products are affected: Acronis Cyber Protect 15 (Windows) before build 28035, Acronis Agent (Windows) before build 27305, Acronis Cyber Protect Home Office (Windows) before build 39612",5.5,0.05%,2021-11-29,2021-11-30
CVE-2021-44198,N/A,DLL hijacking could lead to local privilege escalation. The following products are affected: Acronis Cyber Protect 15 (Windows) before build 28035,7.8,0.05%,2021-11-29,2021-11-30
CVE-2021-44150,N/A,The client in tusdotnet through 2.5.0 relies on SHA-1 to prevent spoofing of file content.,7.5,0.11%,2021-11-22,2021-11-26
CVE-2021-44147,N/A,An XML External Entity issue in Claris FileMaker Pro and Server (including WebDirect) before 19.4.1 allows a remote attacker to disclose local files via a crafted XML/Excel document and perform server-side request forgery attacks.,5.5,0.30%,2021-11-22,2021-11-23
CVE-2021-44144,N/A,"Croatia Control Asterix 2.8.1 has a heap-based buffer over-read, with additional details to be disclosed at a later date.",9.1,0.34%,2021-11-22,2021-11-24
CVE-2021-44143,N/A,"A flaw was found in mbsync in isync 1.4.0 through 1.4.3. Due to an unchecked condition, a malicious or compromised IMAP server could use a crafted mail message that lacks headers (i.e., one that starts with an empty line) to provoke a heap overflow, which could conceivably be exploited for remote code execution.",9.8,4.16%,2021-11-22,2022-10-25
CVE-2021-44140,N/A,"Remote attackers may delete arbitrary files in a system hosting a JSPWiki instance, versions up to 2.11.0.M8, by using a carefuly crafted http request on logout, given that those files are reachable to the user running the JSPWiki instance. Apache JSPWiki users should upgrade to 2.11.0 or later.",9.1,1.92%,2021-11-24,2021-11-29
CVE-2021-44094,N/A,"ZrLog 2.2.2 has a remote command execution vulnerability at plugin download function, it could execute any JAR file",7.8,1.20%,2021-11-28,2021-11-29
CVE-2021-44093,N/A,"A Remote Command Execution vulnerability on the background in zrlog 2.2.2, at the upload avatar function, could bypass the original limit, upload the JSP file to get a WebShell",9.8,4.52%,2021-11-28,2021-11-29
CVE-2021-44079,N/A,"In the wazuh-slack active response script in Wazuh 4.2.x before 4.2.5, untrusted user agents are passed to a curl command line, potentially resulting in remote code execution.",9.8,8.31%,2021-11-22,2021-12-14
CVE-2021-44077,N/A,"Zoho ManageEngine ServiceDesk Plus before 11306, ServiceDesk Plus MSP before 10530, and SupportCenter Plus before 11014 are vulnerable to unauthenticated remote code execution. This is related to /RestAPI URLs in a servlet, and ImportTechnicians in the Struts configuration.",9.8,94.33%,2021-11-29,2025-03-14
CVE-2021-44038,N/A,An issue was discovered in Quagga through 1.2.4. Unsafe chown/chmod operations in the suggested spec file allow users (with control of the non-root-owned directory /etc/quagga) to escalate their privileges to root upon package installation or update.,7.8,0.20%,2021-11-19,2022-07-12
CVE-2021-44037,N/A,Team Password Manager (aka TeamPasswordManager) before 10.135.236 allows password-reset poisoning.,7.5,0.20%,2021-11-19,2021-11-22
CVE-2021-44036,N/A,Team Password Manager (aka TeamPasswordManager) before 10.135.236 has a CSRF vulnerability during import.,8.8,0.14%,2021-11-19,2021-11-22
