CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-34258,N/A,"An issue was discovered in BMC Patrol before 22.1.00. The agent's configuration can be remotely queried. This configuration contains the Patrol account password, encrypted with a default AES key. This account can then be used to achieve remote code execution.",7.5,0.40%,2023-05-31,2025-01-08
CVE-2023-34257,N/A,"An issue was discovered in BMC Patrol through 23.1.00. The agent's configuration can be remotely modified (and, by default, authentication is not required). Some configuration fields related to SNMP (e.g., masterAgentName or masterAgentStartLine) result in code execution when the agent is restarted. NOTE: the vendor's perspective is ""These are not vulnerabilities for us as we have provided the option to implement the authentication.""",9.8,0.65%,2023-05-31,2025-01-10
CVE-2023-34256,N/A,"An issue was discovered in the Linux kernel before 6.3.3. There is an out-of-bounds read in crc16 in lib/crc16.c when called from fs/ext4/super.c because ext4_group_desc_csum does not properly check an offset. NOTE: this is disputed by third parties because the kernel is not intended to defend against attackers with the stated ""When modifying the block device while it is mounted by the filesystem"" access.",5.5,0.06%,2023-05-31,2025-03-11
CVE-2023-34229,N/A,In JetBrains TeamCity before 2023.05 stored XSS in GitLab Connection page was possible,5.4,56.97%,2023-05-31,2023-06-07
CVE-2023-34228,N/A,In JetBrains TeamCity before 2023.05 authentication checks were missing – 2FA was not checked for some sensitive account actions,6.5,0.01%,2023-05-31,2023-06-07
CVE-2023-34227,N/A,In JetBrains TeamCity before 2023.05 a specific endpoint was vulnerable to brute force attacks,7.5,0.01%,2023-05-31,2023-06-02
CVE-2023-34226,N/A,In JetBrains TeamCity before 2023.05 reflected XSS in the Subscriptions page was possible,6.1,25.64%,2023-05-31,2023-06-02
CVE-2023-34225,N/A,In JetBrains TeamCity before 2023.05 stored XSS in the NuGet feed page was possible,5.4,56.97%,2023-05-31,2023-06-02
CVE-2023-34224,N/A,In JetBrains TeamCity before 2023.05 open redirect during oAuth configuration was possible,4.8,0.01%,2023-05-31,2023-06-02
CVE-2023-34223,N/A,"In JetBrains TeamCity before 2023.05 parameters of the ""password"" type from build dependencies could be logged in some cases",5.3,0.00%,2023-05-31,2023-06-02
CVE-2023-34222,N/A,In JetBrains TeamCity before 2023.05 possible XSS in the Plugin Vendor URL was possible,6.1,25.64%,2023-05-31,2023-06-02
CVE-2023-34221,N/A,In JetBrains TeamCity before 2023.05 stored XSS in the Show Connection page was possible,5.4,56.97%,2023-05-31,2023-06-02
CVE-2023-34220,N/A,In JetBrains TeamCity before 2023.05 stored XSS in the Commit Status Publisher window was possible,5.4,56.97%,2023-05-31,2023-06-02
CVE-2023-34219,N/A,In JetBrains TeamCity before 2023.05 improper permission checks allowed users without appropriate permissions to edit Build Configuration settings via REST API,4.3,0.01%,2023-05-31,2023-06-02
CVE-2023-34218,N/A,In JetBrains TeamCity before 2023.05 bypass of permission checks allowing to perform admin actions was possible,9.8,0.14%,2023-05-31,2023-06-06
CVE-2023-34205,N/A,"In Moov signedxml through 1.0.0, parsing the raw XML (as received) can result in different output than parsing the canonicalized XML. Thus, signature validation can be bypassed via a Signature Wrapping attack (aka XSW).",9.1,0.10%,2023-05-30,2025-01-10
CVE-2023-34204,N/A,"imapsync through 2.229 uses predictable paths under /tmp and /var/tmp in its default mode of operation. Both of these are typically world-writable, and thus (for example) an attacker can modify imapsync's cache and overwrite files belonging to the user who runs it.",6.5,0.43%,2023-05-30,2025-01-10
CVE-2023-34153,N/A,A vulnerability was found in ImageMagick. This security flaw causes a shell command injection vulnerability via video:vsync or video:pixel-format options in VIDEO encoding/decoding.,7.8,0.28%,2023-05-30,2025-01-10
CVE-2023-34152,N/A,A vulnerability was found in ImageMagick. This security flaw cause a remote code execution vulnerability in OpenBlob with --enable-pipes configured.,9.8,65.27%,2023-05-30,2025-01-13
CVE-2023-34151,N/A,"A vulnerability was found in ImageMagick. This security flaw ouccers as an undefined behaviors of casting double to size_t in svg, mvg and other coders (recurring bugs of CVE-2022-32546).",5.5,0.08%,2023-05-30,2024-12-02
CVE-2023-34088,N/A,"Collabora Online is a collaborative online office suite. A stored cross-site scripting (XSS) vulnerability was found in Collabora Online prior to versions 22.05.13, 21.11.9.1, and 6.4.27. An attacker could create a document with an XSS payload as a document name. Later, if an administrator opened the admin console and navigated to the history page, the document name was injected as unescaped HTML and executed as a script inside the context of the admin console. The administrator JSON web token (JWT) used for the websocket connection could be leaked through this flaw. Users should upgrade to Collabora Online 22.05.13 or higher; Collabora Online 21.11.9.1 or higher; Collabora Online 6.4.27 or higher to receive a patch.",8.7,0.25%,2023-05-31,2023-06-08
CVE-2023-33983,N/A,The Introduction Client in Briar through 1.5.3 does not implement out-of-band verification for the public keys of introducees. An introducer can launch man-in-the-middle attacks against later private communication between two introduced parties.,7.4,0.17%,2023-05-24,2025-01-16
CVE-2023-33982,N/A,Bramble Handshake Protocol (BHP) in Briar before 1.5.3 is not forward secure: eavesdroppers can decrypt network traffic between two accounts if they later compromise both accounts. NOTE: the eavesdropping is typically impractical because BHP runs over an encrypted session that uses the Tor hidden service protocol.,5.9,0.13%,2023-05-24,2025-01-16
CVE-2023-33981,N/A,"Briar before 1.4.22 allows attackers to spoof other users' messages in a blog, forum, or private group, but each spoofed message would need to be an exact duplicate of a legitimate message displayed alongside the spoofed one.",6.5,0.10%,2023-05-24,2025-01-16
CVE-2023-33980,N/A,Bramble Synchronisation Protocol (BSP) in Briar before 1.4.22 allows attackers to cause a denial of service (repeated application crashes) via a series of long messages to a contact.,7.5,0.40%,2023-05-24,2025-01-16
