CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2023-41751,N/A,Sensitive information disclosure due to improper token expiration validation. The following products are affected: Acronis Agent (Windows) before build 32047.,6.3,0.04%,2023-08-31,2023-09-06
CVE-2023-41750,N/A,"Sensitive information disclosure due to missing authorization. The following products are affected: Acronis Agent (Linux, macOS, Windows) before build 32047.",5.5,0.05%,2023-08-31,2023-09-06
CVE-2023-41749,N/A,"Sensitive information disclosure due to excessive collection of system information. The following products are affected: Acronis Agent (Windows) before build 32047, Acronis Cyber Protect 15 (Windows) before build 35979.",7.5,0.14%,2023-08-31,2023-09-06
CVE-2023-41748,N/A,Remote command execution due to improper input validation. The following products are affected: Acronis Cloud Manager (Windows) before build 6.2.23089.203.,9.8,1.19%,2023-08-31,2023-09-06
CVE-2023-41747,N/A,Sensitive information disclosure due to unauthenticated path traversal. The following products are affected: Acronis Cloud Manager (Windows) before build 6.2.23089.203.,6.5,0.18%,2023-08-31,2024-09-18
CVE-2023-41746,N/A,Remote command execution due to improper input validation. The following products are affected: Acronis Cloud Manager (Windows) before build 6.2.23089.203.,9.8,1.19%,2023-08-31,2023-09-06
CVE-2023-41745,N/A,"Sensitive information disclosure due to excessive collection of system information. The following products are affected: Acronis Agent (Linux, macOS, Windows) before build 30991, Acronis Cyber Protect 15 (Linux, macOS, Windows) before build 35979.",6.1,0.05%,2023-08-31,2023-09-06
CVE-2023-41744,N/A,"Local privilege escalation due to unrestricted loading of unsigned libraries. The following products are affected: Acronis Agent (macOS) before build 30600, Acronis Cyber Protect 15 (macOS) before build 35979.",7.8,0.02%,2023-08-31,2023-09-06
CVE-2023-41743,N/A,"Local privilege escalation due to insecure driver communication port permissions. The following products are affected: Acronis Cyber Protect Home Office (Windows) before build 40278, Acronis Agent (Windows) before build 31637, Acronis Cyber Protect 15 (Windows) before build 35979.",8.8,0.02%,2023-08-31,2023-09-06
CVE-2023-41742,N/A,"Excessive attack surface due to binding to an unrestricted IP address. The following products are affected: Acronis Agent (Linux, macOS, Windows) before build 30430, Acronis Cyber Protect 15 (Linux, macOS, Windows) before build 35979.",7.5,0.21%,2023-08-31,2023-09-07
CVE-2023-41741,N/A,Exposure of sensitive information to an unauthorized actor vulnerability in cgi component in Synology Router Manager (SRM) before 1.3.1-9346-6 allows remote attackers to obtain sensitive information via unspecified vectors.,7.5,0.23%,2023-08-31,2023-09-06
CVE-2023-41740,N/A,Improper limitation of a pathname to a restricted directory ('Path Traversal') vulnerability in cgi component in Synology Router Manager (SRM) before 1.3.1-9346-6 allows remote attackers to read specific files via unspecified vectors.,5.3,0.20%,2023-08-31,2023-09-06
CVE-2023-41739,N/A,Uncontrolled resource consumption vulnerability in File Functionality in Synology Router Manager (SRM) before 1.3.1-9346-6 allows remote authenticated users to conduct denial-of-service attacks via unspecified vectors.,6.5,0.47%,2023-08-31,2023-09-06
CVE-2023-41738,N/A,Improper neutralization of special elements used in an OS command ('OS Command Injection') vulnerability in Directory Domain Functionality in Synology Router Manager (SRM) before 1.3.1-9346-6 allows remote authenticated users to execute arbitrary commands via unspecified vectors.,8.8,0.55%,2023-08-31,2023-09-06
CVE-2023-41717,N/A,Inappropriate file type control in Zscaler Proxy versions 3.6.1.25 and prior allows local attackers to bypass file download/upload restrictions.,5.5,0.42%,2023-08-31,2023-09-07
CVE-2023-41642,N/A,Multiple reflected cross-site scripting (XSS) vulnerabilities in the ErroreNonGestito.aspx component of GruppoSCAI RealGimm 1.1.37p38 allow attackers to execute arbitrary Javascript in the context of a victim user's browser via a crafted payload injected into the VIEWSTATE parameter.,6.1,4.84%,2023-08-31,2023-09-06
CVE-2023-41640,N/A,An improper error handling vulnerability in the component ErroreNonGestito.aspx of GruppoSCAI RealGimm 1.1.37p38 allows attackers to obtain sensitive technical information via a crafted SQL query.,8.8,0.43%,2023-08-31,2023-09-11
CVE-2023-41638,N/A,An arbitrary file upload vulnerability in the Gestione Documentale module of GruppoSCAI RealGimm 1.1.37p38 allows attackers to execute arbitrary code via uploading a crafted file.,8.8,0.74%,2023-08-31,2023-09-05
CVE-2023-41637,N/A,An arbitrary file upload vulnerability in the Carica immagine function of GruppoSCAI RealGimm 1.1.37p38 allows attackers to execute arbitrary code via uploading a crafted HTML file.,9.8,2.13%,2023-08-31,2023-09-06
CVE-2023-41636,N/A,A SQL injection vulnerability in the Data Richiesta dal parameter of GruppoSCAI RealGimm v1.1.37p38 allows attackers to access the database and execute arbitrary commands via a crafted SQL query.,9.8,0.63%,2023-08-31,2023-09-06
CVE-2023-41635,N/A,A XML External Entity (XXE) vulnerability in the VerifichePeriodiche.aspx component of GruppoSCAI RealGimm v1.1.37p38 allows attackers to read any file in the filesystem via supplying a crafted XML file.,6.5,0.35%,2023-08-31,2023-09-11
CVE-2023-41563,N/A,Tenda AC9 V3.0 V15.03.06.42_multi and Tenda AC5 US_AC5V1.0RTL_V15.03.06.28 were discovered to contain a stack overflow via parameter mac at url /goform/GetParentControlInfo.,9.8,0.35%,2023-08-30,2023-09-01
CVE-2023-41562,N/A,"Tenda AC7 V1.0 V15.03.06.44, Tenda AC9 V3.0 V15.03.06.42_multi, and Tenda AC5 US_AC5V1.0RTL_V15.03.06.28 were discovered to contain a stack overflow via parameter time at url /goform/PowerSaveSet.",9.8,0.35%,2023-08-30,2023-09-01
CVE-2023-41561,N/A,Tenda AC9 V3.0 V15.03.06.42_multi and Tenda AC5 US_AC5V1.0RTL_V15.03.06.28 were discovered to contain a stack overflow via parameter startIp and endIp at url /goform/SetPptpServerCfg.,9.8,0.35%,2023-08-30,2023-09-01
CVE-2023-41560,N/A,Tenda AC9 V3.0 V15.03.06.42_multi was discovered to contain a stack overflow via parameter firewallEn at url /goform/SetFirewallCfg.,9.8,0.35%,2023-08-30,2023-09-01
