CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2021-26308,N/A,"An issue was discovered in the marc crate before 2.0.0 for Rust. A user-provided Read implementation can gain access to the old contents of newly allocated memory, violating soundness.",7.5,0.29%,2021-01-29,2021-02-03
CVE-2021-26307,N/A,"An issue was discovered in the raw-cpuid crate before 9.0.0 for Rust. It allows __cpuid_count() calls even if the processor does not support the CPUID instruction, which is unsound and causes a deterministic crash.",5.5,0.05%,2021-01-29,2022-07-12
CVE-2021-26306,N/A,An issue was discovered in the raw-cpuid crate before 9.0.0 for Rust. It has unsound transmute calls within as_string() methods.,7.5,0.39%,2021-01-29,2022-07-12
CVE-2021-26305,N/A,"An issue was discovered in Deserializer::read_vec in the cdr crate before 0.2.4 for Rust. A user-provided Read implementation can gain access to the old contents of newly allocated heap memory, violating soundness.",9.8,0.50%,2021-01-29,2021-02-04
CVE-2021-26304,N/A,PHPGurukul Daily Expense Tracker System 1.0 is vulnerable to stored XSS via the add-expense.php Item parameter.,5.4,0.18%,2021-01-29,2021-02-01
CVE-2021-26303,N/A,PHPGurukul Daily Expense Tracker System 1.0 is vulnerable to stored XSS via the user-profile.php Full Name field.,6.1,0.21%,2021-01-29,2021-01-29
CVE-2021-26276,N/A,scripts/cli.js in the GoDaddy node-config-shield (aka Config Shield) package before 0.2.2 for Node.js calls eval when processing a set command. NOTE: the vendor reportedly states that this is not a vulnerability. The set command was not intended for use with untrusted data,5.3,0.24%,2021-01-27,2024-08-03
CVE-2021-26272,N/A,"It was possible to execute a ReDoS-type attack inside CKEditor 4 before 4.16 by persuading a victim to paste crafted URL-like text into the editor, and then press Enter or Space (in the Autolink plugin).",6.5,0.45%,2021-01-26,2022-03-01
CVE-2021-26271,N/A,It was possible to execute a ReDoS-type attack inside CKEditor 4 before 4.16 by persuading a victim to paste crafted text into the Styles input of specific dialogs (in the Advanced Tab for Dialogs plugin).,6.5,0.33%,2021-01-26,2021-12-01
CVE-2021-26267,N/A,cPanel before 92.0.9 allows a MySQL user (who has an old-style password hash) to bypass suspension (SEC-579).,7.5,0.24%,2021-01-26,2021-02-03
CVE-2021-26266,N/A,cPanel before 92.0.9 allows a Reseller to bypass the suspension lock (SEC-578).,7.5,0.24%,2021-01-26,2021-02-03
CVE-2021-26118,N/A,While investigating ARTEMIS-2964 it was found that the creation of advisory messages in the OpenWire protocol head of Apache ActiveMQ Artemis 2.15.0 bypassed policy based access control for the entire session. Production of advisory messages was not subject to access control in error.,7.5,1.01%,2021-01-27,2022-08-01
CVE-2021-26117,N/A,"The optional ActiveMQ LDAP login module can be configured to use anonymous access to the LDAP server. In this case, for Apache ActiveMQ Artemis prior to version 2.16.0 and Apache ActiveMQ prior to versions 5.16.1 and 5.15.14, the anonymous context is used to verify a valid users password in error, resulting in no check on the password.",7.5,15.22%,2021-01-27,2023-11-20
CVE-2021-26067,N/A,"Affected versions of Atlassian Bamboo allow an unauthenticated remote attacker to view a stack trace that may reveal the path for the home directory in disk and if certain files exists on the tmp directory, via a Sensitive Data Exposure vulnerability in the /chart endpoint. The affected versions are before version 7.2.2.",5.3,0.79%,2021-01-28,2021-02-04
CVE-2021-26026,N/A,PlugIns\IDE_ACDStd.apl in ACDSee Professional 2021 14.0 1721 has a User Mode Write Access Violation starting at IDE_ACDStd!JPEGTransW+0x000000000000c7f4 via a crafted BMP image.,7.8,0.17%,2021-01-26,2021-02-03
CVE-2021-26025,N/A,PlugIns\IDE_ACDStd.apl in ACDSee Professional 2021 14.0 1721 has a User Mode Write Access Violation starting at IDE_ACDStd!zlibVersion+0x0000000000004e5e via a crafted BMP image.,7.8,0.17%,2021-01-26,2021-02-03
CVE-2021-25910,N/A,Improper Authentication vulnerability in the cookie parameter of ZIV AUTOMATION 4CCT-EA6-334126BF allows a local attacker to perform modifications in several parameters of the affected device as an authenticated user.,8.0,0.07%,2021-01-29,2021-02-05
CVE-2021-25909,N/A,"ZIV Automation 4CCT-EA6-334126BF firmware version 3.23.80.27.36371, allows an unauthenticated, remote attacker to cause a denial of service condition on the device. An attacker could exploit this vulnerability by sending specific packets to the port 7919.",8.6,0.37%,2021-01-29,2021-02-05
CVE-2021-25908,N/A,An issue was discovered in the fil-ocl crate through 2021-01-04 for Rust. From<EventList> can lead to a double free.,7.5,0.33%,2021-01-26,2021-02-02
CVE-2021-25907,N/A,"An issue was discovered in the containers crate before 0.9.11 for Rust. When a panic occurs, a util::{mutate,mutate2} double drop can be performed.",9.8,0.42%,2021-01-26,2021-02-02
CVE-2021-25906,N/A,"An issue was discovered in the basic_dsp_matrix crate before 0.9.2 for Rust. When a TransformContent panic occurs, a double drop can be performed.",7.5,0.33%,2021-01-26,2021-02-02
CVE-2021-25905,N/A,An issue was discovered in the bra crate before 0.1.1 for Rust. It lacks soundness because it can read uninitialized memory.,9.1,0.43%,2021-01-26,2022-05-03
CVE-2021-25904,N/A,"An issue was discovered in the av-data crate before 0.3.0 for Rust. A raw pointer is dereferenced, leading to a read of an arbitrary memory address, sometimes causing a segfault.",7.5,0.39%,2021-01-26,2021-02-02
CVE-2021-25903,N/A,An issue was discovered in the cache crate through 2021-01-01 for Rust. A raw pointer is dereferenced.,7.5,0.39%,2021-01-26,2021-02-12
CVE-2021-25902,N/A,"An issue was discovered in the glsl-layout crate before 0.4.0 for Rust. When a panic occurs, map_array can perform a double drop.",7.5,0.33%,2021-01-26,2021-02-02
