CVE ID,CVE Type,Description,Max CVSS,EPSS Score,Published,Updated
CVE-2020-13693,N/A,An unauthenticated privilege-escalation issue exists in the bbPress plugin before 2.6.5 for WordPress when New User Registration is enabled.,9.8,43.57%,2020-05-29,2021-12-13
CVE-2020-13660,N/A,CMS Made Simple through 2.2.14 allows XSS via a crafted File Picker profile name.,4.8,0.31%,2020-05-28,2020-05-29
CVE-2020-13649,N/A,"parser/js/js-scanner.c in JerryScript 2.2.0 mishandles errors during certain out-of-memory conditions, as demonstrated by a scanner_reverse_info_list NULL pointer dereference and a scanner_scan_all assertion failure.",7.5,0.40%,2020-05-28,2021-07-21
CVE-2020-13645,N/A,"In GNOME glib-networking through 2.64.2, the implementation of GTlsClientConnection skips hostname verification of the server's TLS certificate if the application fails to specify the expected server identity. This is in contrast to its intended documented behavior, to fail the certificate verification. Applications that fail to provide the server identity, including Balsa before 2.5.11 and 2.6.x before 2.6.1, accept a TLS certificate if the certificate is valid for any host.",6.5,0.35%,2020-05-28,2021-06-22
CVE-2020-13644,N/A,An issue was discovered in the Accordion plugin before 2.2.9 for WordPress. The unprotected AJAX wp_ajax_accordions_ajax_import_json action allowed any authenticated user with Subscriber or higher permissions the ability to import a new accordion and inject malicious JavaScript as part of the accordion.,5.4,0.25%,2020-05-28,2020-05-28
CVE-2020-13643,N/A,"An issue was discovered in the SiteOrigin Page Builder plugin before 2.10.16 for WordPress. The live editor feature did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The live_editor_panels_data $_POST variable allows for malicious JavaScript to be executed in the victim's browser.",8.8,0.11%,2020-05-28,2020-05-28
CVE-2020-13642,N/A,"An issue was discovered in the SiteOrigin Page Builder plugin before 2.10.16 for WordPress. The action_builder_content function did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The panels_data $_POST variable allows for malicious JavaScript to be executed in the victim's browser.",8.8,0.11%,2020-05-28,2020-05-28
CVE-2020-13641,N/A,"An issue was discovered in the Real-Time Find and Replace plugin before 4.0.2 for WordPress. The far_options_page function did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The find and replace rules could be updated with malicious JavaScript, allowing for that be executed later in the victims browser.",8.8,0.11%,2020-05-28,2020-05-28
CVE-2020-13634,N/A,"In Windows Master (aka Windows Optimization Master) 7.99.13.604, the driver file (WoptiHWDetect.SYS) allows local users to cause a denial of service (BSOD) or possibly have unspecified other impact because of not validating input values from IOCtl 0xF1002558",7.8,0.04%,2020-05-29,2020-05-29
CVE-2020-13633,N/A,Fork before 5.8.3 allows XSS via navigation_title or title.,6.1,0.24%,2020-05-27,2020-05-27
CVE-2020-13632,N/A,ext/fts3/fts3_snippet.c in SQLite before 3.32.0 has a NULL pointer dereference via a crafted matchinfo() query.,5.5,0.05%,2020-05-27,2022-05-13
CVE-2020-13631,N/A,"SQLite before 3.32.0 allows a virtual table to be renamed to the name of one of its shadow tables, related to alter.c and build.c.",5.5,0.11%,2020-05-27,2022-05-13
CVE-2020-13630,N/A,"ext/fts3/fts3.c in SQLite before 3.32.0 has a use-after-free in fts3EvalNextRow, related to the snippet feature.",7.0,0.13%,2020-05-27,2022-05-13
CVE-2020-13628,N/A,"Cross-site scripting (XSS) vulnerability allows remote attackers to inject arbitrary web script or HTML via the widgetId parameter to host-monitoring/src/toolbar.php. This vulnerability is fixed in versions 1.6.4, 18.10.3, 19.04.3, and 19.0.1 of the Centreon host-monitoring widget; 1.6.4, 18.10.5, 19.04.3, 19.10.2 of the Centreon service-monitoring widget; and 1.0.3, 18.10.1, 19.04.1, 19.10.1 of the Centreon tactical-overview widget.",6.1,0.10%,2020-05-27,2020-05-28
CVE-2020-13627,N/A,"Cross-site scripting (XSS) vulnerability allows remote attackers to inject arbitrary web script or HTML via the widgetId parameter to service-monitoring/src/index.php. This vulnerability is fixed in versions 1.6.4, 18.10.3, 19.04.3, and 19.0.1 of the Centreon host-monitoring widget; 1.6.4, 18.10.5, 19.04.3, 19.10.2 of the Centreon service-monitoring widget; and 1.0.3, 18.10.1, 19.04.1, 19.10.1 of the Centreon tactical-overview widget.",6.1,0.11%,2020-05-27,2020-05-28
CVE-2020-13623,N/A,JerryScript 2.2.0 allows attackers to cause a denial of service (stack consumption) via a proxy operation.,7.5,0.33%,2020-05-27,2020-05-27
CVE-2020-13622,N/A,JerryScript 2.2.0 allows attackers to cause a denial of service (assertion failure) because a property key query for a Proxy object returns unintended data.,7.5,0.36%,2020-05-27,2020-05-27
CVE-2020-13616,N/A,The boost ASIO wrapper in net/asio.cpp in Pichi before 1.3.0 lacks TLS hostname verification.,5.9,0.28%,2020-05-26,2020-05-29
CVE-2020-13615,N/A,lib/QoreSocket.cpp in Qore before 0.9.4.2 lacks hostname verification for X.509 certificates.,5.9,0.19%,2020-05-26,2020-05-28
CVE-2020-13614,N/A,An issue was discovered in ssl.c in Axel before 2.17.8. The TLS implementation lacks hostname verification.,5.9,0.58%,2020-05-26,2022-11-14
CVE-2020-13487,N/A,"The bbPress plugin through 2.6.4 for WordPress has stored XSS in the Forum creation section, resulting in JavaScript execution at wp-admin/edit.php?post_type=forum (aka the Forum listing page) for all users. An administrator can exploit this at the wp-admin/post.php?action=edit URI.",4.8,0.96%,2020-05-26,2020-05-28
CVE-2020-13486,N/A,The Knock Knock plugin before 1.2.8 for Craft CMS allows malicious redirection.,6.1,0.20%,2020-05-25,2020-05-26
CVE-2020-13485,N/A,The Knock Knock plugin before 1.2.8 for Craft CMS allows IP Whitelist bypass via an X-Forwarded-For HTTP header.,9.1,0.31%,2020-05-25,2020-05-26
CVE-2020-13482,N/A,EM-HTTP-Request 1.1.5 uses the library eventmachine in an insecure way that allows an attacker to perform a man-in-the-middle attack against users of the library. The hostname in a TLS server certificate is not verified.,7.4,0.15%,2020-05-25,2021-02-24
CVE-2020-13459,N/A,An issue was discovered in the Image Resizer plugin before 2.0.9 for Craft CMS. There is stored XSS in the Bulk Resize action.,5.4,0.21%,2020-05-25,2020-05-27
